player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,结算前A RANK,结算前A分数,结算前B RANK,结算前B分数,结算前C RANK,结算前C分数,结算前音游 RANK,结算前音游分数,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
71CYB5LAJ,梓弓,YE7CX8RNP,蓮ノ大三十角ex,1363,18,150,5110000,102,9273445621869,55,11444506657025,51,9716343470159,1524,771569901,10,10,10,10,10,10,10,10,80
AHTUCR3W8,ワタ,YFADYJVW4,FPS好きクラブ,1421,17,150,5110000,1247,3058810819940,515,6222459806042,121,8570916930800,88,57231978718,10,10,10,10,10,10,10,10,80
PNCHE9KS0,凡ばぁどけーじ,WN5B7VKPU,きんぴられんこん,1829,18,150,5110000,9148,277823713,9367,30721073,9816,13534515,87,57634068373,10,10,10,10,10,10,10,10,80
J6B943VP6,まぁ,UYCT3Y4JK,蓮っ子,1392,16,153,5085000,7552,7580113082,9154,51562539,5042,191350605714,89,56696231245,10,10,10,10,10,10,10,10,80
U8OROTM2Y,なってしまった！,YCTM6RYDP,金沢おでん同好会,1729,18,153,5085000,4495,338802501945,4338,447876343342,5137,171601830224,90,56423102925,8,10,10,10,7,10,10,8,73
NTF5VNC3W,つーかい,3F9P3U95T,ଳ天地鱏明の空ଳ,1136,8,155,5073000,34,11071039310353,120,10285111202040,59,9593496855728,0,0,10,10,10,10,10,10,10,10,80
152BPF239,たると,YE7CX8RNP,蓮ノ大三十角ex,1584,13,156,5065000,75,9896921772679,46,11679614873131,45,9826761708963,0,0,10,10,10,10,10,10,10,10,80
CS46LXDBO,ひらひら,RFYKY8DCD,LA.LA.LA,1665,14,157,5064000,123,8963236538689,164,9698947052064,87,9117834680779,0,0,10,10,10,10,10,10,10,10,80
22F9H0NK0,かじみん,JTX1G19BP,さやかほ癒し会,1640,19,158,5060000,5151,202702585821,8362,366207484,4804,239823339157,71,64217767353,10,10,10,10,10,10,10,10,80
BGB0VEFP1,笹鎌愁久,PBRDPWEY1,村村会,1362,16,158,5060000,11410,1035275,10571,3396013,8942,121481201,86,58658865833,10,10,10,10,9,10,10,10,79
82AHP3EY8,じいなぴー,AH27N260E,百生信託銀行,1069,8,158,5060000,12043,237414,12013,174433,7994,998548563,53,73284050131,10,10,10,10,10,10,10,10,80
NT480V79A,ゆざくら,PBRDPWEY1,村村会,1547,17,161,5055000,204,8096095369932,89,10921069157079,67,9366967636873,0,0,10,10,10,10,10,10,10,10,80
71Z6P5FC1,すつ,YCTM6RYDP,金沢おでん同好会,1703,17,162,5050000,35,11054170256977,210,9212187674321,120,8622820638737,0,0,10,10,10,10,10,10,10,10,80
ZAHTN08A4,まいにち,WTJV514G9,蓮ノ空のお弁当屋,1664,17,162,5050000,245,7763964284893,69,11137525991239,44,9856396781338,0,0,10,10,10,10,10,10,10,10,80
G35B741AK,矢澤,YE7CX8RNP,蓮ノ大三十角ex,1483,0,164,5030000,85,9624344431935,107,10549045261379,82,9206500704888,0,0,10,10,10,10,10,10,10,10,80
530X3N5VB,らみん,11FB0EDDT,スクステ同好会,1655,18,164,5030000,4780,269702798303,5355,182205062844,5013,199691284623,93,53447183939,10,10,10,10,10,10,10,10,80
BJI9H7CC6,エイジ,PBRDPWEY1,村村会,1680,12,166,5025500,100,9278189188962,1448,2249515885197,132,8464095592553,0,0,10,10,10,10,10,10,10,10,80
1BNGCP38U,kino,W26TRPM1R,めぐ党藤島派,1492,13,167,5025000,7924,3767781158,9371,30218741,8873,151604567,92,53586277915,10,10,10,10,10,10,10,10,80
8DSWY1SNL,お茶とコーヒー,HBUK6F7CC,乙宗梢なりきり部,1785,19,168,5023000,77,9800085460715,86,10938422037156,100,8900388729420,0,0,10,10,10,10,10,10,10,10,80
I3Z8DKKMK,naru,YCTM6RYDP,金沢おでん同好会,1784,18,169,5016000,8680,816883666,8641,197853387,11403,1222162,0,0,10,10,10,10,10,10,10,10,80
RV0TDDA7D,喫茶こずめぐ,EYN9H9N16,蓮すきすきクラブ,1740,17,170,5011000,163,8503160384334,16,12397041468909,152,8269403641498,0,0,10,10,10,10,10,10,10,10,80
OR2FS00BH,あぼます,6045Y2RW7,ポチっと！蓮ノ空,1647,11,171,5005000,96,9304040778811,154,9888690520148,86,9120988583185,278,24217726041,10,10,10,10,10,10,10,10,80
W51RD80OU,赤飯のごま塩,49AMYCXCD,ルドベキア,1687,15,172,5002000,82,9666451228767,124,10173211284533,202,7829631693548,0,0,10,10,10,10,10,10,10,10,80
76L1SWWX0,カプ・デカホ,GXR6C85BT,花帆ちゃん親衛隊,1684,18,173,5000000,114,9105109812796,88,10937841856519,149,8288688008143,0,0,10,10,10,10,10,10,10,10,80
G9KZQ5RPT,あずまき,11FB0EDDT,スクステ同好会,1368,10,174,4998000,9371,137072622,8779,141011801,7339,3545504386,75,63769293064,10,10,10,10,10,10,10,10,80
45NY6HUBX,かいこ,25PMPEMG7,星見プロ,1474,17,175,4995000,3659,548690064917,6875,9372854955,4713,260395017318,97,52363846245,10,10,10,10,10,10,10,10,80
ROKS5RRX4,れんこん,EYN9H9N16,蓮すきすきクラブ,1738,18,175,4995000,10313,9494859,9748,13624835,9415,32002510,101,50058510913,10,10,10,10,10,10,10,10,80
U587LWLVX,やきたこ,YE7CX8RNP,蓮ノ大三十角ex,1303,9,175,4995000,5959,85943795511,5948,69007869310,7636,2005929280,95,52829476973,10,10,10,10,10,10,10,10,80
HSQ00QD7A,グラッド,V4A5MP41E,徒町チャレンジ！,1594,5,178,4990000,121,8994580663042,77,11050227715660,104,8858536958719,0,0,10,10,10,10,10,10,10,10,80
HGC8Y4QUS,もがの,49AMYCXCD,ルドベキア,1731,13,179,4985000,228,7904360132175,71,11115900536843,66,9443864948207,0,0,10,10,10,10,10,10,10,10,80
5GUR9X53N,すてぽ,2B97MH4YA,同じ話し何回も…,1674,16,180,4983000,73,9946169859235,142,9988305357118,92,9047127527534,0,0,10,10,10,10,10,10,10,10,80
W0WYHMBR4,リョータ,49AMYCXCD,ルドベキア,1396,15,181,4975000,0,0,34,12023362222987,71,9326134009028,0,0,10,10,10,10,10,10,10,10,80
1FREY7CCF,ぱむぱむ,HE0GK3EPE,瑞蓮プロカ倶楽部,1768,16,181,4975000,104,9196001325318,84,10951143435861,109,8733307709333,0,0,10,10,10,10,10,10,10,10,80
PAXUDJ0ZL,ゆねる,CX967RTGY,おんゆあさーくる,1502,16,183,4965000,0,0,0,0,0,0,98,51889833929,10,10,10,10,10,10,10,10,80
KPW0D8CBK,F0X,GKR9TEBYC,毎日がホリデイ♪,954,7,184,4964000,9145,280873195,8849,116249947,7285,3940970116,74,63983607186,10,10,10,10,10,10,10,10,80
CW1IJ4VQU,ALOMA,YE7CX8RNP,蓮ノ大三十角ex,1462,4,185,4962000,3240,689127639188,193,9436152646621,0,0,0,0,10,10,10,10,10,10,10,10,80
VLVZCU5K1,ひなつき,B5V2LNN43,WMW,1650,16,186,4960000,5236,188514714383,5755,100076221796,5670,81560094715,100,50914990211,10,10,10,10,10,10,10,10,80
2WT4NHVZ5,のぞのぞみん,11FB0EDDT,スクステ同好会,1754,16,187,4952000,84,9634736127117,271,8678077196780,93,9044075846063,0,0,10,10,10,10,10,10,10,10,80
DP15KUDDM,やゆ,49AMYCXCD,ルドベキア,1389,15,188,4949000,188,8266909917884,109,10530595346918,122,8568869111918,0,0,10,10,10,10,10,10,10,10,80
6B9EETA7A,かっぴ,11FB0EDDT,スクステ同好会,1291,10,189,4948000,94,9381589373229,135,10051681457279,85,9147307217412,0,0,10,10,10,10,10,10,10,10,80
W4E0R6NA9,そらをとぶ,0TKFF5EG3,サークル名募集中,1691,18,190,4932000,4513,334608405174,4548,386435167305,4809,239153091769,109,47597234637,10,10,10,10,10,10,10,10,80
DPQ6HPBXJ,黒い秋,49AMYCXCD,ルドベキア,1711,5,191,4929000,158,8610206852027,81,10992022507313,79,9228561618572,0,0,10,10,10,10,10,10,10,10,80
YYC04U1FA,さく,G59NGM0XA,シュリーレン,971,5,192,4928000,0,0,0,0,0,0,108,48230561554,10,10,10,10,10,10,10,10,80
CPU567Q5P,あいざっく,8M6UDX260,ぽけもん好き,1628,7,193,4925000,203,8098353645636,72,11109730726757,95,9010008376270,0,0,10,10,10,10,10,10,10,10,80
1383YAX38,ぴゅーぱ,CX967RTGY,おんゆあさーくる,1086,3,193,4925000,110,9165956686534,155,9820888335210,133,8459390901748,0,0,10,10,10,10,10,10,10,10,80
12GTXCH5V,Juice,7XH3K4GBT,LLP,1579,19,193,4925000,7096,16730203432,7978,823782408,8291,589413645,91,55323067872,10,10,10,10,10,10,10,10,80
EEODMO0PN,kazami,HE0GK3EPE,瑞蓮プロカ倶楽部,1810,14,196,4924000,542,6242994386373,91,10861511283458,147,8298130204374,102,49439575462,10,10,10,10,10,10,10,10,80
P4LVRKG9L,ツキミ,RFYKY8DCD,LA.LA.LA,1618,15,196,4924000,210,8064608836245,119,10289580347855,118,8638476126917,0,0,10,10,10,10,10,10,10,10,80
JRKLLY4D3,kazu,HBM31HMUY,YUKIZURI,1454,8,198,4918000,5812,103029315791,8056,696947254,7479,2744844108,113,46791481686,10,10,10,10,10,10,10,10,80
UTYSFLDSK,てんどう,V4A5MP41E,徒町チャレンジ！,1427,13,199,4914000,183,8296188254083,212,9205382093826,102,8894924174324,0,0,10,10,10,10,10,10,10,10,80
V578L0R6J,mion,PBRDPWEY1,村村会,1494,15,200,4911500,765,5181152061481,102,10613693821283,11995,0,0,0,10,10,10,10,10,10,10,10,80
ZYR6MKI25,Larkspur,2K5AM4RV0,とろぺりです,1536,14,201,4911000,602,5954845939761,431,6982728560060,594,5737557990185,110,47411822911,10,10,10,10,10,10,10,10,80
V3J51SJ8F,ゆっきー,1BME38BCD,さすさやクラブ,1760,14,202,4906000,0,0,0,0,0,0,99,51305019679,10,10,10,10,10,10,10,10,80
YJ59JYKBT,やぎとしき,N7GLY2RUW,百生銀行,1682,19,203,4904000,601,5955290093586,955,3766121221549,782,4817730240240,96,52404123926,10,10,10,10,10,10,10,10,80
URT1M3CIM,おハル,1BME38BCD,さすさやクラブ,1698,16,204,4901000,4650,302779408467,6011,61221341094,5643,86109328237,115,46632987477,10,10,10,10,10,10,10,10,80
D0RVYCT5J,蓮,V4A5MP41E,徒町チャレンジ！,1476,12,204,4901000,72,9971814928825,79,11020637757000,160,8183573931890,0,0,9,8,10,10,9,10,10,10,76
FRTXRTHK1,コルド,49AMYCXCD,ルドベキア,1510,18,206,4893000,90,9487025210107,100,10658147918427,0,0,0,0,10,10,10,10,10,10,10,10,80
J2U81HBDL,Kaz@よしりこ,8P39YRA1L,慈と愉快な仲間達,1635,11,207,4890000,6607,36245240406,7514,2339793869,7492,2710500588,106,48622371477,10,10,10,10,10,10,10,10,80
L2DNOMKBV,レーン,0TKFF5EG3,サークル名募集中,1526,13,208,4886000,211,8054825950685,75,11056572413523,116,8655729516599,0,0,10,10,10,10,10,10,10,10,80
DRSNNTTME,もや,YE7CX8RNP,蓮ノ大三十角ex,1689,8,209,4882000,8416,1422650024,10465,4044551,8323,551747885,119,45202819946,10,10,10,10,10,10,10,10,80
V4BF6FLLT,あめたま,2K5AM4RV0,とろぺりです,1398,13,209,4882000,119,9023622567730,204,9326744957892,164,8156201457360,0,0,10,10,10,10,10,10,10,10,80
KYXUCDX5P,米豆梨（みどり）,9YM3DBTB7,泥民館,1857,11,211,4881000,79,9712290737612,221,9139567875287,114,8657220480086,0,0,10,10,10,10,10,10,10,10,80
UMVKT7BBJ,ゆ,RWARTHA1M,乙宗梢大好き部,1535,17,211,4881000,280,7573048736102,74,11090568485404,174,8105016840264,0,0,10,10,10,10,10,10,10,10,80
KOKTCEUS1,にんじんソード,1BME38BCD,さすさやクラブ,1682,17,213,4878000,0,0,0,0,0,0,117,45303003773,10,10,10,10,10,10,10,10,80
XEDYAEF7D,waito,3F9P3U95T,ଳ天地鱏明の空ଳ,1413,9,213,4878000,47,10532305000718,163,9702977175422,153,8231925482919,0,0,10,10,10,10,10,10,10,10,80
9NUAF91LJ,シエル,B5V2LNN43,WMW,1562,14,215,4876000,7659,6259093079,6418,26937956520,5424,118948313870,124,44512416331,10,10,10,10,10,10,10,10,80
8CWB97P1N,おだんご,GXR6C85BT,花帆ちゃん親衛隊,1494,11,216,4874000,9917,26520592,9396,28294010,9912,11324513,116,45507610104,10,10,10,10,10,10,10,10,80
JCTUKGY3G,あら…♡がみ,RWARTHA1M,乙宗梢大好き部,1560,18,217,4872000,8963,465623229,10605,3210974,9218,55257965,126,43920273199,10,10,10,10,10,10,10,10,80
WL6FFE9FY,もょもと,EYN9H9N16,蓮すきすきクラブ,1674,17,217,4872000,192,8249052671471,47,11635431069292,240,7564346127470,0,0,10,10,10,10,10,10,10,10,80
I2J1HK333,まっちゃ,Y4BKHX868,戒めのひとり旅,1703,18,219,4871000,1844,1620672134931,1243,2710612329614,1256,2814498815021,123,44637655236,10,10,10,10,10,10,10,10,80
G25EXFDYH,いかずちさんだー,V4A5MP41E,徒町チャレンジ！,1427,14,219,4871000,0,0,0,0,0,0,128,43656730438,10,10,10,10,10,10,10,10,80
J5GI3NA6M,林檎林檎アップル,GXR6C85BT,花帆ちゃん親衛隊,1726,18,221,4870000,157,8645967646455,160,9745271998881,117,8640516487338,0,0,10,10,10,10,10,10,10,10,80
ZVZS6JQ72,だてまき,0UT59MJ8U,かほすこ同好会,1445,12,222,4868000,147,8737142970832,116,10313146507232,179,8036914529059,0,0,10,10,10,10,10,10,10,10,80
V45G4Y8ER,ニッケル,GXR6C85BT,花帆ちゃん親衛隊,1658,17,223,4866000,4613,309380297739,4966,273430413752,4847,233272886880,112,47140805378,10,10,10,10,10,10,10,10,80
GGFPWA50K,ショウ提出ゆ仮,9YG7C0VM7,綴理と無言で昼寝,1688,19,224,4865000,4359,366777549973,3722,643878239362,951,4054831267191,121,44886834981,10,10,10,10,10,10,10,10,80
LKY79HKFR,しらす,HE0GK3EPE,瑞蓮プロカ倶楽部,1748,19,225,4864000,65,10262625706431,265,8720067363692,103,8885965364960,0,0,10,10,10,10,10,10,10,10,80
ZR84BMV8Z,アヒル太郎,RWARTHA1M,乙宗梢大好き部,1386,17,226,4863000,129,8931270646347,150,9903531312887,145,8302462134010,0,0,10,10,10,10,10,10,10,10,80
59VWBERDV,しゃっく,B5V2LNN43,WMW,894,1,227,4861000,81,9671184731811,186,9480484695301,165,8155205067505,0,0,10,10,10,10,10,10,10,10,80
HY934N56T,シャカパチの徒町,0TKFF5EG3,サークル名募集中,1655,18,228,4860000,291,7516287392498,252,8842155667599,94,9023593678610,0,0,10,10,10,10,10,10,10,10,80
WIN8KLGAN,もり,1BME38BCD,さすさやクラブ,1654,9,228,4860000,1492,2271670275917,592,5573440268931,655,5448172232188,133,43443299121,10,10,10,10,10,10,10,10,80
Z55OCBCZ1,すこや,RFYKY8DCD,LA.LA.LA,1620,17,228,4860000,0,0,0,0,0,0,131,43572697815,10,10,10,10,10,10,10,10,80
EIJ9NR6QJ,もんじゃくん,11FB0EDDT,スクステ同好会,1479,16,231,4858000,76,9889189032330,137,10041838647150,277,7338293372850,0,0,10,10,10,10,10,10,10,10,80
AT03UHE11,えむ,25PMPEMG7,星見プロ,1551,17,232,4856000,4900,249386794941,5808,92259290283,4350,343136161829,103,49249256817,10,10,10,10,10,10,10,10,80
8GYTX89XA,ｺﾅｺｺﾅﾆｲﾅ,PBRDPWEY1,村村会,1628,18,233,4854000,10816,3254492,11674,687552,6352,25387563016,138,42081112197,10,10,10,10,10,10,10,10,80
FPUMD8XCP,Atsushi,KULVP7FDR,アニマル分室,1368,18,233,4854000,173,8385609897857,115,10345268923863,150,8277206887522,0,0,10,10,10,10,10,10,10,10,80
L2WFYHDCX,khani,0TKFF5EG3,サークル名募集中,1370,19,235,4853000,5507,145390774161,5679,114252093508,5205,159704192537,130,43608721246,10,10,10,10,10,10,10,10,80
3X404K304,いけ,GR65FP8VN,蓮好き,902,5,235,4853000,106,9183996813837,272,8669945555068,106,8766986169592,0,0,10,10,10,10,10,10,10,10,80
5KXTYUA3E,タコ,KXU941RFJ,梢先輩おめでとう,1322,15,235,4853000,124,8959491349915,158,9771367802777,135,8443468606119,0,0,10,10,10,10,10,10,10,10,80
A1YL665HX,dai,YCTM6RYDP,金沢おでん同好会,1560,17,238,4851000,5647,124019154472,5731,105369691636,5793,68202146696,122,44832755884,10,10,10,10,10,10,10,10,80
AL804BYBX,はなぶさ,YE7CX8RNP,蓮ノ大三十角ex,1625,18,238,4851000,89,9518873129437,201,9346182602340,182,7999423871059,0,0,10,10,10,10,10,10,10,10,80
B1480XVVT,ハミィ,0UT59MJ8U,かほすこ同好会,1412,16,240,4850000,4458,346203845877,6298,34762471745,6857,9021378481,135,42900431441,10,10,10,10,10,10,10,10,80
N48B8N6QZ,こうて〜,CM5THHYHB,「」ノ空だけれど,1729,19,241,4849000,572,6087721086193,465,6611680100073,265,7403780464978,139,41510501498,10,10,10,10,10,10,10,10,80
GRN5C49P3,えーるん,EYN9H9N16,蓮すきすきクラブ,1594,16,241,4849000,10271,10525011,9630,17009180,7621,2079770890,140,41317921587,10,10,10,10,10,10,10,10,80
S1JO65QZU,すと。,3F9P3U95T,ଳ天地鱏明の空ଳ,1644,9,243,4846000,122,8965178965690,110,10514932697667,198,7876068153328,0,0,10,10,10,10,10,10,10,10,80
VBGHCMYLL,dpsleap,WHWT61ELR,【無言】ハスノソ,1299,18,243,4846000,0,0,0,0,0,0,141,41215085483,10,10,10,10,10,10,10,10,80
J4NN3D06A,斯波,3F9P3U95T,ଳ天地鱏明の空ଳ,1674,18,243,4846000,152,8699942198139,106,10550587000341,171,8117332257722,0,0,10,10,10,10,10,10,10,10,80
MT9XVRL4Y,レプリカ,11FB0EDDT,スクステ同好会,1547,17,243,4846000,0,0,0,0,0,0,80,61635660214,10,10,10,10,10,10,10,10,80
DZ3B41G7E,お茶組織,CX967RTGY,おんゆあさーくる,1415,15,247,4845000,7265,12699005561,6623,16499329398,6782,11067678989,136,42832751758,10,10,10,10,10,10,10,10,80
4YU95R6BA,ティー,11FB0EDDT,スクステ同好会,1035,12,248,4844000,0,0,0,0,0,0,127,43673636809,10,10,10,10,10,10,10,10,80
A3GLXU3RH,こずかほ♡両想い,J7N4W6Y1K,こずミックラブ♡,1596,18,249,4840000,8552,1072002145,8368,360028242,9321,40673757,142,41124115691,10,10,10,10,10,10,10,10,80
QOE50Z9JA,フェス,49AMYCXCD,ルドベキア,1755,19,250,4838000,99,9285485516394,205,9310975348530,131,8484021993990,0,0,10,10,10,10,10,10,10,10,80
E12RMFCE1,ひしょう,998H940YN,お嬢様筋トレ部,1561,11,251,4837000,7661,6252546810,6594,18144514985,7386,3240721308,104,48958754015,10,10,10,10,10,10,10,10,80
PFLJMTJPB,カリウム,RXXUPMWB9,待機室跡地観測所,1513,9,252,4835000,74,9908219268190,296,8472228318339,338,6995934697464,0,0,10,10,10,10,10,10,10,10,80
M6J593C9W,うらかつ,0TKFF5EG3,サークル名募集中,1735,19,253,4833000,363,7104388430386,323,8129491957557,312,7130484195237,151,40221640937,10,10,10,10,10,10,10,10,80
MSIM39YXD,ヤシ,1BME38BCD,さすさやクラブ,1540,17,253,4833000,6274,58431890510,5867,81145781830,5819,65527185943,125,43960834522,10,10,10,10,10,10,10,10,80
BWK68GGBD,風紀,CX967RTGY,おんゆあさーくる,1425,10,253,4833000,150,8703722218543,254,8834424381930,91,9058206923969,0,0,10,10,10,10,10,10,10,10,80
B0KUNBVED,みっくん,M5LHG6R4T,乙宗動物園,1481,18,256,4831000,8005,3195549427,7920,938987152,6509,18371647717,134,42924560187,10,10,10,10,10,10,10,10,80
0AIT0SH3M,Pastel,M5LHG6R4T,乙宗動物園,1696,12,257,4827000,9003,420838270,9199,46349031,8116,801213031,143,40961725862,10,10,10,10,10,10,10,10,80
LXWED1VJN,葉山球磨,R181MKNX1,みらくらは人生！,1385,6,258,4826000,134,8863377888389,304,8365195973599,90,9089249318352,0,0,10,10,10,10,10,10,10,10,80
O3F93YCLH,あおい,B5V2LNN43,WMW,1536,11,259,4823000,5460,151654603265,5366,180316500384,4976,208567546263,152,40199067935,10,10,10,10,10,10,10,10,80
UR13L7CL8,いっけん,YCTM6RYDP,金沢おでん同好会,1587,11,259,4823000,4182,412410068644,5738,103494823374,4789,243704483315,156,39651459714,10,10,10,10,10,10,10,10,80
N198BK2ZK,Nyon,M5LHG6R4T,乙宗動物園,1683,18,261,4822000,0,0,0,0,0,0,155,39786798671,10,10,10,10,10,10,10,10,80
U02MSU4XI,こかな,BCJRMHE75,梢すきすきクラブ,1704,18,261,4822000,0,0,0,0,0,0,146,40738582044,10,10,10,10,10,10,10,10,80
K58KYI7W9,さわ,0UT59MJ8U,かほすこ同好会,1508,12,263,4820000,112,9126633717102,291,8525840302245,141,8372813300828,0,0,10,10,10,10,10,10,10,10,80
Z2GPEFSMH,梁　豪怒,V4A5MP41E,徒町チャレンジ！,1687,18,263,4820000,107,9181226159703,293,8506244742310,158,8188924821369,0,0,10,10,10,10,10,10,10,10,80
LDLTRQ88V,しらたま,YCTM6RYDP,金沢おでん同好会,1820,19,265,4819000,7934,3664665946,7122,5536907994,9317,41157883,132,43559193730,10,10,10,10,10,10,10,10,80
T8W3G9VWA,とれいん,GKR9TEBYC,毎日がホリデイ♪,1637,13,265,4819000,105,9184106177711,502,6321698719268,77,9229818227244,0,0,10,10,10,10,10,10,10,10,80
F2KGTW1YD,片岡,V4A5MP41E,徒町チャレンジ！,1353,11,267,4818000,5544,139038823689,6561,19413679354,6238,31397662759,118,45259921750,10,10,10,10,10,10,10,10,80
WKO5MRT84,NANA,7R8NKPAB1,花帆推し倶楽部,1502,17,267,4818000,6386,50722441560,5524,145921857496,5863,60619792342,154,39990206223,10,10,10,10,10,10,10,10,80
UR8RH1ARX,ブクト,1BME38BCD,さすさやクラブ,1550,18,269,4817000,5285,180705541061,0,0,0,0,157,39437241067,10,10,10,10,10,10,10,10,80
TF32F8ZP2,ヨツヤマン,0TKFF5EG3,サークル名募集中,1521,11,269,4817000,111,9145600799032,213,9202522279158,243,7532793558869,0,0,10,10,10,10,10,10,10,10,80
80YJPN7V1,シガナ,25PMPEMG7,星見プロ,1441,16,271,4816000,8566,1053487631,9851,10906693,10732,3000794,145,40854709341,10,10,10,10,10,10,10,10,80
EWJNDLVTH,豆苗,RWARTHA1M,乙宗梢大好き部,1084,12,272,4815000,0,0,0,0,0,0,149,40273074619,10,10,10,10,10,10,10,10,80
NBN8MER17,ひらたみ,V4A5MP41E,徒町チャレンジ！,1105,13,273,4814000,177,8345342080397,121,10273912738473,148,8291228308132,0,0,10,10,10,10,10,10,10,10,80
4TIMH0CPX,ソフール,KXB93FVTR,ブルームガーデン,1688,18,274,4812000,1019,3973085812323,889,4017397684269,862,4423360479883,94,53051170562,10,10,10,10,10,10,10,10,80
YDKMAKH51,Casi,G0J2F9NAL,さやさやさーくる,1070,8,275,4811000,149,8714196807067,377,7576190595006,56,9632790188945,0,0,10,10,10,10,10,10,10,10,80
84CN09DR5,むすび,0TKFF5EG3,サークル名募集中,1689,14,276,4810000,130,8925182356310,151,9902018318285,119,8633199335870,0,0,10,10,10,10,10,10,10,10,80
6JQ56RZXR,たまご,YCTM6RYDP,金沢おでん同好会,1596,13,277,4809000,6849,24810732704,6636,15957849078,7813,1431878075,158,39088348937,10,10,10,10,10,10,10,10,80
XBQ9DY9FG,店長,WN5B7VKPU,きんぴられんこん,1671,17,278,4808000,144,8765622505473,136,10041859761278,205,7813557001494,0,0,10,10,10,10,10,10,10,10,80
2JEPGGIMS,さちうさま,YCTM6RYDP,金沢おでん同好会,1491,12,279,4807000,0,0,0,0,0,0,153,40177306220,10,10,10,10,10,10,10,10,80
EY3R9SBM8,くぼT,1BME38BCD,さすさやクラブ,1567,17,280,4805000,8795,642373911,9448,25033504,8856,158849715,144,40881155992,10,10,10,10,10,10,10,10,80
K8XN5UVA3,ツインドアノブ,W26TRPM1R,めぐ党藤島派,1536,13,281,4803000,186,8272197047899,62,11317910209696,136,8416704998948,0,0,10,10,10,10,10,10,10,10,80
IN27C39RY,スス,9YM3DBTB7,泥民館,1765,19,282,4801000,198,8141178579526,152,9896824165309,146,8299294359309,0,0,10,10,10,10,10,10,10,10,80
1KEVDVFF9,のら,WN5B7VKPU,きんぴられんこん,1541,11,283,4799000,0,0,0,0,0,0,148,40425721371,10,10,10,10,10,10,10,10,80
EQCWYNLEG,サ（・8・）グ,7R8NKPAB1,花帆推し倶楽部,1429,14,284,4798000,249,7743519510686,178,9561673243384,225,7664749075197,0,0,10,10,10,10,10,10,10,10,80
8OJ4K93MD,コロ,HBUK6F7CC,乙宗梢なりきり部,1713,16,285,4797000,88,9557549781724,183,9490370083048,129,8509001794314,0,0,10,10,10,10,10,10,10,10,80
