player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,结算前音游分数,结算前音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
36TAUERL7,つきゆび,G59NGM0XA,シュリーレン,1166,13,194,44211000,8644045238.0,105.0,10,10,10,10,10,10,10,10,80
3Q65ASSTC,ほうがく,YE7CX8RNP,蓮ノ大三十角ex,1564,16,195,44207000,,,10,10,10,10,10,10,10,10,80
BMM78P2WR,(・8・),M5LHG6R4T,乙宗動物園,1523,17,196,44202000,8422391132.0,117.0,10,10,10,10,10,10,10,10,80
U587LWLVX,やきたこ,YE7CX8RNP,蓮ノ大三十角ex,1127,6,197,44199000,8397353050.0,118.0,10,10,10,10,10,10,10,10,80
6JQ56RZXR,たまご,YCTM6RYDP,金沢おでん同好会,1507,9,198,44145000,8994842996.0,94.0,10,10,10,10,10,10,10,10,80
XB2VHAJYV,まさお,GMEF2K8DL,花咲く泥も好き²,1651,14,199,44131000,,,10,10,10,10,10,10,10,10,80
84CN09DR5,むすび,0TKFF5EG3,サークル名募集中,1600,14,200,44128000,,,10,10,10,10,10,10,10,10,80
YXT22ACK2,honokaho,M8FM7P139,蓮ノ空ひとり旅部,1586,17,201,44121000,8900495302.0,97.0,10,10,10,10,10,10,10,10,80
AL804BYBX,はなぶさ,YE7CX8RNP,蓮ノ大三十角ex,1535,17,202,44068000,,,10,10,10,10,10,10,10,10,80
FN9BYATDE,EVO,11FB0EDDT,スクステ同好会,1448,9,203,44034000,8640559176.0,106.0,10,10,10,10,10,10,10,10,80
W48K3OD0Q,ふっちー,998H940YN,お嬢様筋トレ部,1421,12,204,43950000,9343154617.0,90.0,10,10,10,10,10,10,10,10,80
AE58P2AJJ,まったりんまる,CTW8DKV5P,まったり,1324,9,205,43920000,8352988343.0,121.0,10,10,10,10,10,10,10,10,80
P3REY1R5J,いがらし,6XX7GBM0K,ぷちぐる同好会,583,0,206,43905000,8283765131.0,124.0,10,10,10,10,10,10,10,10,80
LF6E9CG7H,マリジャ,VP0K6KF0K,蓮ノ空大好き!!,1437,17,207,43896000,8499338867.0,114.0,10,10,10,10,10,10,10,10,80
QOE50Z9JA,フェス,49AMYCXCD,ルドベキア,1659,17,208,43895000,,,10,10,10,10,10,10,10,10,80
AHTUCR3W8,ワタ,YFADYJVW4,FPS好きクラブ,1309,15,209,43884000,8834720253.0,98.0,10,10,10,10,10,10,10,10,80
EFW2PMAHB,眩耀夜行,YCTM6RYDP,金沢おでん同好会,1548,16,210,43851500,7018594326.0,186.0,10,10,10,10,10,10,10,10,80
P9G0536CW,みっつー,WTJV514G9,蓮ノ空のお弁当屋,1441,17,211,43830000,5622319161.0,286.0,10,10,10,10,10,10,10,10,80
HGC8Y4QUS,もがの,0UT59MJ8U,かほすこ同好会,1636,13,212,43828000,4784728296.0,380.0,10,10,10,10,10,10,10,10,80
9I1VJ6KP7,MYAS,0TKFF5EG3,サークル名募集中,1390,17,213,43811000,,,10,10,10,10,10,10,10,10,80
1A279T9WC,ねば,49AMYCXCD,ルドベキア,1381,15,214,43808000,,,10,10,10,10,10,10,10,10,80
1NOMUK0WK,凛さおり,7XH3K4GBT,LLP,1330,17,215,43794000,8003840056.0,132.0,10,10,10,10,10,10,10,10,80
0DKJN8WXG,ごまッチョ,GXR6C85BT,花帆ちゃん親衛隊,1297,17,216,43782000,8747597962.0,101.0,10,10,10,10,10,10,10,10,80
4XW60578K,さんだる,RKT7BC4F6,人形浄瑠璃乃,577,2,217,43776000,8565383924.0,111.0,10,10,10,10,10,10,10,10,80
OJ8LRLQKO,抹茶あいす,1DU9LCND7,蓮ノ空すこやか部,1650,17,218,43761000,7837594381.0,144.0,10,10,10,10,10,10,10,10,80
CPU567Q5P,あいざっく,8M6UDX260,ぽけもん好き,1520,4,219,43755000,,,10,10,10,10,10,10,10,10,80
CVXKBWCNR,あしる,FC8NBAJBT,ラー麺二郎金沢店,1445,16,220,43737000,8367213785.0,120.0,10,10,10,10,10,10,10,10,80
F8BJC61BY,全力幼_女,3HDDYR4FU,旅人,1574,17,221,43698000,8140261086.0,130.0,10,10,10,10,10,10,10,10,80
DZ3B41G7E,お茶組織,CX967RTGY,おんゆあさーくる,1264,10,222,43671000,8305365238.0,123.0,10,10,10,10,10,10,10,10,80
BYP30MHXJ,TK,2K5AM4RV0,とろぺりです,1134,9,223,43662000,8584360712.0,109.0,10,7,9,10,7,10,8,10,71
RZ9ER2MW0,ソルティ,YCTM6RYDP,金沢おでん同好会,1542,17,223,43662000,8173481453.0,129.0,10,10,10,10,10,10,10,10,80
7JNX2DBCM,おぎくぼ,11FB0EDDT,スクステ同好会,1435,11,225,43659000,,,10,10,10,10,10,10,10,10,80
HCH7L01VU,スノーアイス,RF5215M2U,スクステ同好会②,1511,17,226,43656000,7893361323.0,140.0,10,10,10,10,10,10,10,10,80
MC10A5K27,マヒナペ,0UT59MJ8U,かほすこ同好会,1404,9,227,43641000,7945061361.0,136.0,10,10,10,10,10,10,10,10,80
RD2UKKFRU,ヒツジグマ,RWARTHA1M,乙宗梢大好き部,1381,17,228,43622000,4203928723.0,458.0,10,10,10,10,10,10,10,10,80
VK5FCXKLC,ぐっちー,M5LHG6R4T,乙宗動物園,1169,11,229,43612500,65807.0,3597.0,10,10,10,10,10,10,10,10,80
45NY6HUBX,かいこ,25PMPEMG7,星見プロ,1320,14,230,43608000,8000675463.0,133.0,10,10,10,10,10,10,10,10,80
LNTJFQNJ4,雪人,V6DV6KETG,梢好き好きクラブ,1426,4,231,43554000,8500822580.0,113.0,10,10,10,10,10,10,10,10,80
XBC259K8X,メガネ,11FB0EDDT,スクステ同好会,1446,17,232,43548000,7922693735.0,137.0,10,10,10,10,10,10,10,10,80
WNK2YLKKY,なす,Y6JNPC60C,綴理メイト,1401,14,232,43548000,7730564620.0,148.0,10,10,10,10,10,10,10,10,80
N48B8N6QZ,こうて〜,CM5THHYHB,「」ノ空だけれど,1645,17,234,43515000,7988479079.0,134.0,10,10,10,10,10,10,10,10,80
ZAHTN08A4,まいにち,WTJV514G9,蓮ノ空のお弁当屋,1580,17,235,43483000,669729092.0,1507.0,10,10,10,10,10,10,10,10,80
L12MNBJAH,なす,FC8NBAJBT,ラー麺二郎金沢店,1249,15,236,43482000,8217682325.0,126.0,10,10,10,10,10,10,10,10,80
B1480XVVT,ハミィ,0UT59MJ8U,かほすこ同好会,1306,15,237,43476000,8445747005.0,116.0,10,10,10,10,10,10,10,10,80
NT480V79A,ゆざくら,PBRDPWEY1,村村会,1458,17,238,43463000,,,10,10,10,10,10,10,10,10,80
QME72YK24,かん,HBM31HMUY,YUKIZURI,1334,4,239,43452000,7731263966.0,147.0,10,10,10,10,10,10,10,10,80
GJYTSRBIE,キイロイトリ,PPAHU1TNY,蓮ノ空のんびり部,1338,6,240,43446000,6816469429.0,205.0,10,10,10,10,10,10,10,10,80
1VM9SAJVY,ユデジロウ,V4A5MP41E,徒町チャレンジ！,1508,13,241,43428000,7891769630.0,141.0,10,10,10,10,10,10,10,10,80
N198BK2ZK,Nyon,M5LHG6R4T,乙宗動物園,1588,16,242,43416000,7611990299.0,154.0,10,10,10,10,10,10,10,10,80
P4LVRKG9L,ツキミ,RFYKY8DCD,LA.LA.LA,1546,15,243,43407000,,,10,10,10,10,10,10,10,10,80
KOKTCEUS1,にんじんソード,1BME38BCD,さすさやクラブ,1561,16,244,43383000,7700707969.0,150.0,10,10,10,10,10,10,10,10,80
G25EXFDYH,いかずちさんだー,25PMPEMG7,星見プロ,1336,8,245,43377000,7412331777.0,164.0,10,10,10,10,10,10,10,10,80
1A89S5KW0,流布,11FB0EDDT,スクステ同好会,1509,16,246,43375000,3465390856.0,574.0,10,10,10,10,10,10,10,10,80
KJWYM5BGB,りーか,49AMYCXCD,ルドベキア,1485,17,247,43365000,,,10,10,10,10,10,10,10,10,80
P4ZNDWHDA,どんき,GXR6C85BT,花帆ちゃん親衛隊,1625,17,248,43294000,5778155341.0,274.0,10,10,10,10,10,10,10,10,80
TY8GAY6VP,れいしす,YE7CX8RNP,蓮ノ大三十角ex,910,2,249,43290000,7492272856.0,158.0,10,10,10,10,10,10,10,10,80
53RKA95PI,こはく,0TKFF5EG3,サークル名募集中,1471,17,250,43253000,,,10,10,10,10,10,10,10,10,80
L2DNOMKBV,レーン,0TKFF5EG3,サークル名募集中,1433,13,251,43246000,,,10,10,10,10,10,10,10,10,80
KYXUCDX5P,米豆梨（みどり）,9YM3DBTB7,泥民館,1766,10,252,43245000,,,10,10,10,10,10,10,10,10,80
5GUR9X53N,すてぽ,2B97MH4YA,同じ話し何回も…,1586,16,253,43225700,,,10,10,10,10,10,10,10,10,80
DCU9XHY3U,しばひめ,YE7CX8RNP,蓮ノ大三十角ex,1575,13,254,43223000,8311749447.0,122.0,10,10,10,10,10,10,10,10,80
9BRVF2KFM,まっち,V4A5MP41E,徒町チャレンジ！,1280,1,255,43209000,7353659909.0,167.0,10,10,10,10,10,10,10,10,80
8YL7FPM4D,テツブリ,PBRDPWEY1,村村会,1579,17,256,43204000,135342136.0,2029.0,10,10,10,10,10,10,10,10,80
TF32F8ZP2,ヨツヤマン,0TKFF5EG3,サークル名募集中,1437,10,257,43187000,,,10,10,10,10,10,10,10,10,80
2BYYVT3XU,sou918,RWARTHA1M,乙宗梢大好き部,1347,17,258,43180000,,,10,10,10,10,10,10,10,10,80
LEEU9JZFJ,きりんちゃん,RWARTHA1M,乙宗梢大好き部,1695,17,259,43170000,7465380577.0,159.0,10,10,10,10,10,10,10,10,80
L13896J13,XLD,NC2YT2V28,蓮之愛同予者何人,1388,17,260,43155000,6819705271.0,204.0,10,10,10,10,10,10,10,10,80
EEODMO0PN,kazami,HE0GK3EPE,瑞蓮プロカ倶楽部,1702,11,261,43144000,7219380945.0,174.0,10,10,10,10,10,10,10,10,80
CFDJHH0GV,新宿壱の玄人,CX967RTGY,おんゆあさーくる,940,4,262,43113000,7377548703.0,165.0,10,10,10,10,10,10,10,10,80
8AGBKMS6H,もっぴぃ,J7N4W6Y1K,こずミックラブ♡,1425,17,263,43107000,7370984057.0,166.0,10,10,10,10,10,10,10,10,80
UR8RH1ARX,ブクト,1BME38BCD,さすさやクラブ,1443,17,264,43080000,7200171984.0,175.0,10,10,10,10,10,10,10,10,80
9MA0T8B65,たな,11FB0EDDT,スクステ同好会,1181,7,265,43069000,8376124766.0,119.0,10,10,10,10,10,10,10,10,80
DPQ6HPBXJ,黒い秋,49AMYCXCD,ルドベキア,1629,4,266,43055000,,,10,10,10,10,10,10,10,10,80
MY1FSZGKQ,カルビ,M5LHG6R4T,乙宗動物園,1447,16,267,43044000,,,10,10,10,10,10,10,10,10,80
REQ7MEFMK,ons,4XRHRYDW4,無言でエンジョイ,1447,17,268,43041000,7519558194.0,157.0,10,10,10,10,10,10,10,10,80
TDLLB8M13,とりすら,H6JWBBGCG,蓮天・乙宗一心流,1417,3,269,43039800,,,10,10,10,10,10,10,10,10,80
ANDHY0LMT,こっしー,P2J37FNLG,乙宗先生指導会,1083,9,270,43038000,7536399404.0,156.0,10,10,10,10,10,10,10,10,80
LKY79HKFR,しらす,HE0GK3EPE,瑞蓮プロカ倶楽部,1635,11,271,43031000,6826771335.0,201.0,10,10,10,10,10,10,10,10,80
G9KZQ5RPT,あずまき,CTW8DKV5P,まったり,1232,3,272,43017000,7446988167.0,162.0,10,10,10,10,10,10,10,10,80
8CWB97P1N,おだんご,GXR6C85BT,花帆ちゃん親衛隊,1404,7,273,43005000,7818413405.0,145.0,10,10,10,10,10,10,10,10,80
LWRG7TEM3,嘘っち,25PMPEMG7,星見プロ,1505,2,274,42996000,7629643488.0,153.0,10,10,10,10,10,10,10,10,80
TX50ESWA5,かなと,X34LWGL6R,サークル2,1337,5,275,42984000,7139721892.0,180.0,10,10,10,10,10,10,10,10,80
QZCRZT8AR,輝く流星,J7N4W6Y1K,こずミックラブ♡,1291,13,275,42984000,7980728202.0,135.0,10,10,10,10,10,10,10,10,80
LTNMS1B5M,あるふ燈翠,PPAHU1TNY,蓮ノ空のんびり部,1301,5,277,42981000,7184775309.0,176.0,10,10,10,10,10,10,10,10,80
ZR84BMV8Z,アヒル太郎,RWARTHA1M,乙宗梢大好き部,1305,15,278,42978000,,,10,10,10,10,10,10,10,10,80
71CYB5LAJ,梓弓,YE7CX8RNP,蓮ノ大三十角ex,1265,17,279,42973000,,,10,10,10,10,10,10,10,10,80
Z8YYF2JJZ,木崎拓人@ルリラ,X7C21B7H7,泥,1547,15,280,42969000,7919904740.0,138.0,10,10,10,10,10,10,10,10,80
K44BPYK0F,まーほむ,1H5P6KV81,さやかの水着,1382,15,281,42957000,7173575094.0,178.0,10,10,10,10,10,10,10,10,80
82UULA4JD,コリラックマ,RFYKY8DCD,LA.LA.LA,1527,17,282,42942000,7887284895.0,143.0,10,10,10,10,10,10,10,10,80
7H7MISFID,花嫁,B5V2LNN43,WMW,1276,9,283,42933000,7100143116.0,182.0,10,10,10,10,10,10,10,10,80
D0L5338PN,ひろせ,R181MKNX1,みらくらは人生！,1377,17,284,42930000,9374229552.0,86.0,10,10,10,10,10,10,10,10,80
A14T0UXLP,ユンシ,YFADYJVW4,FPS好きクラブ,1322,15,285,42924000,8568196604.0,110.0,10,10,10,10,10,10,10,10,80
J5XK1MALN,おやじぃ,Y2HV0YEF7,蓮ノ空を応援し隊,1346,17,286,42903000,6982408866.0,192.0,10,10,10,10,10,10,10,10,80
5T57VL8MF,YNGDシン,PBRDPWEY1,村村会,1364,14,287,42898300,3353085450.0,595.0,10,10,10,10,10,10,10,10,80
LXROXCRPX,たな,RFYKY8DCD,LA.LA.LA,1567,15,288,42889000,4573505545.0,410.0,10,10,10,10,10,10,10,10,80
JAG81QH05,たらみ,GXR6C85BT,花帆ちゃん親衛隊,1556,15,289,42881000,6021768600.0,252.0,10,10,10,10,10,10,10,10,80
BGB0VEFP1,笹鎌愁久,PBRDPWEY1,村村会,1235,13,290,42873000,7017488319.0,188.0,10,10,10,10,10,10,10,10,80
ROKS5RRX4,れんこん,EYN9H9N16,蓮すきすきクラブ,1638,17,291,42860000,,,10,10,10,10,10,10,10,10,80
T8W3G9VWA,とれいん,GKR9TEBYC,毎日がホリデイ♪,1556,13,292,42849500,,,10,10,10,10,10,10,10,10,80
EIJ9NR6QJ,もんじゃくん,11FB0EDDT,スクステ同好会,1356,16,293,42842000,,,10,10,10,10,10,10,10,10,80
ZHVYQOXPW,たかやん,YE7CX8RNP,蓮ノ大三十角ex,1471,15,294,42804000,7118799822.0,181.0,10,10,10,10,10,10,10,10,80
ZVZS6JQ72,だてまき,0UT59MJ8U,かほすこ同好会,1363,12,295,42797000,,,10,10,10,10,10,10,10,10,80
L8ABK1O0Y,きゃわ,CX967RTGY,おんゆあさーくる,1519,17,296,42783000,6989534903.0,191.0,10,10,10,10,10,10,10,10,80
TD1VKW41K,ねぷ,11FB0EDDT,スクステ同好会,1238,15,297,42778000,,,10,10,10,10,10,10,10,10,80
6B9EETA7A,かっぴ,11FB0EDDT,スクステ同好会,1204,10,298,42776300,,,10,10,10,10,10,10,10,10,80
CHJFWLKCN,wag,JDAG79TG7,百合ノ空観察部,1493,11,299,42769000,,,10,10,10,10,10,10,10,10,80
EMFP5HG3T,さりっく,GXR6C85BT,花帆ちゃん親衛隊,1668,17,300,42763000,,,10,10,10,10,10,10,10,10,80
OQX4GEHB0,ぎんいろ,HE0GK3EPE,瑞蓮プロカ倶楽部,1467,17,301,42744000,6835360659.0,200.0,10,10,10,10,10,10,10,10,80
Z4OYJ1OKQ,いがぐり,X34LWGL6R,サークル2,1377,8,302,42741000,7181963556.0,177.0,10,10,10,10,10,10,10,10,80
DEJRX39JF,nuts.co,RM7N1JDB5,無言推奨不干渉会,1104,7,303,42726000,7097354192.0,183.0,10,10,10,10,10,10,10,10,80
7VE9T0CUP,むらたみ,49AMYCXCD,ルドベキア,1498,16,304,42715800,,,10,10,10,10,10,10,10,10,80
VWAM1LZVB,トメ,YCTM6RYDP,金沢おでん同好会,1449,15,305,42684000,7299274143.0,170.0,10,10,10,10,10,10,10,10,80
H4VR0D1DV,そー,WN5B7VKPU,きんぴられんこん,1578,11,306,42681000,7465046445.0,160.0,10,10,10,10,10,10,10,10,80
XTSJ3L8IV,Liba,FC8NBAJBT,ラー麺二郎金沢店,1401,15,307,42678000,7312871814.0,169.0,10,10,10,10,10,10,10,10,80
853WW4G3Q,ねぺりん,JE7V5MM31,蓮ノ沼に沈んだ泥,1428,15,308,42669000,7007532128.0,190.0,10,10,10,10,10,10,10,10,80
FNZSMW980,snow,RFYKY8DCD,LA.LA.LA,1491,12,309,42654000,,,10,10,10,10,10,10,10,10,80
W6KGEJ697,まだまだお,GXR6C85BT,花帆ちゃん親衛隊,1612,11,310,42633800,,,10,10,10,10,10,10,10,10,80
AJ713D5X4,キョウ,RFYKY8DCD,LA.LA.LA,1432,3,311,42631000,,,10,10,10,10,10,10,10,10,80
XK44KNPLR,C_T4KE,GXR6C85BT,花帆ちゃん親衛隊,1374,17,312,42629600,,,10,10,10,10,10,10,10,10,80
UA5OC8495,zth,PDMPF3VVV,r/LL,1606,17,313,42627000,,,10,10,10,10,10,10,10,10,80
CW1FRNLB8,kazu,3F9P3U95T,ଳ天地鱏明の空ଳ,1316,17,314,42626000,,,10,10,10,10,10,10,10,10,80
EVA87TBF5,なゆゆゆゆ,RF5215M2U,スクステ同好会②,587,2,315,42624000,7056146497.0,184.0,10,9,10,10,10,10,10,10,79
4TIMH0CPX,ソフール,KXB93FVTR,ブルームガーデン,1592,15,315,42624000,8238436671.0,125.0,10,10,10,10,10,10,10,10,80
I1D51RNAU,"AKIRA,s",CX967RTGY,おんゆあさーくる,1497,17,317,42615000,7017500006.0,187.0,10,10,10,10,10,10,10,10,80
URT1M3CIM,おハル,1BME38BCD,さすさやクラブ,1596,15,318,42606000,6820803147.0,202.0,10,10,10,10,10,10,10,10,80
4387Y57EA,あなたこなた,06DCWC1RE,とりあえず参戦用,1536,12,319,42594000,8212005881.0,127.0,10,10,10,10,10,10,10,10,80
55RNEC0DG,【ギュウひ】,CTW8DKV5P,まったり,1209,4,320,42588000,7442546423.0,163.0,10,10,10,10,10,10,10,10,80
TUULPTBUN,フリス,JTX1G19BP,さやかほ癒し会,1277,15,321,42558000,6952973714.0,194.0,10,10,10,10,10,10,10,10,80
TC29EK6TA,えくれあ,YCTM6RYDP,金沢おでん同好会,1392,10,322,42546000,6660254010.0,215.0,10,10,10,10,10,10,10,10,80
VLVZCU5K1,ひなつき,B5V2LNN43,WMW,1543,15,323,42528000,6866924030.0,199.0,10,10,10,10,10,10,10,10,80
NWW7GA7JI,虎／からあげ亡霊,48BTAPMBG,蓮ノ空魔術部,1480,17,323,42528000,6790849661.0,207.0,10,10,10,10,10,10,10,10,80
67GP30NUW,yuba,RF5215M2U,スクステ同好会②,1637,13,325,42522000,7250319561.0,171.0,10,10,10,10,10,10,10,10,80
HY934N56T,ゆ、指輪！？！？,0TKFF5EG3,サークル名募集中,1561,17,326,42509000,,,10,10,10,10,10,10,10,10,80
152BPF239,たると,YE7CX8RNP,蓮ノ大三十角ex,1489,12,327,42507300,,,10,10,10,10,10,10,10,10,80
24M5TJDPS,わるつ,3F9P3U95T,ଳ天地鱏明の空ଳ,1654,17,328,42435000,6871660288.0,198.0,10,10,10,10,10,10,10,10,80
89E28KMLV,Dav,E515TRU1G,起きろ夕霧綴理,817,3,329,42426000,6575635397.0,218.0,10,10,10,10,8,10,10,10,78
VP8ALT1CU,どら,48BTAPMBG,蓮ノ空魔術部,1446,17,330,42399000,6703051897.0,211.0,10,10,10,10,10,10,10,10,80
YYC04U1FA,さく,948FLPMPN,まったりハス煮〜,646,0,331,42363000,6727028445.0,210.0,10,10,10,10,10,10,10,10,80
JTKBKTH2T,かど・フロンタル,PBRDPWEY1,村村会,1267,13,332,42351000,6799668152.0,206.0,10,10,10,10,10,10,10,10,80
12Y4UB4XJ,かぴたる,49AMYCXCD,ルドベキア,1497,16,333,42342200,,,10,10,10,10,10,10,10,10,80
IEM5ZNZ0W,Xenos,GXR6C85BT,花帆ちゃん親衛隊,1713,9,334,42333000,,,10,10,10,10,10,10,10,10,80
LDGJMRRER,しゅららん,AH27N260E,百生信託銀行,684,1,335,42291000,7350232441.0,168.0,10,10,10,10,10,10,10,10,80
6PNANEUV0,なの,WN5B7VKPU,きんぴられんこん,1675,17,336,42289000,2171241877.0,870.0,10,10,10,10,10,10,10,10,80
KJ69D4PA4,ぱん,G59NGM0XA,シュリーレン,1388,17,337,42279000,6390955827.0,227.0,10,10,10,10,10,10,10,10,80
E60YJ59TP,ロレ,VW65MCVF8,スリスリーズ,1623,13,338,42277500,,,10,10,10,10,10,10,10,10,80
OR2FS00BH,あぼます,6045Y2RW7,ポチっと！蓮ノ空,1567,9,339,42273000,7171928396.0,179.0,10,10,10,10,10,10,10,10,80
ZUTDBP2C0,Qくん,J7N4W6Y1K,こずミックラブ♡,1654,16,340,42252000,6451059484.0,225.0,10,10,10,10,10,10,10,10,80
EMD3LH3WH,リリス,MTBP3B4GM,ふらわーすきすき,1451,16,341,42237000,6743241158.0,209.0,10,10,10,10,10,10,10,10,80
DPNPWAUOQ,たにー,WN5B7VKPU,きんぴられんこん,1620,16,342,42234000,7755544788.0,146.0,10,10,10,10,10,10,10,10,80
L10RA8434,なこちぃ,HE0GK3EPE,瑞蓮プロカ倶楽部,1276,15,343,42231000,6934711726.0,195.0,10,10,10,10,10,10,10,10,80
8Q0P3A5Y5,よしお,CM5THHYHB,「」ノ空だけれど,1649,17,344,42223000,5838369305.0,267.0,10,10,10,10,10,10,10,10,80
JIKYKGGNX,ぬー,HBUK6F7CC,乙宗梢なりきり部,1441,15,345,42222000,6357166777.0,229.0,10,10,10,10,10,10,10,10,80
UGL8LNHRY,シグマ隊長,HBUK6F7CC,乙宗梢なりきり部,1644,17,346,42214000,,,10,10,10,10,10,10,10,10,80
AT03UHE11,えむ,25PMPEMG7,星見プロ,1441,17,347,42210000,6553169434.0,219.0,10,10,10,10,10,10,10,10,80
K8XEDFZF2,だいこんばたけ,8R49BTWW6,蓮女お嬢様クラブ,1529,14,348,42207000,,,10,10,10,10,10,10,10,10,80
DP15KUDDM,やゆ,49AMYCXCD,ルドベキア,1306,15,349,42186600,,,10,10,10,10,10,10,10,10,80
XX2YW3264,あるて,CX967RTGY,おんゆあさーくる,1283,16,350,42180000,6480320861.0,221.0,10,10,10,10,10,10,10,10,80
BRJ0XWX77,しいのき,V4A5MP41E,徒町チャレンジ！,1691,17,351,42159000,5033953364.0,344.0,10,10,10,10,10,10,10,10,80
3N5F8W8VK,敲可愛的平平,NC2YT2V28,蓮之愛同予者何人,666,6,352,42153000,6960458731.0,193.0,10,10,10,10,10,10,10,10,80
SM59T811D,Case,RWARTHA1M,乙宗梢大好き部,1443,15,353,42125000,,,10,10,10,10,10,10,10,10,80
U9WAMY512,やこ,PBRDPWEY1,村村会,1218,12,354,42114000,6281778407.0,236.0,10,10,10,10,10,10,10,10,80
KY1DYH45V,ate_san,6XX7GBM0K,ぷちぐる同好会,1637,15,355,42096000,6345217330.0,230.0,10,10,10,10,10,10,10,10,80
ODYS8N8GB,でこぽん,HWJ8XPW0T,箱推しなのだけど,1650,17,356,42087000,5934395237.0,259.0,10,10,10,10,10,10,10,10,80
J6B943VP6,まぁ,UYCT3Y4JK,蓮っ子,1273,15,357,42066000,6394198967.0,226.0,10,10,10,10,10,10,10,10,80
DJICFWON6,ながのん,0TKFF5EG3,サークル名募集中,1375,17,358,42062000,,,10,10,10,10,10,10,10,10,80
C9325WMEN,K4,FK5MUK0ET,くる♡すきクラブ,1425,14,359,42049000,,,10,10,10,10,10,10,10,10,80
PZPKKFNZ5,Asuha,0UT59MJ8U,かほすこ同好会,1558,17,360,42036000,7235876910.0,173.0,10,10,10,10,10,10,10,10,80
HSQ00QD7A,グラッド,V4A5MP41E,徒町チャレンジ！,1497,5,361,41997000,,,10,10,10,10,10,10,10,10,80
7RKDSBKXW,あらさん,11FB0EDDT,スクステ同好会,1471,12,362,41986000,,,10,10,10,10,10,10,10,10,80
72CKW0EAA,にっぴー,PBRDPWEY1,村村会,1285,14,363,41922000,,,10,10,10,10,10,10,10,10,80
FVPWHIUS5,いっしー,X33HHA9F8,アルストロメリア,1303,10,364,41919000,8194269524.0,128.0,10,10,10,10,10,10,10,10,80
XBQ9DY9FG,店長,3A63DYH54,LLすこすこ部,1561,15,365,41897000,,,10,10,10,10,10,10,10,10,80
JE5URLPU8,もご,11FB0EDDT,スクステ同好会,1069,6,366,41892000,,,10,10,10,10,10,10,10,10,80
K91PWCFYC,たまご,2JVBK752G,卍愛蓮説卍,1172,2,367,41879700,6691804005.0,212.0,10,10,10,10,10,10,10,10,80
NU071DC0B,青酸柊(シアン),RWARTHA1M,乙宗梢大好き部,1373,16,368,41877000,6105283391.0,245.0,10,10,10,10,10,10,10,10,80
UMVKT7BBJ,ゆ,RWARTHA1M,乙宗梢大好き部,1438,16,369,41870000,,,10,10,10,10,10,10,10,10,80
M3ANWTEQ1,"甘野老oNM,",73CBYJYB0,"oNM,",1644,15,370,41860000,,,10,10,10,10,10,10,10,10,80
92BAX6L8R,なかさん,EYN9H9N16,蓮すきすきクラブ,1437,13,371,41835000,6239710858.0,239.0,10,10,10,10,10,10,10,10,80
1AAATY0UG,コニー,38KAJGDGU,異次元シャニP,1163,11,372,41820000,6072837398.0,249.0,10,10,10,10,10,10,10,10,80
EWJNDLVTH,豆苗,RWARTHA1M,乙宗梢大好き部,952,4,373,41817000,6313787063.0,235.0,10,10,10,10,10,10,10,10,80
34QCZTDD9,ベルりん,J8HXTJ8TB,流し素麺同好会,1521,15,374,41811000,6146644089.0,241.0,10,10,10,10,10,10,10,10,80
Z2GPEFSMH,梁　豪怒,V4A5MP41E,徒町チャレンジ！,1584,8,375,41801000,,,10,10,10,10,10,10,10,10,80
VK7NW1UJ9,おかたい,GVT61ATX0,なのだけれど,1046,6,376,41799000,6065274743.0,250.0,10,8,8,10,9,8,10,10,73
FPUMD8XCP,Atsushi,KULVP7FDR,アニマル分室,1286,17,377,41776000,,,10,10,10,10,10,10,10,10,80
NOBSSQRBX,パタポン,1BME38BCD,さすさやクラブ,1423,13,378,41772000,6083536682.0,247.0,10,10,10,10,10,10,10,10,80
DT57UE7NP,たま,3BE2RELRC,見晴台,1443,7,379,41771000,,,10,10,10,10,10,10,10,10,80
72OA5HUPW,どなた,2NY9H8BR9,乙宗紅茶館,1163,15,380,41760500,,,10,10,10,10,10,10,10,10,80
EQCWYNLEG,サ（・8・）グ,7R8NKPAB1,花帆推し倶楽部,1335,14,381,41745000,7902061530.0,139.0,10,10,10,10,10,10,10,10,80
EU76L0TJ7,とまき,EYN9H9N16,蓮すきすきクラブ,1602,10,382,41736000,,,10,10,10,10,10,10,10,10,80
5K59F4UVE,ガチャ至上主義,11FB0EDDT,スクステ同好会,1303,15,383,41727000,7698709885.0,151.0,10,10,10,10,10,10,10,10,80
71Z6P5FC1,すつ,YCTM6RYDP,金沢おでん同好会,1619,17,384,41715000,,,10,10,10,10,10,10,10,10,80
0TXVP0K5U,アビビン共和国,JDAG79TG7,百合ノ空観察部,1321,6,385,41697000,6073652717.0,248.0,10,10,10,10,10,10,10,10,80
WH8K6WY43,小枝あずき,YE7CX8RNP,蓮ノ大三十角ex,1555,11,386,41696000,,,10,10,10,10,10,10,10,10,80
MVD3JUMPA,黒の皇帝,P2J37FNLG,乙宗先生指導会,746,4,387,41694000,6056008279.0,251.0,10,10,10,10,10,10,10,10,80
J5GI3NA6M,林檎林檎アップル,GXR6C85BT,花帆ちゃん親衛隊,1626,17,388,41664000,,,10,10,10,10,10,10,10,10,80
