player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,音游分数,音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
58F5S114K,ヤスク,5W8RPRVUA,ド！ド！泥！,1499,8,2011,8822000,,,10,7,9,10,10,9,9,8,72
M7V0RWH2M,てん,5R48K950F,EDF蓮ノ空支部,844,2,2012,8821600,,,10,8,9,10,8,10,9,6,70
MLKBKXYGF,りょーや,W3YKKRWHG,ルリと愉快な一家,1281,15,2013,8815440,,,10,8,10,10,10,9,9,8,74
T1RC9W5XT,花梢,V6DV6KETG,梢好き好きクラブ,1319,16,2014,8812091,,,10,7,7,10,8,7,10,7,66
KEUT2YHCJ,はちしき,FH7G62PKW,月火水木金土日,1132,14,2015,8802100,,,10,10,10,10,10,10,10,10,80
D3A8S0B4B,ソウル,5W8RPRVUA,ド！ド！泥！,1506,19,2016,8802020,,,10,10,10,10,10,10,10,10,80
1T04PFEX5,がちはむすたー,X7C21B7H7,泥,1427,16,2017,8799450,,,10,7,10,10,8,9,7,8,69
4UYG3K39B,misora,WJY2HK6A5,蓮の空イベント部,1343,19,2018,8793700,40831393971.0,628.0,10,10,10,10,10,10,10,10,80
22FL7MUVC,すてねこ,X33HHA9F8,アルストロメリア,1498,5,2019,8787600,,,10,10,10,10,10,10,10,10,80
15SG7U55F,るいん,TKVR3KU7L,ネギトロTKG,1417,16,2020,8786200,14754927174.0,1090.0,10,10,10,10,10,10,10,10,80
RKLTWRT1K,かくかく,26JDLMBLN,徒町は強く生きる,1129,12,2021,8784000,,,10,8,9,9,8,8,8,8,68
YTKJLF5F0,たっくんα,MTBP3B4GM,ふらわーすきすき,859,6,2022,8776000,19754441534.0,979.0,5,8,8,10,3,4,1,2,41
THZITXSPL,アンコウ,N752V1LD6,思想の溜まり場,1448,6,2023,8771700,,,10,10,10,10,10,10,10,9,79
MOFJQHVV8,ユキ,2KJ2UEC3P,ういちゅけクラブ,1469,18,2024,8764300,,,9,7,10,10,7,7,8,5,63
G36QSA8I2,ウェイク,K8C99H42D,ルリと喜ド！愛楽,1284,5,2025,8762400,,,10,8,9,10,10,8,7,6,68
8KYWY57YD,Shen,00T3NXXA9,初心者,1088,12,2026,8747400,22477471368.0,915.0,10,9,9,7,7,10,6,10,68
N66MR15WA,花音,2K5AM4RV0,とろぺりです,737,4,2027,8744200,,,10,10,10,10,10,10,10,10,80
IXYRTKB29,ドクぺ,8R49BTWW6,蓮女お嬢様クラブ,1557,19,2028,8744000,,,10,8,10,9,9,9,10,9,74
23P98UF1N,レイザ,,,702,1,2029,8743309,,,10,10,10,7,7,4,7,5,60
YLQKVDHGG,みなとつき,R181MKNX1,みらくらは人生！,1468,17,2030,8738624,,,9,7,8,9,9,9,10,7,68
