player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,结算前A分数,结算前A rank,结算前B分数,结算前B rank,结算前C分数,结算前C rank,结算前音游分数,结算前音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
7RODEB74T,しよー,RWARTHA1M,乙宗梢大好き部,1713,19,52,8420000,13849148362092.0,43.0,13007086454799.0,35.0,11968158660547.0,29.0,157024398713.0,35.0,10,10,10,10,10,10,10,10,80
969Y977WP,k1みかん,2K5AM4RV0,とろぺりです,1639,18,53,8415000,0.0,0.0,0.0,0.0,0.0,0.0,156249320209.0,36.0,10,10,10,10,10,10,10,10,80
Y2LLTQ4MF,Lautrum,M5LHG6R4T,乙宗動物園,1812,20,54,8410000,12321319412487.0,91.0,10255920506934.0,222.0,8584450172353.0,219.0,158853077183.0,33.0,10,10,10,10,10,10,10,10,80
VGWT7LCX7,ZUC,3F9P3U95T,ଳ天地鱏明の空ଳ,1667,16,55,8405000,14915774776856.0,23.0,12414525785580.0,70.0,12232335640174.0,20.0,0.0,0.0,10,10,10,10,10,10,10,10,80
4387Y57EA,あなたこなた,9GDHWXGVG,ルリと花咲く毎日,1735,15,56,8400000,3685214969.0,7630.0,3342503558.0,7293.0,2225019293.0,7328.0,164851149558.0,20.0,10,10,10,10,10,10,10,10,80
P4ZNDWHDA,どんき,GXR6C85BT,花帆ちゃん親衛隊,1760,18,57,8390000,13826565127221.0,44.0,11988821784477.0,94.0,12531811636644.0,13.0,92923367264.0,184.0,10,10,10,10,10,10,10,10,80
1A279T9WC,ねば,49AMYCXCD,ルドベキア,1525,16,57,8390000,14054860064693.0,38.0,12459536725301.0,66.0,11726474316979.0,35.0,0.0,0.0,10,10,10,10,10,10,10,10,80
7TAQGMS8W,上海飯店,PBRDPWEY1,村村会,1677,17,59,8375000,14347180942059.0,32.0,14437195853518.0,8.0,11968478711617.0,28.0,0.0,0.0,10,10,10,10,10,10,10,10,80
L6HBG7C3L,あまらく@,0TKFF5EG3,サークル名募集中,1737,19,59,8375000,14569127977726.0,29.0,13098862129141.0,32.0,11843875612815.0,32.0,0.0,0.0,10,10,10,10,10,10,10,10,80
56DXP4XGM,osA_,3F9P3U95T,ଳ天地鱏明の空ଳ,1567,14,61,8370000,13970828968703.0,41.0,12503932014372.0,61.0,11972405855934.0,27.0,0.0,0.0,10,10,10,10,10,10,10,10,80
0UXX86CCP,やん(KK),1BME38BCD,さすさやクラブ,1842,20,62,8365000,20579291.0,9996.0,7633245.0,9934.0,14004887.0,9412.0,159675648370.0,31.0,10,10,10,10,10,10,10,10,80
OZHGPXIGS,まるごとみなみ,WN5B7VKPU,きんぴられんこん,1843,19,63,8360000,339363615262.0,4102.0,3968189320.0,7189.0,5969501157.0,6751.0,159872015170.0,30.0,10,10,10,10,10,10,10,10,80
L10RA8434,なこちぃ,HE0GK3EPE,瑞蓮プロカ倶楽部,1483,17,64,8350000,0.0,0.0,0.0,0.0,0.0,0.0,165584369941.0,14.0,10,10,10,10,10,10,10,10,80
FVG9O3T6M,484,CX967RTGY,おんゆあさーくる,1816,19,65,8335000,0.0,0.0,0.0,0.0,0.0,0.0,153265088403.0,41.0,10,10,10,10,10,10,10,10,80
6NJM4GUG6,Sea,3F9P3U95T,ଳ天地鱏明の空ଳ,1816,12,65,8335000,14805026996633.0,24.0,13149266155547.0,30.0,10830570533384.0,71.0,0.0,0.0,10,10,10,10,10,10,10,10,80
CL0CDYUYY,舞踏会きんまる,PBRDPWEY1,村村会,1546,18,67,8330000,15049058614124.0,19.0,13535053403961.0,22.0,10953175134970.0,65.0,0.0,0.0,10,10,10,10,10,10,10,10,80
ON66GC85Z,ミツボシ,JTX1G19BP,さやかほ癒し会,1912,20,68,8325000,240620109.0,9010.0,5651679308.0,7026.0,4296816121.0,6953.0,156105843182.0,37.0,10,10,10,10,10,10,10,10,80
