player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,さやか,梢,缀理,吟子,慈,姬芽,花帆,瑠璃乃,小铃
YNEF5U1RU,ヨハネの使徒,DHKUGEWBJ,めぐ党虹ヶ咲支部,0,12448,59174305175,10,10,10,10,10,10,10,10,10
M4V4K0HC9,オティヌス,FTY0R8KPH,泥の皆様,0,12449,59089554506,7,4,8,4,7,9,6,4,4
BYWFT45MD,マークアレス,HGVHHB78D,蓮ノ空写真部,0,12450,59071139361,1,4,4,5,1,4,5,4,2
2ST5WS6OY,焔,G2WL65JFE,さやかなた,0,12451,58998708319,5,4,6,4,4,3,7,5,4
J90UMTMTU,いねいね,321FF56TK,リンクラ芸楽部,2,12452,58910142205,1,1,2,3,8,2,1,6,1
R7F2JRMXR,ぴょんきち,2RA4RLRC6,まったり,0,12453,58837325561,6,6,7,5,6,6,5,4,5
5BP1KD864,コキタ,NPDK1A7BD,機械さん学部,0,12454,58718007335,5,5,2,1,1,4,1,6,4
5N4LTWJB0,aru,4LLW1RBP6,こずめぐ党,0,12455,58627650662,1,5,4,3,6,2,2,3,1
PMM7CCJKW,え,1EBG7YUTL,菅！CAN！叶！,0,12456,58617233500,1,2,2,2,2,1,1,1,1
8THSZBSBK,トモ,CT8XW752X,蓮ノ空写真部,6,12457,58543045106,5,7,6,5,8,7,6,8,8
MZOT9L91G,イペッカ,9DFV9UTW4,白ひげ海賊団,0,12458,58526804723,5,5,4,3,5,2,3,2,1
35H3A5G04,「NKMR」,LX25CP0TG,深夜の芋煮処,3,12459,58495952960,8,4,9,5,8,6,8,9,5
A8PGR9ZZ8,ぱぁなな,0CBM28JP6,ほうき星,1,12460,58458669847,1,5,7,6,8,6,5,6,5
42BSR7A3T,chantake,XR2P2LDY3,まったり綴理推し,2,12461,58320225011,5,5,7,7,5,6,7,5,5
3JLP1DCKC,めぐり,TXNCTRR1U,瑠璃乃推し隊,0,12462,58271017365,5,7,8,5,7,6,5,8,5
W435R1NBA,テルル,XLBU65J86,花の壁飾りクラブ,0,12463,58233460205,8,6,7,4,9,4,7,7,4
0NBMJYRXG,モグ之すけ,X784G0GKM,異次元から来た,2,12464,58213969959,4,5,5,4,7,3,7,6,4
K695LL78P,AKRS,L28X4MDJN,アフター観たいぞ,0,12465,58192724572,6,5,3,4,4,4,4,4,1
SILA21JL4,フルムーン,GLP0WPDRM,イベント用の泥,2,12466,58119241918,4,6,1,4,1,2,1,1,1
HRBP9KP9X,ざーど,0GALMLWK6,ボクなんなの。,0,12467,58026967863,4,4,4,4,4,6,6,8,4
8U8LIBJ5Y,アッキー,8UXWEHB72,kita,1,12468,57960275025,8,7,6,5,8,6,5,6,6
9R13E2FB9,サクラギ,NLTAB4BLF,蓮ノ空ゆる活動部,2,12469,57959774520,6,7,8,4,7,4,7,4,4
8CELEYVN9,ガチャ恋サムライ,AHE0E3JND,ありがと！にひっ,1,12470,57917156208,1,2,2,1,2,2,1,3,1
AR0DYY5KW,なご,DYTW8H2KA,めろんおいしい,0,12471,57888191009,4,8,4,8,4,2,5,1,4
76R8FP5NH,縹,DH97ANN9G,ツキマカセ,1,12472,57811649761,7,8,9,7,9,6,7,5,5
B2JNOFHWN,旧式ぐんそー,WPCVVD72F,ビーハイヴ,7,12473,57805665023,6,5,8,6,7,10,7,5,8
DPJFWA594,アイン,GPYBX3CGU,国際グルメ機関,2,12474,57783937533,4,5,4,4,4,4,7,4,4
XL5B99BPP,月下 秋奈,3HDDYR4FU,旅人,0,12475,57559106913,2,6,3,4,6,2,7,6,5
GYBDD2GS2,聖☆雪,JE7V5MM31,蓮ノ沼に沈んだ泥,3,12476,57547884997,5,5,7,6,8,7,7,6,6
0HXAM9YW1,(新）急6520,FG4170141,♪さやか愛好会♪,0,12477,57078843715,3,3,2,1,2,3,3,4,1
MMEJWR0X4,Anson128,6D49YVAT7,ユニット愛で隊,8,12478,57022278289,9,7,7,2,8,10,8,7,1
AHVOXE9E1,テラオラ,LLDLG20UU,UR取り隊,2,12479,56929786441,5,8,7,1,5,2,9,8,8
L1RMPL1RW,実波,FTUJJ5KM9,無言◎私生活優先,3,12480,56853520955,5,7,7,5,10,4,6,3,4
6GN40TFD7,紫のゾンビ,AG9PKMMC3,ぱかぱか同好会,0,12481,56844057103,5,2,2,2,6,2,1,2,4
CD16AUE7G,メグミルク,E49YWK5YC,酢蓮根,2,12482,56759591443,1,1,3,1,2,2,1,2,1
N75SRAW5N,翠聖（すいせい）,RKAHT9KB1,ドリームワールド,2,12483,56689382152,7,10,4,5,6,6,5,4,10
5W7PI0CG5,とと,9X07VGM42,近江町食べ歩き隊,3,12484,56520453479,5,8,7,5,8,6,6,9,5
NM6NMFTN2,セバス,F3RPT8YYH,蓮蓮クラブ,2,12485,56488483870,4,4,4,8,5,5,1,2,4
G3HCNGV18,ジュニャ,8588YN91J,虹咲学院,0,12486,56389998116,4,1,7,4,9,4,7,1,4
BH2381NF3,ジェネシス,NPDK1A7BD,機械さん学部,4,12487,56388506120,5,9,9,6,5,6,5,4,5
X6CRR77J8,恐竜戦車,AEXWLRWVJ,村はずれ訓練場,0,12488,56380558939,3,3,1,2,2,2,2,3,1
K128QALXU,猋珈琲,XCVPUP28L,丑美津高校SI部,2,12489,56329063768,7,10,10,8,4,2,1,5,4
6DHWB7F9J,大幸奈緒,2DYYAPFVN,蓮っ子村,0,12490,56189567241,2,2,2,1,1,2,3,2,1
GSPYPR01J,ダイン,LNP25PRBF,アイラ•ムー,2,12491,55945963185,5,5,5,8,5,2,9,2,2
AE09KT7PF,ミィ,A3472CNJE,ハントン✿ライス,0,12492,55827796465,1,1,1,1,1,2,1,1,1
M0428U78W,とー,DFWX0K8J9,さくらから蓮,0,12493,55817415188,6,6,7,6,7,6,6,6,6
ACKNN1LA0,西住流,G8EE23LB9,虹ノ空クラブ,3,12494,55645656590,3,5,10,5,6,6,6,6,5
ZVB0HNOLF,ユウシン,DF7FA982P,蓮ノ空百合部,1,12495,55643591023,7,7,9,5,8,7,5,7,7
V0W68J973,結城冬晴,5NPVVUGH7,蓮すきすきクラブ,4,12496,55385834782,7,7,8,7,8,6,6,8,7
KKBZAU513,2ndaid,T045NDKW0,♬さやか愛好会♬,1,12497,55382686498,10,2,10,1,4,2,7,2,10
XB7KAXL1X,なお,XXMU9WLKB,梢の機械さん,0,12498,55344464144,3,4,1,1,4,4,5,1,1
8LWYYA2N8,さとつぺ,JXN6XJAFK,ぼくなんなの,2,12499,55333800800,7,7,7,8,7,4,7,5,5
4YRXTLCS2,くまぽん,9WJB6YPPN,温室花畑,1,12500,55312080383,5,7,7,10,3,2,4,4,1
P3NBQQVMZ,ぷちぐる命,424NLTEE8,無言な異次元部屋,1,12501,55291630202,4,4,5,6,6,5,5,1,4
BEAE8YUKE,アスカリ,9YG7C0VM7,綴理と無言で昼寝,2,12502,55260661754,5,6,10,4,5,4,1,2,4
KLYUB88OO,くうちゃん,VFHCANCV2,あ,2,12503,55191028116,7,4,9,10,7,7,1,10,1
XWXG6A8P8,にわぺくん,BH9YH1YL5,ラブライバーの森,2,12504,55140513851,4,5,7,10,7,7,7,2,1
87X1CNXG3,オニゴーリ,5MLBX9AC4,綴理推し集まれ！,0,12505,55116176991,4,5,10,1,4,2,5,1,1
YAT15A3Z7,とうこ,9E910GGD2,蓮ノ空給湯室,4,12506,55071645864,9,10,9,4,7,7,5,7,4
AH5EJXC9B,ごや,6JPXTKDBB,DAISUKE,2,12507,55033826128,1,1,1,5,1,2,1,2,1
E02A1VBGW,MNT,8G1UVEL53,ラブライバー拓也,0,12508,54846332395,2,3,1,2,3,4,3,4,1
SXFMKO612,山菜うどん,KC1W74B9B,蓮六園,5,12509,54744407760,6,5,8,5,10,7,5,9,7
5S5ZOCYWO,猫チビ,5L9GNT78V,叶え！私達の◯◯,0,12510,54647558542,1,1,1,6,5,3,5,4,1
NXMO2GM4E,未央,F08AHUJJ0,綴理のお世話係,10,12511,54596046444,9,8,9,7,10,7,9,10,7
HFWL6D1LX,りふぇ,GCFA4WL28,乙宗梢を愛で隊,0,12512,54564920276,5,10,5,5,5,6,5,4,4
OAOZMBO30,すめし,1DU9LCND7,蓮ノ空すこやか部,1,12513,54532732601,4,1,4,1,5,2,3,1,1
4NHRU7HM5,yuu,5JA9K5FAK,オタサーの姫芽,2,12514,54447150965,2,6,10,7,9,4,1,8,4
7IS74DSSK,あさかきり,L6MF2MPBN,みらくらぱーく！,0,12515,54228121661,2,2,1,1,8,2,8,2,1
TTS2QP9E2,シャワー,1UBNNHVLG,蓮箱推し（仮）,0,12516,54222842107,5,7,9,4,9,4,6,6,4
44P4GNHF6,そねやん,RWDWD9PP6,乙宗家の屋敷妖精,0,12517,54189718754,1,6,1,7,4,7,5,8,5
9O0SU66WW,のん丸,WYWGY9MV9,にぇ,0,12518,54134832073,4,4,4,2,5,2,4,5,1
4AR1P2MB4,htmy,9N4F9P8DU,リンクラ部（仮）,0,12519,53979414501,6,7,8,4,10,4,5,6,4
4BGLJLTI8,アキ,G0J2F9NAL,さやさやさーくる,0,12520,53959073815,4,5,5,5,5,6,5,4,5
EA1BYPXXU,やいり,3YWMY4JVN,82プロ,2,12521,53915336949,8,10,9,7,2,10,10,10,10
B9GKXQVQC,上野,F2M746D4B,頑張らないクラブ,0,12522,53868031409,8,7,8,5,7,6,5,4,6
DTCFVTWML,セルシー,8J35LPWWE,もこもこ,0,12523,53714043424,6,6,5,6,7,7,7,7,5
NBZ6VAC2H,夜々,8HUPBBHNC,蓮女「ぷりずん」,3,12524,53658122263,5,9,9,7,9,6,7,6,7
TLMXGVAF3,たちぇ,CJWR9P8LM,花帆さん愛でる会,1,12525,53403160107,6,9,8,6,10,5,4,5,4
BQY2IX5J5,きょ〜,17LJ910A0,蓮ノ空緩々交流会,0,12526,53383827169,5,4,6,1,4,3,1,6,1
5NH7KYEFF,Shana,DMDVHGFUG,インドネシア仲間,1,12527,53291499832,3,5,10,1,1,2,7,7,1
MAB66MLL3,しんのすけ,BT3GEWM5L,ささやか村の集い,1,12528,53231464731,6,5,6,5,8,2,1,6,5
JRMR2NHO4,Remu,BYA3FA0X8,無言ぼっち同好会,2,12529,53059265330,7,7,9,1,7,5,5,6,1
CDFT2X7JE,アデル,GJCKB88YE,P&S,0,12530,53046584913,8,10,10,8,10,8,9,8,9
M8936BF27,みりん,ENRGE3M82,蓮ノ灯,0,12531,52868279408,7,8,9,7,9,7,8,10,8
L22VC117U,メビイワシ,FNHT9JFY4,リンクラ楽しむ隊,0,12532,52736018867,7,4,7,7,7,7,6,2,6
QFII0TERP,肉じゃが,W3UUXHMDV,水彩ブーケ,3,12533,52666747328,7,8,9,7,8,7,8,5,7
4UA64NN89,トーコウ,RM7N1JDB5,無言推奨不干渉会,9,12534,52649843627,8,6,7,5,9,8,8,7,5
K8HVW2QYI,カズハナ,AEPTBPJTD,サークル加入用,2,12535,52567011945,5,7,5,5,5,5,5,5,6
TTA9LHA42,お顔が,JFNRLDKWA,Edelweiß,0,12536,52509676729,6,5,3,4,5,8,6,7,4
GLLL890E2,こず党員,C003CD1RW,☆蓮ノ空クラブ☆,2,12537,52482175059,5,7,7,4,5,4,9,5,4
WTVNNYRPB,もちこ,5W8RPRVUA,ド！ド！泥！,4,12538,52445546633,3,4,5,4,1,2,4,2,4
K7SO4PJBO,はむ,48GTYR1VB,ハラショー！,2,12539,52384789590,1,1,1,4,4,3,1,2,3
8AK277WVV,™︎さん,CNA71VL13,蓮ノ空Lotus,0,12540,52297068931,4,6,7,5,4,5,5,4,5
3NI8NK9IH,ユーディーン,68JHFM1EM,Spiw,0,12541,52228589206,4,1,2,2,1,4,2,2,3
01DBWJ5AD,トマトサンド,UCF93JAPM,スワンプマン,2,12542,52202781382,2,1,1,4,6,5,1,4,4
K4DPQM7DB,A300,WJY2HK6A5,蓮の空イベント部,1,12543,52126881828,6,9,1,3,3,2,3,3,1
LMPFHXUX3,あいす,2VJG66JTH,まったり,0,12544,52048633684,3,4,6,4,6,3,2,4,1
ERRN2SUVD,わたあめ,K2L5DCVNR,REAL,10,12545,51931980636,7,10,10,7,10,7,9,10,7
3D8Z9IRRW,ヨシ,1618JMRED,リンクラ自習室,0,12546,51905652773,2,1,2,3,4,4,3,2,2
1WCRBY57D,東海龍弥,VKKK21WTM,まったりサー,1,12547,51880778306,4,4,2,1,10,4,1,6,4
HY6AY91XI,ら！,FH7G62PKW,月火水木金土日,7,12548,51790278372,8,8,9,1,8,6,7,6,5
HXTI6TUNP,しょう,GYJ3C6TKR,綴理先輩好き好き,4,12549,51661868568,8,10,7,4,6,7,6,7,4
RHRYOUYPM,Y@S,YAY2UK2CT,蓮の空研究部,0,12550,51615085023,5,6,8,6,7,6,7,7,5
EPH171BSN,뺙뺙(ピャク),279NUYU7C,れんこん,0,12551,51594167233,5,6,7,4,7,4,5,4,4
B8P4C5K45,優娜,M8FM7P139,蓮ノ空ひとり旅部,2,12552,51564330751,1,4,4,4,4,4,4,2,4
YK28JWSSA,GAWA,3878B3HBK,ナゴラバ,1,12553,51440716216,6,5,5,3,1,3,2,4,6
68WESY750,ふれあ,G4MHD90WJ,完全ソロ陽,2,12554,51316787158,10,7,7,4,5,5,2,4,8
JCOQ8RM1Y,風来,3XCG5FGTR,test,0,12555,51263658115,5,4,9,9,1,4,6,5,4
XWYLZ2KCU,東久留米,DKNHY5HH6,なす料理研究会,6,12556,51241573451,1,1,4,5,4,6,3,7,5
V9P7MLFEH,清瀬灰二,2JVBK752G,卍愛蓮説卍,0,12557,51215491839,1,4,4,4,4,4,1,2,4
33M87RXN3,きなこもち,F31CP8BR8,まったり蓮ノ空,0,12558,51153647177,8,4,7,3,3,4,4,4,4
HVTXWNMBP,さゆ乃,PHLRY3XRP,とりあえずやろう,2,12559,51101595165,1,1,1,1,9,1,1,2,1
WC9W5GH20,ruiqiao,8BAYBXUXC,スリブ大好き♪,0,12560,51073258328,5,1,7,1,4,3,4,4,1
Q9BWZUQJY,久瀬大作,WG683AWU6,東城会直系堂島組,0,12561,51012446362,1,2,3,5,1,3,2,1,1
6R0RG58UD,お米,UUNE2U083,北東地方,1,12562,50830755411,10,5,7,4,1,7,8,7,2
AT6JVFPKN,ゆめぴりか,C86X603JN,ひゃくまん穀,0,12563,50754749681,7,7,8,5,7,6,6,5,5
GT78BV330,白銀(シロガネ),TD87P23DJ,黄昏の旅団,8,12564,50713323234,6,6,7,4,7,6,7,7,4
EPTHJHLFY,おにぎり,F08AHUJJ0,綴理のお世話係,5,12565,50548319081,5,1,1,4,1,4,9,4,6
HWHGF10WS,ルーチェ,3YWMY4JVN,82プロ,0,12566,50458896785,6,4,6,4,7,4,2,6,5
KLZC7KAF2,onasubi,WNA5GTJPP,蓮ノ空百合クラブ,6,12567,50448316118,6,5,7,6,7,6,7,7,5
LR1D06ZZF,さんむ,8UJNTV5BX,のんびりと部,0,12568,50404556792,4,4,6,4,7,4,6,5,4
VB80LYDTN,カタカタ,R7VEXFUBP,蓮ノ空応援クラブ,0,12569,50400121387,3,4,3,1,4,2,3,5,1
MUAFU2BJH,ゆし,KND3T7056,ぽかぽかモガの村,1,12570,50393072827,9,7,9,4,9,6,7,5,5
1H2TCTG1E,おみくじわんこ,HB2CV4C4U,アイスランド蓮,0,12571,50366657145,1,1,7,1,4,2,2,5,1
RFW9H31VJ,りーさん,KBJ2P8T0Y,人見知りの集い,2,12572,50236173785,4,4,5,5,4,6,4,3,6
RPYCMWL60,宮小路　光,9D722M8KC,蓮ノ空同好会,2,12573,50142869502,7,7,7,6,7,4,5,6,5
3W1ITSPLK,sei,0AYJF4RJ6,無言,0,12574,50075525159,4,7,8,1,1,4,4,6,5
B4NMU46F9,すーさん,A3X92L6YU,お試し用サークル,0,12575,50032066659,1,1,2,1,3,2,4,1,1
H2BGR0HRQ,Shino,YADX9DY49,ﾊｽﾉｿﾗｰ,0,12576,50030255539,6,7,8,5,9,8,7,6,6
SHVBBTTPE,にせ,UHF5Y8PEF,さやちゃん倶楽部,11,12577,50005057150,6,7,7,4,10,10,7,5,2
OD45ESXDA,LINE,ATB27G5P2,おこめ茶寮,2,12578,49915408128,7,7,10,6,7,7,7,5,7
FFNNYRX70,Licht,1AK9VTG3W,ドルケスキスキ部,2,12579,49876292923,2,1,5,1,1,2,4,1,1
9L86139HM,くま助,48GTYR1VB,ハラショー！,0,12580,49830851220,8,8,8,7,6,6,7,5,6
MW3FYL3OF,ニーケ,D0DP90JK1,のんびり,0,12581,49808898892,6,6,8,5,8,6,7,7,6
2P7P91BFF,まっちゃん,FMKP92LRL,目が霞む人達,2,12582,49804135351,1,1,1,3,1,2,5,2,1
K5MX79RV3,かのきなはギャラ,8YNHW7530,虹ヶ咲、蓮ノ空,2,12583,49783656394,4,5,8,1,8,2,1,7,8
2HJTKHDTY,りあん,BEMED3RY1,無言無課金ok,0,12584,49774863521,6,10,6,5,7,4,10,6,5
L6JCI99I0,rebby ♡,646YTH7KK,KA,2,12585,49684742623,2,1,3,1,4,2,1,2,1
3ZJILZJ05,ほしみびと,1UGGUYD5K,孤独の要塞,1,12586,49657339743,8,6,10,6,7,4,7,5,5
JL8F29GR2,蒼星スサノオ,1W7CP1WWJ,さやか推しの会,0,12587,49644787469,1,1,1,2,1,2,1,4,1
UDCBB3I6I,ゆうやん♪,321FF56TK,リンクラ芸楽部,1,12588,49564557471,7,5,5,1,1,3,5,5,1
X410C1UAJ,ＧＯ!!マツモト,8EP8BFEV7,蓮ノ空女子野球部,0,12589,49531610893,7,8,10,5,8,4,6,5,4
2BK417NWB,彩季,BPHHYC793,ソロ専の集い,0,12590,49528413129,2,3,1,4,1,4,4,4,3
X51PNGFNV,日野,3F0M4HXJE,蓮ノ空まったり部,0,12591,49411187831,2,2,1,3,1,2,2,4,1
T6WXZWSI5,リ｀・ヮ・),XN2VEA6DN,無言,0,12592,49393203527,9,8,6,5,3,2,4,4,1
J3K8L9SW1,たま,PY4Y88935,平日忙しい人たち,1,12593,49365543338,1,1,1,1,1,2,1,1,1
BMT6YG5YF,浜松のあっきー,GM816GWEN,無課金こそ全て,0,12594,49348938402,5,7,7,5,8,7,5,5,5
GJGTYHBKY,note,Y8FGTTXCY,ドーナツサークル,2,12595,49338044754,7,2,9,4,8,5,5,5,5
508WKDTCW,トキメキ高咲ィ,JC1YYRXMB,フリーダムな蓮,0,12596,49314488458,3,4,5,6,6,8,6,4,4
YAA3G34MR,紫雲ななせ,A3X92L6YU,お試し用サークル,0,12597,49280345274,5,8,4,1,4,6,6,6,5
FU8RFTFT1,かめぺろ,UB7145PDD,手がすき,2,12598,49122144713,6,10,6,5,8,7,7,7,5
W2T3T15U1,ゆん,9N4F9P8DU,リンクラ部（仮）,0,12599,49110090695,8,5,4,5,10,5,8,10,4
CM1JJLBXF,アビー,0VEMMV8E2,スリブとまったり,2,12600,49108647103,9,10,10,3,10,6,6,4,4
F4X1MDJT4,ごとう,VXYCWMVFW,お味噌汁,0,12601,48907807920,5,1,5,4,1,4,10,4,1
NXN5BEHM2,モルカーホー,1UBNNHVLG,蓮箱推し（仮）,0,12602,48884548452,7,8,10,4,10,4,8,7,5
93UG4QHM0,ビーフチャーキー,EE4BKR0AR,まったりプレイ,7,12603,48830702242,8,7,8,6,10,8,6,8,7
690KUBHPH,くりりん,B4ADNM80X,山本組,0,12604,48809019354,4,2,6,6,2,5,5,2,4
KB4PK4WEK,かほさん,UHF5Y8PEF,さやちゃん倶楽部,0,12605,48798042943,7,5,8,5,8,6,7,7,5
9UVR9G9ED,たた丸,5WUDLMWEP,蓮ノ空は明日ノ空,0,12606,48791385497,4,1,3,2,2,5,5,6,1
LLE02YP33,朱莉,7NFK6A4AN,だらけ屋本舗,1,12607,48729175367,5,9,10,6,5,6,5,6,5
PNSVAYZ66,じょるじ,FTY0R8KPH,泥の皆様,5,12608,48720912607,7,9,7,4,10,5,8,8,4
9UQ8ZWSTV,じぃ,PWK02KG0F,メメントの森公園,1,12609,48699950354,4,7,5,4,8,4,5,5,4
OEF1L5FTF,めかぶ,M8FM7P139,蓮ノ空ひとり旅部,7,12610,48609387953,6,8,10,7,9,6,7,8,6
5RR949JD4,ももぽわ,T3XUTYGC3,隔離病棟,0,12611,48606488064,5,4,5,7,6,6,7,6,5
1KF25J19H,まっきー,0NLHKATWL,生きてるだけ偉い,0,12612,48601345229,7,9,9,6,10,5,8,7,4
XEXA97GP5,cherry,YADX9DY49,ﾊｽﾉｿﾗｰ,0,12613,48575564273,2,5,1,4,3,2,1,1,1
HDH93HTX6,ゴルドリオン,57HNJ07NK,みらぱ進路相談列,9,12614,48506233042,7,7,10,10,4,10,2,10,10
PNC6RLJVA,てくてくみかん,U57VPUTEE,ゆったりクラブ,3,12615,48416933143,8,6,7,6,6,6,8,10,7
6EC94RMNI,ﾉｼ→◎,TB7GJ57D7,シャイニーフラワ,0,12616,48395692355,5,4,7,1,7,4,5,2,5
5Q22NWIDI,神無月８８８,17AEM7PUN,SIFcord,9,12617,48301604167,5,2,7,5,9,6,1,7,4
LL2RNGJJ7,アキ,407VAU0TT,ログボ勢の集い,1,12618,48300926255,5,8,5,8,4,2,1,6,1
5JUZVO975,Kreis2gR,2HEFYHN82,異次元フェスから,0,12619,48289363070,5,4,6,2,8,8,6,8,4
8PHVD3B2R,ちゅけのニンジン,AWFDLJ1HC,小蓮花（重生版x,0,12620,48221560851,2,2,1,1,1,2,2,2,1
PE9NN392W,ヒロ,6N3F238R0,イベント参加用,0,12621,48189441995,5,5,5,4,7,6,5,7,4
W110IU4FT,あきと,TJCDFNMCX,無言サークル,0,12622,48137590224,1,6,8,2,7,2,1,2,3
BTJLKT1X6,crystal,3FF3NB77X,せーはす愛好会,0,12623,48117096341,4,5,7,1,5,1,5,5,2
OVHHRZW3X,まぐろ,3FX6FXA5T,さかばんばすぴす,4,12624,48105935336,10,4,10,3,10,6,1,1,1
VR6GLE5YJ,みるくれぷ,H1G4CDT6C,無言自由,2,12625,48077090753,3,7,4,4,6,3,3,2,1
SHNGG6VH0,carbo,JA2C658FW,さや綴理の村人,0,12626,48075875012,5,5,7,6,8,6,7,7,6
6RJEDJF9K,ほゆに,4RY75CKM4,LLすこ部　メ募,3,12627,48058200643,1,5,10,7,2,3,7,6,1
ZVFUKA8NY,Berto,TKVR3KU7L,ネギトロTKG,0,12628,48032631161,5,5,7,5,7,4,5,4,5
DWAU5A62J,Richo,DW13FCXPT,Mulbungs,0,12629,47989345629,5,1,3,2,2,6,9,1,1
Y6NC79REX,shOkun,06DCWC1RE,とりあえず参戦用,2,12630,47944411027,7,4,9,5,7,4,7,6,1
8F2BM2N1N,ユウ,H837E0M9R,沙知先輩大好き部,2,12631,47932896164,8,10,9,1,3,8,1,9,1
7BEEJB13B,サイトウ,AX2GWRBVC,やる気なく無気力,0,12632,47862988268,2,4,9,1,4,3,4,5,1
CDDJGZ27C,ムラマサ,5YAR2UWUH,エクスグラム,1,12633,47791493876,6,7,4,4,4,4,9,5,4
3IPXHVZRE,yoroy,5L9GNT78V,叶え！私達の◯◯,0,12634,47741145613,7,9,9,4,9,7,5,7,7
JBZKL3MQI,まおにゃん,GN1798YEX,ド!ド!同好会,1,12635,47721502876,5,1,4,1,5,1,1,5,1
9WJBK6J15,ぺい,PMDDGR6AH,うぇるかむ,0,12636,47709468699,7,6,9,5,5,6,6,7,5
8FZYVDZ06,章きち3世,YVFP54NA2,無言OK！,0,12637,47707770457,6,4,5,4,5,4,5,3,5
5UM0Q3UJB,嵯峨政風,RM7N1JDB5,無言推奨不干渉会,0,12638,47692047142,7,7,9,7,8,6,5,7,6
V0ADD6M0H,Dan331,WVCV14LYU,初奈大人的狗窩,0,12639,47663673820,1,3,2,1,2,3,1,1,1
RHJEHEK4E,Kazuya,VN1LXEHLR,綴理、愛,0,12640,47610562286,7,8,8,4,7,5,5,2,5
GWB9XQML6,光治良,KB5BFK7J6,おはめぐ党本部,1,12641,47596058091,1,1,1,1,4,4,1,2,1
NPYWGN4KK,サクラたまご,KJU0BU77M,無言交流なし,3,12642,47503632262,3,4,8,7,7,5,4,1,1
0NRP458KM,空のデッキケース,T3XUTYGC3,隔離病棟,0,12643,47502897392,1,4,5,4,4,6,4,4,4
SWC6400DJ,そんちょう,TW2M129HM,花陽ちゃん,0,12644,47464038372,6,7,9,8,8,8,7,8,8
E7AW1UXDU,シン,JTX1G19BP,さやかほ癒し会,1,12645,47397661484,4,7,4,4,5,4,5,4,4
1J958HF7D,せな,WLAXT7CTW,碧,2,12646,47372097197,6,5,6,3,4,3,7,6,4
6666R8RP2,ぺー,FHN78V2DJ,無言でどうぞ,0,12647,47328986593,6,8,8,5,8,6,5,7,6
9LDMFT73G,すこしのたこ,TBX7N9RK5,つよつよなLH,1,12648,47283337776,5,5,5,5,5,5,6,6,4
GOBHM593L,朝焼け学院生,8K6R9L378,夕焼け帰宅部,3,12649,47174223495,7,7,10,6,7,7,6,7,7
FJXNK1TFR,KENTAR,VK4MUJ16V,鉄製ダンボール,0,12650,47145136455,7,8,10,5,6,6,5,4,7
V8RAAVMN4,虎フジ,EHGD5JJK1,限界夜行,1,12651,47124749101,5,5,8,1,4,2,7,2,1
M90FJ9EDB,かぐや,MWHJ339TF,UOは合法同好会,1,12652,47105358722,2,2,1,1,3,2,1,9,1
AY95V7SL1,きらら,3EJX5WB1A,金沢綴理門,2,12653,47075770651,2,10,8,7,9,4,5,7,4
5GDKME4TB,澄秋,762FM3JV4,一蓮托生,4,12654,46778919792,4,4,1,1,10,3,4,3,2
2MUPT1BM0,カーハイ☆,T2XRMGEAE,蓮根無言会,0,12655,46756282715,1,2,4,1,9,2,1,2,3
LBUY5X814,こーき,VMXB66NCB,気ままにサークル,2,12656,46742940777,5,4,5,1,4,2,5,4,4
48MM8U4FC,やよい,427WENUC4,心の癒し～蓮ノ空,0,12657,46666897824,3,3,2,1,3,2,2,4,1
19TXZF15B,ガンガンガン速,ATB27G5P2,おこめ茶寮,0,12658,46665911861,5,5,7,6,7,4,5,5,4
GRLVTDRCC,イヌハ,NGMU0511T,無言のお茶会,6,12659,46657838838,4,1,1,2,1,2,4,4,1
N542E2THW,まあ,K69M1X95F,アイリス,2,12660,46532147178,7,4,3,1,1,2,4,2,2
1K5HWWY2G,学院,7X71T9R7J,憩いの場所,2,12661,46449766934,4,10,6,4,5,4,4,7,5
XPXF8XEAE,MARO,1DU9LCND7,蓮ノ空すこやか部,2,12662,46367843027,4,1,1,5,3,9,2,2,4
4DGPVMS8L,フラッペ,UVM6NP6V7,リシアンサス,4,12663,46216672228,6,7,7,7,5,5,7,5,4
WLD7KL28E,シャン177,WLFW6UCX5,無敵級ビリーバー,6,12664,46159584979,5,5,4,1,9,8,4,5,1
2WK9W6VCU,SERENO,28XJ8NK4L,蓮ノ空まったり部,10,12665,46118750503,5,6,9,8,7,2,8,2,1
K1DBZFTTD,とも,GW4CH70HK,TKG同好会,0,12666,46102525627,5,7,7,5,7,6,4,7,5
L08H338DD,ピーマン,6ATNDH9J0,浦の空,0,12667,46046816650,6,5,7,7,5,4,7,4,4
YCC6WN5PA,さいく,PXDL7Y3VM,ビギナーズ,0,12668,46043243450,8,5,6,10,6,7,8,7,3
23K2L3BY3,ck327jp,6CC83J3EJ,蓮之空台灣分部,0,12669,45996733745,4,6,6,7,6,7,4,5,8
5469C8XKB,ナムウ,0B8RTHY4D,のんびり屋さん,4,12670,45977270302,5,8,7,6,7,6,5,7,5
S9O6G9TE4,夏の花,KXU941RFJ,梢先輩おめでとう,7,12671,45902181542,2,1,1,1,1,2,2,1,1
WFD0URM7U,okano,CCWCNY3P5,団子,7,12672,45821905447,5,5,7,5,5,6,5,4,5
