行标签,求和项:point
1346,353999500755321.0
1347,353695089750273.0
1348,353427798408190.0
1349,352770511346574.0
1350,352665579991913.0
1351,352392517708021.0
1352,352309279300229.0
1353,352147997659900.0
1354,351740196215128.0
1355,351687250745229.0
1356,351647368505400.0
1357,351108274952194.0
1358,350961837322331.0
1359,350929764718496.0
1360,350492707862031.0
1361,349439911471777.0
1362,349295385425705.0
1363,349200245869127.0
1364,349141819586129.0
1365,349058128397446.0
1366,348478603732734.0
1367,348427733003841.0
1368,348225829740231.0
1369,348176859557505.0
1370,348049835968620.0
1371,347339167930310.0
1372,347219299742912.0
1373,347146881146701.0
1374,346942560100266.0
1375,346519472767909.0
1376,346308988776595.0
1377,345735816184808.0
1378,345674485057410.0
1379,345132522417187.0
1380,344869076321724.0
1381,344715781507451.0
1382,344477299956705.0
1383,344232396806725.0
1384,344075928267420.0
1385,344071898854363.0
1386,344030574429488.0
1387,343992563182733.0
1388,343954533190708.0
1389,343830390950744.0
1390,343616052147286.0
1391,343615426175572.0
1392,343337267130607.0
1393,343326158893896.0
1394,343261744977779.0
1395,343043380616800.0
1396,342882443171344.0
1397,342584009213780.0
1398,342490815338861.0
1399,342420095613070.0
1400,342311982983379.0
1401,341876033925746.0
1402,341710238551234.0
1403,341686912151508.0
1404,341580622353056.0
1405,341502472994782.0
1406,341328730879041.0
1407,341277169418711.0
1408,341190135153848.0
1409,339953859935558.0
1410,339643072800180.0
1411,339585012351682.0
1412,339335842785578.0
1413,339279244842774.0
1414,339277202349869.0
1415,339145274376801.0
1416,338541721493050.0
1417,338389630547931.0
1418,337942597883127.0
1419,337338402647737.0
1420,337084836622275.0
1421,336475809343359.0
1422,336448291394431.0
1423,335360455326427.0
1424,334998981586208.0
1425,334959407798166.0
1426,334644986442242.0
1427,334626596140119.0
1428,334606264404630.0
1429,334523903930379.0
1430,334489922229932.0
1431,334436774029173.0
1432,334017534017407.0
1433,333867037884078.0
1434,333814581088150.0
1435,333681776434717.0
1436,333492486296552.0
1437,333461304988318.0
1438,333247676166416.0
1439,332903893279666.0
1440,332434833012365.0
1441,332074854923681.0
1442,331923363778278.0
1443,331876854848488.0
1444,331869074846644.0
1445,331810328932619.0
1446,331670300505431.0
1447,331584305352531.0
1448,331497153656705.0
1449,331442570348281.0
1450,331364237557910.0
1451,331003614459392.0
1452,330790909222332.0
1453,330758194099183.0
1454,330611921498979.0
1455,330606411715623.0
1456,330462822236773.0
1457,330261071046812.0
1458,329693687445865.0
1459,329440419028098.0
1460,329408729728282.0
1461,329406121716036.0
1462,328865483482418.0
1463,328684747698110.0
1464,328396389695816.0
1465,328114932210644.0
1466,328076379965717.0
1467,328065233720238.0
1468,327937117082383.0
1469,327398770837822.0
1470,327232706321836.0
1471,326751167009195.0
1472,326468542779888.0
1473,326286137981885.0
1474,326119151381057.0
1475,326077136722039.0
1476,325854025277987.0
1477,325260170765441.0
1478,325154045295048.0
1479,325075899311449.0
1480,324990964158499.0
1481,324534207951090.0
1482,324386488781114.0
1483,324307965682673.0
1484,324268165313358.0
1485,324013677844316.0
1486,323987593401314.0
1487,323783570411904.0
1488,323735892973104.0
1489,323723711564763.0
1490,323391135503775.0
1491,323104314212949.0
1492,323030437359340.0
1493,322988205045818.0
1494,322564310055073.0
1495,322278852205009.0
1496,322254704414871.0
1497,322194253962510.0
1498,322110347722965.0
1499,321656705707924.0
1500,321623432342276.0
1501,321453354595688.0
1502,321254055133139.0
1503,321222887899612.0
1504,321210159271732.0
1505,321057005628693.0
1506,320641817654832.0
1507,320529153427979.0
1508,320297804349720.0
1509,320170909783082.0
1510,320154115419576.0
1511,319672376638321.0
1512,319623942202294.0
1513,319528626589739.0
1514,319464814255005.0
1515,319348683092294.0
1516,319335564737002.0
1517,319105122701064.0
1518,318796165516520.0
1519,318359208987436.0
1520,318244433265439.0
1521,317926520535536.0
1522,317871038263566.0
1523,317721485003599.0
1524,317577282327535.0
1525,317561428919574.0
1526,317416176133130.0
1527,317380422420428.0
1528,317099342494616.0
1529,317014479472338.0
1530,316958347679594.0
1531,316681770408464.0
1532,316373955549753.0
1533,316284976321897.0
1534,316198257391991.0
1535,315939534494264.0
1536,315770250236538.0
1537,315420484805494.0
1538,315111174799075.0
1539,314966636580605.0
1540,314851562503032.0
1541,314817691701284.0
1542,314597655389067.0
1543,314492678822941.0
1544,314095986342982.0
1545,313742445892489.0
1546,313629249263691.0
1547,313478573270539.0
1548,313266225667799.0
1549,313225042140355.0
1550,313195349686935.0
1551,313163235774283.0
1552,312768640776541.0
1553,312734874397380.0
1554,312643124365574.0
1555,312512844629349.0
1556,312145095744655.0
1557,312053280602422.0
1558,311885227406906.0
1559,311862123177969.0
1560,311531945169174.0
1561,311414044674030.0
1562,311300183876250.0
1563,311188334138491.0
1564,311116606123285.0
1565,310997008408835.0
1566,310819638966393.0
1567,310698087063453.0
1568,310587901758969.0
1569,310550571457238.0
1570,310511567225655.0
1571,310281924634089.0
1572,310209012760904.0
1573,310156692534679.0
1574,310120311805623.0
1575,309948962819813.0
1576,309726137096650.0
1577,309694866999147.0
1578,309621069948594.0
1579,309488561973616.0
1580,309326161881377.0
1581,308915388024988.0
1582,308681051520093.0
1583,308436534279377.0
1584,308427788976925.0
1585,308345592535190.0
1586,308043995474751.0
1587,307929200947423.0
1588,307822610645980.0
1589,307727966509391.0
1590,307533236833327.0
1591,307277547609525.0
1592,307239232489662.0
1593,307106140267788.0
1594,307095457543236.0
1595,306876009257761.0
1596,306506074713776.0
1597,306307233735047.0
1598,306121455646770.0
1599,305965443720419.0
1600,305949644280876.0
1601,305654621379630.0
1602,305381576643454.0
1603,305045596964267.0
1604,305020553134791.0
1605,304993353962046.0
1606,304937926601487.0
1607,304874695523138.0
1608,304825362637643.0
1609,304605581817555.0
1610,304424853360129.0
1611,304304165277329.0
1612,304285835682876.0
1613,304004606191660.0
1614,303963629283057.0
1615,303881404514578.0
1616,303668260413777.0
1617,303426525327058.0
1618,303140229642940.0
1619,302986150725315.0
1620,302898363629913.0
1621,302830527216081.0
1622,302557550787228.0
1623,302507796256775.0
1624,301864186244272.0
1625,301553937573432.0
1626,301491427122573.0
1627,301220471959676.0
1628,301133829517980.0
1629,301092639787340.0
1630,300989379789531.0
1631,300919271843801.0
1632,300900030073867.0
1633,300785698164109.0
1634,300315552688701.0
1635,300258157766873.0
1636,300231852674230.0
1637,300142018047196.0
1638,300118945084217.0
1639,299959629319094.0
1640,299906382865053.0
1641,299897151262894.0
1642,299728883726173.0
1643,299724963671390.0
1644,299541579849307.0
1645,299465521707198.0
1646,299355538270613.0
1647,299219472269278.0
1648,299003312778490.0
1649,298696093321102.0
1650,298691930137055.0
1651,298626376170280.0
1652,298455896515554.0
1653,298402409905076.0
1654,298390195416159.0
1655,298259647674414.0
1656,298154266434836.0
1657,297921090998818.0
1658,297837549057525.0
1659,297094981697431.0
1660,297078311815951.0
1661,297076621558094.0
1662,296903993474363.0
1663,296770483446567.0
1664,296748083232823.0
1665,296560992524594.0
1666,296550730630033.0
1667,296206353420235.0
1668,296096829382924.0
1669,295496683207723.0
1670,295469278332576.0
1671,294981784778634.0
1672,294686454111571.0
1673,294635534979782.0
1674,294509441776603.0
1675,294055938727858.0
1676,294032962550399.0
1677,293923211250301.0
1678,293867700343748.0
1679,293565046513828.0
1680,293501984180697.0
1681,293126928108565.0
1682,293021772209753.0
1683,292962672323627.0
1684,292842250741757.0
1685,292799993513416.0
1686,292799018887664.0
1687,292690130142853.0
1688,292674116389643.0
1689,292574279800396.0
1690,292491965832920.0
1691,292457904908132.0
1692,292435813382374.0
1693,292292305950221.0
1694,292236715528538.0
1695,292220856253091.0
1696,291928315552903.0
1697,291892136283270.0
1698,291879070804036.0
1699,291877561008418.0
1700,291753189370683.0
1701,291746552586438.0
1702,291575027364005.0
1703,291512004024944.0
1704,291296333889448.0
1705,291214886793069.0
1706,291180702714097.0
1707,290659521031084.0
1708,290648834175339.0
1709,290592254955271.0
1710,290585628052069.0
1711,290432302481221.0
1712,290007839325906.0
1713,289856930445141.0
1714,289809701036444.0
1715,289489830973643.0
1716,289370198073570.0
1717,289164836400403.0
1718,289152210084279.0
1719,289049078636978.0
1720,288748132022259.0
1721,288499920000146.0
1722,288166875581462.0
1723,288110953210498.0
1724,287862146900548.0
1725,287768548580280.0
1726,287558796907923.0
1727,287477232613202.0
1728,287415921411970.0
1729,287336737288966.0
1730,287319009763339.0
1731,287252406753384.0
1732,287229983707149.0
1733,286746302294562.0
1734,286675373174577.0
1735,286647115611977.0
1736,286582074499171.0
1737,286449771488602.0
1738,286396559811481.0
1739,286247556605571.0
1740,286245550900196.0
1741,285998660476214.0
1742,285198374718908.0
1743,285078236008770.0
1744,285035744133039.0
1745,284996869092972.0
1746,284773787923265.0
1747,284602526001758.0
1748,284501557466877.0
1749,284466847185360.0
1750,284236295176875.0
1751,284118458754736.0
1752,284071589820074.0
1753,283573636090341.0
1754,283002593900776.0
1755,282806401754300.0
1756,282800928746445.0
1757,282674135730937.0
1758,282626899813748.0
1759,282386759019531.0
1760,282351077709219.0
1761,282262918423034.0
1762,282084014606556.0
1763,281824059574394.0
1764,281634745444550.0
1765,281331317810518.0
1766,281217772028864.0
1767,281191887920211.0
1768,281135674669993.0
1769,281126713004057.0
1770,281089648793697.0
1771,280904924104393.0
1772,280856144545761.0
1773,280729640491353.0
1774,280654096678426.0
1775,280440839464121.0
1776,280227818451568.0
1777,280185263013175.0
1778,280120698162397.0
1779,280120218622842.0
1780,279609512976984.0
1781,279565938021484.0
1782,279544281728524.0
1783,279520115469743.0
1784,279226665459990.0
1785,278891170156218.0
1786,278556035264418.0
1787,278523538640534.0
1788,278480763534560.0
1789,278333853600454.0
1790,277780365622176.0
1791,277677347302546.0
1792,277582983477137.0
1793,277226885691944.0
1794,277159064181193.0
1795,276969451558592.0
1796,276611001338173.0
1797,276513208315305.0
1798,275849916949508.0
1799,275758801768395.0
1800,275722335607504.0
1801,275652325810915.0
1802,275615247189912.0
1803,275522262636910.0
1804,275390569513703.0
1805,275269225402421.0
1806,274976476706956.0
1807,274633316241036.0
1808,274597013701706.0
1809,274542048356171.0
1810,274449312221825.0
1811,274369734809012.0
1812,274235934477654.0
1813,274137704771058.0
1814,274119621544486.0
1815,274044228168933.0
1816,273911688809864.0
1817,273685565841685.0
1818,273636005909433.0
1819,273496162582087.0
1820,273080157807538.0
1821,272730050607377.0
1822,272547932215332.0
1823,272492904781845.0
1824,272180394877155.0
1825,271377510467173.0
1826,271356281457048.0
1827,271224073503854.0
1828,271159051579165.0
1829,270987121790616.0
1830,270771264323766.0
1831,270108840294898.0
1832,270058737880189.0
1833,269983577878003.0
1834,269826273978484.0
1835,269485441514775.0
1836,269433302572021.0
1837,269274294036871.0
1838,269140033659378.0
1839,269111216725869.0
1840,269082009259138.0
1841,268946653430652.0
1842,268897000543742.0
1843,268823475600124.0
1844,268759733696270.0
1845,268669604703361.0
1846,268586302227345.0
1847,268365421814104.0
1848,267868373748739.0
1849,267835183288263.0
1850,267818917045665.0
1851,267776399802812.0
1852,267637901401296.0
1853,267607142704093.0
1854,267461164313398.0
1855,267412369260227.0
1856,267215627388618.0
1857,267165142109934.0
1858,267138842390756.0
1859,267092918675610.0
1860,267019896827866.0
1861,266974148158643.0
1862,266665279181353.0
1863,266649196142173.0
1864,266534185452247.0
1865,266383775735294.0
1866,266231512601581.0
1867,266076332553617.0
1868,265987141375261.0
1869,265853923579291.0
1870,265832384220487.0
1871,265770006433526.0
1872,265565988756845.0
1873,265356567784349.0
1874,265300792106655.0
1875,265096513044165.0
1876,264702646301232.0
1877,264646529735966.0
1878,264620343236586.0
1879,264426927091771.0
1880,264396438085339.0
1881,264273535443392.0
1882,263444045453968.0
1883,263291856909084.0
1884,263235409508210.0
1885,263122436557024.0
1886,263121376640526.0
1887,263006006356939.0
1888,262881034905825.0
1889,262730907275723.0
1890,262694044856953.0
1891,262681342991278.0
1892,262594659193227.0
1893,262577519276233.0
1894,262176273078880.0
1895,262134548102179.0
1896,262091301777647.0
1897,261956064441462.0
1898,261933079198038.0
1899,261780427613796.0
1900,261751232644786.0
1901,261544607424540.0
1902,261405180667660.0
1903,261355683267523.0
1904,261314162270888.0
1905,260977903666119.0
1906,260799254302874.0
1907,260786910973454.0
1908,260774800352479.0
1909,260653836723197.0
1910,260286798302421.0
1911,259975346597148.0
1912,259865759810225.0
1913,259858167671665.0
1914,259834595721360.0
1915,259749653123814.0
1916,259688182554380.0
1917,259493356030864.0
1918,259368049573808.0
1919,259318706193831.0
1920,259268238536299.0
1921,259138350098674.0
1922,258956152591427.0
1923,258903457768887.0
1924,258466638703250.0
1925,258447993145788.0
1926,257859319987811.0
1927,257610944682527.0
1928,257588916391682.0
1929,257542514099665.0
1930,257333063537185.0
1931,257000243025868.0
1932,256977324222502.0
1933,256897751279914.0
1934,256882836090151.0
1935,256789929108053.0
1936,256410482638451.0
1937,256355824826237.0
1938,256340078064802.0
1939,256147398567900.0
1940,256101734231108.0
1941,256080151725952.0
1942,255975171972960.0
1943,255965732050380.0
1944,255771335896520.0
1945,255718045322489.0
1946,255565685014734.0
1947,255448789157559.0
1948,255372677650099.0
1949,255324208631600.0
1950,255158694701493.0
1951,255086653337446.0
1952,254992484749940.0
1953,254988920513835.0
1954,254958236585093.0
1955,254888357436657.0
1956,254562283878240.0
1957,254556911228057.0
1958,254531830269794.0
1959,254252172554107.0
1960,254028210628456.0
1961,253984872380915.0
1962,253943855479680.0
1963,253887390650971.0
1964,253855228342317.0
1965,253782873778381.0
1966,253653221600718.0
1967,253518778924213.0
1968,253509632561906.0
1969,253277938934837.0
1970,252741968541811.0
1971,252341807130102.0
1972,252234223323794.0
1973,252050516919217.0
1974,251909539851495.0
1975,251871968687997.0
1976,251868738876932.0
1977,251831173000588.0
1978,251634451132657.0
1979,251439917145334.0
1980,251396317121018.0
1981,250838466032005.0
1982,250760526726219.0
1983,250575742736728.0
1984,250245423421688.0
1985,250110073961324.0
1986,250106464631409.0
1987,249981706283268.0
1988,249932286909648.0
1989,249928284107380.0
1990,249766385992520.0
1991,249758790947859.0
1992,249553702376492.0
1993,248960221586608.0
1994,248950153136565.0
1995,248794466600219.0
1996,248632304473523.0
1997,248593099202356.0
