player_id,player_name,search_guild_key,guild_name,DR数量,rank,point, 结算前A分数 , 结算前A RANK , 结算前B分数 , 结算前B RANK , 结算前C分数 , 结算前C RANK ,结算前音游分数,结算前音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
GJ1P5D0PK,さぼてん,6LUGL17X5,HCSK寮,0,14050,542580," 62,408 "," 14,081 "," 17,585 "," 14,014 "," 23,170 "," 13,812 "," 12,946,051 "," 6,897 ",2,2,1,2,2,2,1,1,13
C4XT366W3,ヨスガラ,,,0,14051,542310," 73,362 "," 14,022 "," 59,341 "," 13,753 "," 33,194 "," 13,726 "," 12,941,581 "," 6,898 ",6,7,7,4,4,4,2,3,37
BR9CPLGG7,きなこ,,,0,14052,542040, - , - , - , - , - , - ," 12,931,178 "," 6,899 ",1,1,2,1,2,1,1,1,10
8CA30E1E6,木蓮,EEP20F2M8,綴理の綴り,3,14052,542040," 728,987 "," 12,029 "," 682,532 "," 11,860 "," 181,490 "," 12,872 ", - , - ,5,4,1,1,7,1,1,4,24
1475BFF4R,ホワイトリリィ,8UJNTV5BX,のんびりと部,0,14052,542040," 628,069 "," 12,164 "," 1,156,110 "," 11,513 "," 142,812 "," 13,079 ", - , - ,4,4,4,1,7,1,4,7,32
V8K60EBC1,mochi,3JDDUYURT,無言,2,14052,542040," 644,681 "," 12,127 "," 377,970 "," 12,290 "," 340,249 "," 12,341 ", - , - ,6,1,1,1,1,1,1,9,21
1JDIN6IYH,すたとふ,,,0,14056,541860," 345,383 "," 12,763 "," 220,692 "," 12,725 "," 948,825 "," 11,296 ", - , - ,5,1,6,1,7,2,4,7,33
6NRAAJHKV,苹果夹子,NAUXY67C3,苹果,0,14057,541590," 117,903 "," 13,754 "," 120,956 "," 13,266 "," 22,626,002 "," 9,811 ", - , - ,8,2,2,1,2,1,2,5,23
7DF3F3EAI,のぐびー,AE3L01V24,LOVE蓮ノ空,0,14058,541500," 94,950 "," 13,883 "," 88,467 "," 13,503 ", - , - , - , - ,2,1,1,1,1,1,1,1,9
31FCTP7OV,まんぞく,0YLUK30K6,蓮っコの集い,2,14058,541500," 423,097 "," 12,546 "," 244,902 "," 12,626 "," 700,556 "," 11,613 ", - , - ,3,4,4,1,1,1,4,4,22
FCJG8XE06,あいはら,K2L5DCVNR,REAL,0,14058,541500," 413,332 "," 12,572 "," 126,197 "," 13,231 "," 1,354,113 "," 10,986 ", - , - ,5,4,3,2,1,1,6,5,27
IDIHSW8JW,マルセル,18YYNRFGA,LotusSky,7,14061,541050," 219,539 "," 13,235 "," 206,704 "," 12,783 "," 1,748,361 "," 10,794 ", - , - ,5,3,5,1,5,1,4,4,28
T4MDDNAE5,アルハル,JHTULVV5P,故に瑠璃乃推し,0,14062,540960," 481,431 "," 12,413 "," 379,573 "," 12,286 "," 310,681 "," 12,430 "," 12,887,080 "," 6,901 ",2,1,1,1,7,1,1,1,15
X6UKIG4N3,狐百合,,,0,14062,540960," 95,865 "," 13,878 "," 101,386 "," 13,396 "," 40,304,066 "," 9,573 ", - , - ,1,1,1,1,1,1,3,3,12
89FE8DY4C,サンパウロ,,,1,14064,540780," 696,498 "," 12,060 "," 1,769,071 "," 11,288 "," 77,908 "," 13,426 ", - , - ,1,4,1,1,1,1,1,1,11
FSGJ3D2GD,若,KULVP7FDR,アニマル分室,0,14065,540420, - , - , - , - , - , - ," 12,849,715 "," 6,903 ",2,1,2,1,1,1,1,1,10
6DHWB7F9J,大幸奈緒,2DYYAPFVN,蓮っ子村,0,14066,540150," 612,283 "," 12,191 "," 1,021,287 "," 11,599 "," 155,095 "," 12,997 ", - , - ,5,1,1,1,7,1,1,5,22
ZQOOQQ78X,アクオス,G61B9CH7V,ロータスクラブ,0,14067,540060," 470,125 "," 12,433 "," 275,152 "," 12,517 "," 551,392 "," 11,850 ", - , - ,5,4,4,1,1,1,4,5,25
PSY3BSUAU,ちりめんじゃこ,NFMEGRJ45,社畜無言サークル,2,14068,540000," 18,618,566,229 "," 7,090 ", - , - , - , - , - , - ,5,2,4,1,10,1,1,4,28
ZVFUKA8NY,Berto,TKVR3KU7L,ネギトロTKG,2,14069,539880," 548,929 "," 12,294 "," 1,441,066 "," 11,391 "," 134,485 "," 13,108 ", - , - ,2,1,1,1,5,1,1,1,13
5VKKFD9AF,渋谷香音,M851LEV3N,なっす父兄,0,14070,539650," 1,991,542 "," 11,282 "," 12,769,182 "," 10,562 ", - , - , - , - ,4,1,1,1,1,1,1,1,11
V9WPT7427,おかま,,,0,14071,539610, - , - , - , - , - , - ," 12,842,752 "," 6,905 ",8,6,5,3,3,4,2,1,32
ZH3DY8TZ5,カイエン,,,0,14072,539340," 21,764 "," 14,282 "," 17,354 "," 14,017 "," 33,948 "," 13,719 "," 12,832,729 "," 6,906 ",4,2,5,2,4,2,1,5,25
M1XYM2UGL,弊,FTM3JB79M,初,0,14073,539160," 438,520 "," 12,502 "," 257,726 "," 12,572 "," 612,294 "," 11,746 ", - , - ,4,4,4,1,5,1,4,4,27
CAV6AM46L,Jessica,,,0,14074,539070," 220,741 "," 13,227 "," 77,961 "," 13,593 "," 10,438,986 "," 10,041 ", - , - ,6,2,2,1,5,2,1,7,26
LYTN8L8VR,ベロニカ,WN3LHKX0L,レンコンおいしい,1,14074,539070," 429,659 "," 12,529 "," 896,835 "," 11,695 "," 257,102 "," 12,593 ", - , - ,2,2,2,1,9,1,1,2,20
AN5DMVAK4,やまだ,JY79RPB1D,リンクラゆる部,2,14076,538980," 339,680 "," 12,780 "," 47,928,888 "," 10,204 "," 19,721 "," 13,837 ", - , - ,1,1,1,1,1,1,1,1,8
W4F8PD3TJ,赤,,,0,14077,538890,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,4,3,1,7,3,1,2,27
EDPUGDAPC,セスチ,,,0,14078,538530, - , - , - , - , - , - ," 12,825,079 "," 6,909 ",8,7,6,2,2,5,1,1,32
QO5PIE6BX,Look566,,,0,14079,538080," 484,805 "," 12,407 "," 1,122,048 "," 11,533 "," 178,394 "," 12,888 ", - , - ,4,4,4,1,1,2,4,5,25
D79U275HW,初,UX96YX4T1,『位置について』,0,14080,537810," 288,914 "," 12,940 "," 130,275 "," 13,201 "," 1,901,420 "," 10,715 ", - , - ,5,3,3,1,3,2,9,1,27
KAU27FMPM,ひめ,,,0,14081,537180," 521,495 "," 12,338 ", - , - , - , - ," 12,807,700 "," 6,913 ",4,2,4,3,1,1,1,3,19
UURHYG7C4,炒飯PPD,,,0,14082,537000," 337,416 "," 12,788 "," 249,122 "," 12,608 "," 810,526 "," 11,462 "," 9,326,256 "," 7,283 ",2,3,2,1,2,1,9,4,24
4VTM1X15Y,テラ,1D7T2UXC2,無言でのんびり,0,14083,536370," 587,516 "," 12,224 "," 1,496,981 "," 11,372 "," 106,675 "," 13,252 ", - , - ,6,4,5,2,1,1,4,5,28
HDHRHRE2Q,みほ,TB7GJ57D7,シャイニーフラワ,0,14083,536370," 435,634 "," 12,512 "," 130,694 "," 13,195 "," 1,104,310 "," 11,160 "," 5,079,674 "," 7,683 ",4,4,4,1,1,1,4,4,23
8D2PPDK97,りーす,HK0E91U71,放課後写真部,2,14085,536190," 226,364 "," 13,202 "," 98,969,370 "," 9,975 "," 36,255 "," 13,705 ", - , - ,3,4,4,1,4,1,1,5,23
R3MX46L8X,湖底人,A7WWE0463,蓮ノ空初心者部,0,14086,536100," 675,282 "," 12,091 "," 312,621 "," 12,423 "," 340,926 "," 12,338 ", - , - ,6,1,5,1,5,1,1,5,25
UPBEDAC44,しゃかゆ,,,0,14086,536100," 319,137 "," 12,847 "," 85,761 "," 13,523 ", - , - ," 12,777,863 "," 6,916 ",2,4,1,1,1,2,1,1,13
J9JDU0MAN,にゃー,JDAUTGR5N,花帆ウサギ,0,14088,536010," 269,688 "," 13,006 "," 169,815 "," 12,947 "," 1,443,695 "," 10,933 ", - , - ,6,3,1,2,7,1,4,4,28
2UKKHDLJC,Wuxua,,,0,14089,535830," 757,902 "," 12,002 "," 678,941 "," 11,864 "," 155,761 "," 12,990 ", - , - ,4,4,1,1,4,1,1,4,20
EEF8YBWYN,さこ,1BPH8ARAX,（仮）,3,14089,535830," 630,432 "," 12,155 "," 684,933 "," 11,858 "," 187,131 "," 12,846 ", - , - ,1,1,1,1,1,1,1,1,8
ZE1BNCXEU,くも,37XRH86KU,とりあえず,2,14091,535560," 694,062 "," 12,070 "," 567,719 "," 11,988 "," 198,257 "," 12,804 ", - , - ,4,4,5,2,5,1,5,4,30
B6M64PHPR,たけつき,9DKR4Y2CJ,蓮ノ空老人会,0,14092,535380," 468,362 "," 12,442 "," 709,109 "," 11,833 "," 256,776 "," 12,598 ", - , - ,2,1,1,1,4,1,1,4,15
K2U3L3OF4,桜内凛音,,,0,14093,535200," 494,119 "," 12,384 "," 576,454 "," 11,979 "," 282,537 "," 12,511 ", - , - ,4,1,4,1,5,1,5,8,29
J9ARTURWT,Megu06,9U8KNU6U9,対抗戦用,0,14094,535020, - , - , - , - , - , - ," 12,732,228 "," 6,919 ",2,2,3,1,1,1,1,1,12
A07M9JVJV,700系,6YTAMD33M,リリエンフェル党,0,14095,534750," 119,453 "," 13,742 "," 103,904 "," 13,372 "," 78,036 "," 13,424 "," 12,714,484 "," 6,920 ",5,4,4,1,7,1,4,5,31
2V7CMXM56,DKA,C4AY3GDRE,北上山岳会,0,14096,534480," 396,930 "," 12,613 "," 310,873 "," 12,428 "," 473,186 "," 12,005 "," 12,706,056 "," 6,921 ",4,4,4,1,1,1,1,1,17
NX9X830WP,まあこ,YM72HRVCF,ワンニャン部,3,14096,534480," 538,347 "," 12,311 "," 568,498 "," 11,987 "," 258,362 "," 12,587 ", - , - ,4,4,4,1,1,2,7,5,28
30CB4TEN8,rina,9YG7C0VM7,綴理と無言で昼寝,1,14096,534480," 623,690 "," 12,174 "," 532,236 "," 12,022 "," 231,197 "," 12,685 ", - , - ,4,1,1,1,1,1,4,1,14
J92UYDY0P,流星,M851LEV3N,なっす父兄,3,14099,534300," 375,263 "," 12,672 "," 181,811 "," 12,894 "," 911,755 "," 11,337 "," 9,348,451 "," 7,281 ",3,6,1,1,5,1,2,9,28
87C7ZUIFJ,Mochiko,WCL6R1ANU,無所属の会,0,14099,534300," 907,747 "," 11,833 "," 602,603 "," 11,944 "," 138,416 "," 13,095 ", - , - ,3,1,3,1,3,1,1,1,14
D4KJ7JK7V,グッチP,JXRJY65D8,蒼壁の艦隊,0,14101,534030," 1,183,019 "," 11,613 "," 496,785 "," 12,066 "," 115,905 "," 13,197 ", - , - ,1,1,1,1,1,1,7,2,15
N3EKVFEH9,アグニカカイエル,11KVGWXAK,藤島幼稚園蓮組,2,14102,533760," 1,037,023 "," 11,712 "," 426,854 "," 12,187 "," 156,898 "," 12,980 ", - , - ,7,4,1,1,1,1,2,1,18
EGCGC6JY2,アリス,JRAC1HYUD,SPHS-MMT,3,14103,533580," 504,170 "," 12,369 "," 468,917 "," 12,115 "," 313,332 "," 12,415 ", - , - ,4,3,3,1,1,1,3,2,18
09XH634XR,みかんせんせ,WRBHRUELY,うわの空,0,14104,533310," 266,086 "," 13,024 "," 1,000,452 "," 11,613 "," 361,834 "," 12,281 ", - , - ,1,4,1,1,1,2,1,3,14
8KB2J03U1,昴,,,0,14104,533310," 508,653 "," 12,358 "," 148,558 "," 13,090 "," 808,939 "," 11,463 ", - , - ,4,4,5,4,3,2,1,2,25
VX9RNKT1A,1130,BWM63NDR4,蓮之空学园同好会,0,14106,533220," 788,051 "," 11,967 "," 445,676 "," 12,148 "," 206,728 "," 12,779 ", - , - ,2,1,1,1,1,1,1,5,13
747EZ5LI2,フィオレ,YVV9CMBLW,東京公演で沼落ち,0,14106,533220," 631,881 "," 12,153 "," 263,273 "," 12,551 "," 394,308 "," 12,198 ", - , - ,3,1,1,1,7,1,1,2,17
SQDVW61RM,りょう,,,0,14108,533130, - , - , - , - , - , - ," 12,668,520 "," 6,924 ",1,1,1,1,1,1,1,1,8
2RB81C33D,りょうま,06DCWC1RE,とりあえず参戦用,0,14109,533040," 1,089,741 "," 11,671 "," 285,012 "," 12,484 "," 216,718 "," 12,739 "," 331,651 "," 8,026 ",4,1,1,1,1,1,2,1,12
MAT7KMCCH,たぬミニ,,,9,14109,533040," 519,415 "," 12,343 "," 717,358 "," 11,828 "," 217,806 "," 12,737 ", - , - ,1,4,9,1,1,2,4,5,27
87WAP5N0R,小橋若葉,321FF56TK,リンクラ芸楽部,4,14111,532950," 649,487 "," 12,118 "," 959,915 "," 11,644 "," 126,712 "," 13,136 "," 1,542,809 "," 7,945 ",4,4,4,1,7,1,4,7,32
PY1L4H2PA,やよい,YMKU30246,参加賞がほしい,0,14112,532860, - , - , - , - , - , - ," 12,648,531 "," 6,925 ",3,1,1,1,1,1,1,1,10
W75CGYNHY,ゴラス,6P4RTG1XB,エルスマン,0,14112,532860," 205,515 "," 13,311 "," 166,346 "," 12,969 "," 2,017,970 "," 10,666 ", - , - ,7,6,1,2,1,1,4,6,28
3EED4IW5Z,タリーヌ,6TP7J2E6G,Orenge,6,14114,532810," 2,300,932 "," 11,210 "," 6,947,805 "," 10,742 ", - , - , - , - ,4,4,4,1,6,1,4,4,28
PT9UMTBHW,DISK,X2JG5XE0G,関東野菜連合,0,14115,532590," 328,855 "," 12,822 "," 152,604 "," 13,065 "," 1,260,972 "," 11,046 ", - , - ,4,4,4,1,4,1,4,4,26
0E5VLKD8E,みきた2,7UBUGF7G1,ワイのサークル,0,14116,532410," 331,217 "," 12,814 "," 252,880 "," 12,588 "," 759,552 "," 11,529 ", - , - ,4,4,4,1,7,1,6,4,31
MNGWJQBPG,七代,BUMKNLWVG,ミルク王国内灘,0,14117,532230," 596,371 "," 12,214 "," 423,246 "," 12,198 "," 285,233 "," 12,503 ", - , - ,1,1,1,1,5,1,2,1,13
KEW2NYJ0T,ほし,Y7X2MNH1U,いとまき団,2,14118,532140," 765,203 "," 11,996 "," 849,451 "," 11,722 "," 116,205 "," 13,195 ", - , - ,10,2,3,5,2,10,2,2,36
5B2E7U89X,ハラタク,,,0,14118,532140," 295,874 "," 12,921 "," 173,030 "," 12,929 "," 1,197,115 "," 11,094 ", - , - ,4,1,4,5,5,1,4,4,28
UATAYK4X2,mano,0NLHKATWL,生きてるだけ偉い,0,14120,531780, - , - , - , - , - , - ," 12,627,568 "," 6,928 ",3,2,6,1,1,2,1,1,17
XP1QFZUBU,S56,N34LHVJKN,のんびり堂,5,14121,531690," 837,307 "," 11,905 "," 571,994 "," 11,986 "," 150,710 "," 13,028 ", - , - ,4,4,4,1,5,1,5,4,28
5HW26LV19,とっと〜♪,,,0,14122,531510, - , - , - , - , - , - ," 12,618,586 "," 6,929 ",1,2,1,1,3,1,1,1,11
60GXTT8H8,holly,LB9709JP4,L.I.land,0,14123,531240, - , - , - , - , - , - ," 12,617,528 "," 6,930 ",7,4,5,1,4,1,2,2,26
EY0B6U124,館長,,,0,14124,530880," 287,764 "," 12,945 "," 1,943,905 "," 11,232 "," 208,144 "," 12,774 ", - , - ,1,1,1,1,1,2,1,1,9
M6WKLUW83,烏賊略,T4WY63DB9,ういのま,2,14125,530790," 557,535 "," 12,282 "," 310,703 "," 12,429 "," 378,896 "," 12,232 ", - , - ,7,4,4,1,1,1,1,1,20
69HW64XE0,医者,,,0,14126,530700, - , - , - , - , - , - ," 12,611,822 "," 6,931 ",1,1,1,1,2,1,2,2,11
1KVU1WXMJ,まろん,YADX9DY49,ﾊｽﾉｿﾗｰ,0,14127,530430," 93,731 "," 13,892 "," 71,159 "," 13,662 "," 30,382 "," 13,749 "," 12,604,232 "," 6,932 ",2,1,1,1,1,1,1,1,9
MB2OFNCE9,藤巻商店,7W66KAFEB,ログボ勢,0,14128,530340," 413,671 "," 12,570 "," 208,288 "," 12,780 "," 702,464 "," 11,612 ", - , - ,1,7,6,1,1,1,1,1,19
CHGA53CNN,X,976BY5JWK,ハルカカナタ,0,14129,530160," 1,078,328 "," 11,682 "," 742,213 "," 11,802 "," 73,781 "," 13,453 ", - , - ,4,1,1,1,4,1,4,4,20
E2K47MK73,飛,73VTANA71,隨緣努力^▽^,0,14130,529980," 212,802 "," 13,259 "," 205,902 "," 12,785 "," 1,438,803 "," 10,942 ", - , - ,5,8,5,3,9,2,1,9,42
PEP8KPB5M,ren,,,0,14131,529890," 389,016 "," 12,633 "," 1,355,719 "," 11,429 ", - , - ," 12,595,132 "," 6,934 ",4,1,4,2,1,1,1,1,15
HHTDWLQKP,カピバラ,73N4AB3LR,かほ子のイオン,1,14132,529800," 353,487 "," 12,742 "," 196,130 "," 12,819 "," 847,307 "," 11,414 ", - , - ,6,4,5,1,4,1,1,4,26
NZP2DQS11,リョウ,LB0K3MHND,フラワー,4,14133,529710," 879,965 "," 11,859 "," 714,887 "," 11,830 "," 105,462 "," 13,260 ", - , - ,2,5,4,3,5,3,5,1,28
HNA7YJO3P,るー,K25DPPGT9,圧倒的にまったり,2,14134,529620, - , - , - , - , - , - ," 12,589,714 "," 6,935 ",2,1,1,1,1,1,1,1,9
MKYN9KRTW,もちくぼ,1F5EPPMLD,UR貰えればいい,0,14135,529440," 294,981 "," 12,923 "," 156,401 "," 13,035 "," 1,294,994 "," 11,025 ", - , - ,4,4,4,1,1,1,1,1,17
GNMF3R591,あにゅ,M6NUAVA16,どうなんのすみっ,0,14136,529170," 525,748 "," 12,330 "," 686,357 "," 11,856 "," 205,592 "," 12,783 ", - , - ,4,4,4,1,7,1,5,4,30
HUNJWM9K6,赤猫,XTMGPY62U,スクステ初心者,0,14137,528810, - , - , - , - , - , - ," 12,571,961 "," 6,937 ",4,1,7,1,2,1,1,4,21
0D07C73S0,もりりん,,,0,14138,528630," 402,317 "," 12,603 "," 195,115 "," 12,824 "," 738,473 "," 11,564 ", - , - ,1,4,4,1,1,1,4,7,23
YMPV5VUJP,ハルカカナタ,DHKUGEWBJ,めぐ党虹ヶ咲支部,2,14139,528540, - , - , - , - , - , - ," 12,565,064 "," 6,938 ",3,3,9,3,7,3,3,10,41
6TN7KTB8R,の,XCRHL4A94,こんにちわ〜,2,14140,528500," 17,082,254,467 "," 7,157 ", - , - , - , - , - , - ,2,1,1,1,1,1,1,1,9
KL7VW4GE5,ゲッソー,Y5J5Y90CD,まるまるサークル,1,14141,528270, - , - , - , - , - , - ," 12,556,675 "," 6,939 ",2,1,1,2,1,1,2,1,11
C2WGUXXC1,リヨ,E8P2VN49C,ポタリング部,0,14142,528090," 429,799 "," 12,528 "," 1,491,911 "," 11,374 "," 141,586 "," 13,086 ", - , - ,2,4,1,1,6,1,1,4,20
0NXKBHVUH,laupyon♡,,,0,14142,528090," 456,564 "," 12,463 "," 1,088,196 "," 11,555 ", - , - , - , - ,4,4,4,2,1,2,3,1,21
ER78W6H1G,たころう,5TWR9PV56,アラフィフ,1,14144,527750," 17,002,151,887 "," 7,162 ", - , - , - , - , - , - ,3,1,8,1,7,1,1,9,31
2P97UK067,ドヨン,9D722M8KC,蓮ノ空同好会,0,14145,527550," 263,387 "," 13,037 "," 237,213 "," 12,663 "," 929,855 "," 11,316 ", - , - ,4,4,4,1,7,1,4,5,30
HDYDNETE0,モルス359,580WTT2T8,乙宗梢推し隊,0,14146,527460," 330,756 "," 12,815 "," 315,350 "," 12,414 "," 597,053 "," 11,779 ", - , - ,1,1,1,1,1,1,1,1,8
FHMUMTBJ3,抹⭐︎茶,,,0,14146,527460, - , - , - , - , - , - ," 12,530,424 "," 6,941 ",4,3,2,2,2,4,1,2,20
JOV4VHZY9,ムスカリーノ大佐,RFY8A88VC,長老連合,0,14148,526920," 496,405 "," 12,380 "," 349,827 "," 12,342 "," 361,247 "," 12,283 "," 9,224,250 "," 7,294 ",4,3,2,1,1,1,1,1,14
9B48XYMLK,こめこめ,9D722M8KC,蓮ノ空同好会,0,14149,526650, - , - , - , - , - , - ," 12,507,968 "," 6,944 ",2,1,2,1,2,1,1,1,11
4KGK07NDB,きみここ,5YEE75CB4,ロビーで待ってる,0,14150,526380," 642,919 "," 12,131 "," 1,663,964 "," 11,326 "," 56,857 "," 13,546 ", - , - ,5,2,2,1,1,1,4,1,17
I6LZ933XG,姫芽ちゃん大好き,A73H7ENN2,エロマンガ同好会,4,14151,526200," 397,047 "," 12,611 "," 283,572 "," 12,486 "," 505,944 "," 11,925 "," 6,782,021 "," 7,496 ",2,2,1,1,1,1,1,8,17
AMUEJPRVH,クロト,,,0,14151,526200," 384,075 "," 12,644 "," 226,238 "," 12,693 "," 650,070 "," 11,690 ", - , - ,4,4,4,3,5,4,5,4,33
XMPH0E2BV,syer,23PGPJ3NV,蓮ビギナーの集い,0,14153,526020," 162,438 "," 13,509 "," 187,215 "," 12,865 "," 524,426 "," 11,898 "," 4,998,308 "," 7,691 ",2,1,2,1,1,1,1,1,10
33PAJ9P3H,おかき,X0TFG829Y,ボクのおうち,0,14154,525840," 35,602 "," 14,205 "," 25,197 "," 13,978 "," 25,197 "," 13,791 "," 12,502,809 "," 6,946 ",3,3,1,1,1,2,1,1,13
V8VK5F79G,チキナベ,U44F8RUU7,ボッチ,1,14155,525750," 235,251 "," 13,168 "," 672,610 "," 11,869 "," 471,185 "," 12,008 ", - , - ,1,1,1,1,1,2,1,2,10
TY1GUKPK5,しゅぶんてつ,,,0,14156,525390," 547,357 "," 12,297 "," 493,267 "," 12,072 "," 238,595 "," 12,660 ", - , - ,1,4,4,1,1,1,4,1,17
KMJ9BMW49,もつにこみ,PN4VA24XF,みーかるぱーく！,0,14156,525390," 1,268,034 "," 11,567 "," 556,619 "," 11,997 "," 74,713 "," 13,445 ", - , - ,6,4,4,1,4,1,4,5,29
5T9YGU65P,うさちゅき,L3NN1RWMY,アポロベイ海賊団,0,14156,525390," 941,955 "," 11,802 "," 2,069,219 "," 11,205 ", 943 ," 14,003 ", - , - ,1,1,1,1,1,1,1,1,8
5YM6AJ80E,よしひろ,,,0,14159,525120," 335,960 "," 12,796 "," 221,470 "," 12,720 "," 755,697 "," 11,534 ", - , - ,6,5,4,3,3,1,1,2,25
19JVEM3XU,mariri,7G23BHH2H,とんと,0,14160,524940," 368,836 "," 12,690 "," 118,342 "," 13,291 "," 1,237,985 "," 11,070 ", - , - ,3,5,2,1,5,1,1,4,22
GGZJXSX9P,マル♡,3HDDYR4FU,旅人,0,14161,524400," 547,316 "," 12,298 "," 225,758 "," 12,695 "," 454,777 "," 12,053 ", - , - ,4,2,3,1,2,1,2,2,17
7V4C4YCPA,SHIPIT,LMGYN5VAV,北部公園散歩部,0,14162,524220," 373,521 "," 12,678 "," 542,816 "," 12,012 "," 328,382 "," 12,367 ", - , - ,2,4,4,1,5,1,4,4,25
XW762DXRT,tmmmr,,,0,14162,524220, - , - , - , - , - , - ," 12,437,214 "," 6,951 ",10,3,4,1,2,1,1,1,23
6ZMW0GB50,まいき,,,1,14164,523500," 702,404 "," 12,052 "," 580,896 "," 11,970 "," 150,936 "," 13,027 ", - , - ,1,2,2,2,2,1,1,1,12
NEMNU0WTU,マックイーン,,,0,14165,523320," 365,763 "," 12,699 "," 142,225 "," 13,127 "," 998,712 "," 11,250 ", - , - ,4,4,1,2,6,1,4,4,26
YFA72UVNE,うに,MPPDGVPWX,気楽にプレイ中,0,14166,523140, - , - , - , - , - , - ," 12,407,315 "," 6,954 ",3,1,3,1,1,1,2,2,14
U4SO0TU4D,hhh,E1HVJ71JR,ご自由にどうぞ,2,14167,523050," 448,612 "," 12,484 "," 543,075 "," 12,011 "," 261,256 "," 12,577 ", - , - ,2,1,1,1,5,1,1,1,13
G73RFZA0H,イッセー,YRVTFA8HF,自由活動クラブ,1,14168,522960," 512,065 "," 12,356 "," 267,795 "," 12,537 "," 403,072 "," 12,177 ", - , - ,1,4,4,1,5,1,4,5,25
7AFHYDHTB,きぬはた,RGR1NVGWH,無言推奨・自由村,0,14169,522870," 251,782 "," 13,088 "," 296,425 "," 12,460 "," 753,263 "," 11,540 ", - , - ,2,8,2,1,7,1,1,1,23
KUG6R562V,ふぇぇさん,J0PT5EX42,スクスタモ部,0,14169,522870, - , - , - , - , - , - ," 12,403,273 "," 6,955 ",8,5,7,3,3,4,2,3,35
6NKB092MP,かんきつけい,CHYNT48H6,蓮ノ空新聞部,0,14169,522870," 267,719 "," 13,017 "," 144,002 "," 13,114 "," 1,401,732 "," 10,962 ", - , - ,5,4,4,1,7,1,4,5,31
22ECHCGVL,くろめ,WJ7GF9WVV,愛と想いやり,0,14172,522780," 89,040 "," 13,923 "," 165,184 "," 12,973 "," 5,721,423 "," 10,236 ", - , - ,1,1,1,1,1,1,1,1,8
WT83PBE2F,キノコ,27R54NTJ6,♥野中に夢中♥,0,14172,522780," 258,556 "," 13,061 "," 2,520,410 "," 11,120 "," 175,129 "," 12,901 ", - , - ,4,4,1,1,6,1,4,4,25
EL8NCJUPY,とりさん,NRK4MV1C1,茅バール,0,14174,522750," 16,472,083,600 "," 7,192 ", - , - , - , - , - , - ,7,5,5,1,7,3,4,6,38
CUM3PXYJ0,sayaka,74HPWML1R,VALORANT,0,14175,521970," 247,479 "," 13,113 "," 551,301 "," 12,004 "," 480,165 "," 11,985 ", - , - ,4,4,6,2,2,1,2,2,23
YC8V0LN2E,みちぞお,,,0,14176,521880," 227,609 "," 13,197 "," 113,360 "," 13,323 "," 2,274,416 "," 10,599 ", - , - ,2,1,1,3,1,1,1,1,11
C6TKNU9KN,しょういち,,,0,14177,521790," 91,527 "," 13,904 "," 76,661 "," 13,609 "," 16,652 "," 13,861 "," 12,363,012 "," 6,958 ",1,2,1,1,1,1,1,2,10
GYA736YAD,シロリ,XJHATLDVB,さやかほ観測所,6,14178,521520," 799,189 "," 11,955 "," 974,067 "," 11,632 "," 65,654 "," 13,492 ", - , - ,3,1,1,1,6,1,1,1,15
38J6A6ERJ,taka,,,0,14178,521520," 624,019 "," 12,172 "," 378,913 "," 12,288 "," 248,093 "," 12,626 ", - , - ,1,1,1,1,1,1,1,2,9
2Y76A6KHA,野球くん,KGG6VMD1R,蓮ノ空本蓮沼の会,0,14180,521430," 415,187 "," 12,566 "," 1,481,741 "," 11,380 "," 124,833 "," 13,147 ", - , - ,2,2,1,2,1,2,9,9,28
8GMLN9P4E,うま味紳士,8G1UVEL53,ラブライバー拓也,0,14181,521340," 635,761 "," 12,147 "," 427,163 "," 12,183 "," 213,268 "," 12,757 ", - , - ,6,2,4,1,4,1,5,5,28
GXB6PDWHM,フラン,,,0,14182,521250, - , - , - , - , - , - ," 12,354,929 "," 6,960 ",6,8,7,4,3,4,2,2,36
BKD4ERUNR,佐久間@rara,HGVHHB78D,蓮ノ空写真部,0,14183,520980, - , - , - , - , - , - ," 12,348,122 "," 6,961 ",2,2,1,1,1,1,1,1,10
866FE3MRE,問屋,PYFV3GWNV,異次元P,0,14184,520890," 92,823 "," 13,902 "," 32,160 "," 13,939 "," 67,152,782 "," 9,332 ", - , - ,2,4,4,1,5,1,4,4,25
C3J1K2EM3,コバ,X87KNX4N3,蓮ノ流星群,0,14185,520620," 284,659 "," 12,958 "," 185,316 "," 12,877 "," 950,356 "," 11,292 ", - , - ,6,5,5,1,7,1,4,5,34
GK4CBSA3R,歩留マリ,,,0,14186,520260," 462,060 "," 12,451 "," 155,008 "," 13,039 "," 690,563 "," 11,628 ", - , - ,1,4,4,1,5,1,5,1,22
H8EHU664Y,思い出不全,UVGHL7LG6,Lotus！,2,14187,520170, - , - , - , - , - , - ," 12,338,511 "," 6,963 ",2,1,1,1,1,1,1,2,10
XFN4X4R6N,だー,4WWM4VVDK,蓮ノ空遊戯開発部,0,14188,520080," 281,888 "," 12,971 "," 210,877 "," 12,769 "," 862,868 "," 11,393 ", - , - ,4,3,5,2,2,1,4,1,22
