player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank, point , 音游分数 ,音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
B4CKXJPL4,亞樹Yashu,KANLFTMVJ,蓮ノ空中文同好會,672,0,11220," 5,388,548 ",,,3,1,2,2,3,1,2,2,16
FLEWZM9NG,kok,9CRY10JFL,さやか推し,579,0,11221," 5,386,560 "," 26,354,482 ",4438,4,4,2,1,4,1,1,4,21
M20400WPH,キン肉アタル,ANCNM0UPK,スクスタ適当部,347,0,11222," 5,381,467 "," 33,847,522 ",4201,4,6,5,4,5,1,4,3,32
GRO9MPNX6,ぇむ,1KDUBW4HB,めぐ党0番,450,2,11223," 5,380,835 ",,,4,1,4,1,1,1,3,1,16
7GEUC1E8X,にぁあああ,JWUL2T36L,チーム初心者,526,0,11224," 5,380,048 ",,,4,7,4,7,1,1,9,7,40
JTPRFCENU,アキ,L28X4MDJN,アフター観たいぞ,1271,8,11225," 5,377,331 ",,,8,8,8,7,8,8,10,7,64
HITGMVHPO,としゆき,M44P06CH5,つづさや見守り隊,681,2,11226," 5,374,451 ",,,8,4,4,7,1,1,2,9,36
13Y1XFVW4,やん,60KU468X3,はっすーず,497,0,11227," 5,374,290 ",,,3,1,2,1,1,1,1,1,11
PBCBCK6B2,dorchada,GN9EEL045,きらくに,959,0,11228," 5,373,934 ",,,9,7,5,1,7,1,8,10,48
L6ZF9OWUK,バニラ,K3R1XY8UT,自由,985,5,11229," 5,372,952 ",,,10,1,7,7,9,1,7,9,51
U1CG6FVV3,Cou,JX6D6TL96,蓮ノ空武蔵野支部,641,1,11230," 5,372,123 ",,,3,3,7,1,5,1,2,5,27
A166TWMS3,塚紗りむ,G2B2TC3PK,iLiFE!,990,7,11231," 5,370,127 ",,,6,4,7,5,9,1,8,1,41
8RU3L0EJ8,翡翠,,,309,0,11232," 5,369,287 ",,,5,9,5,5,8,4,8,9,53
YK37FKR2B,だぶるむーん,T48KV9EP2,無言ぱーく,361,1,11233," 5,368,676 ",,,4,4,9,1,2,2,1,1,24
9LV8SRJO9,sake,9EYH317R8,イカトンブライ部,858,4,11234," 5,365,058 ",,,4,7,6,1,1,1,10,7,37
EWP4UN41C,ぴーなつ@めぐ党,N94LEWF2D,無言よわよわの会,901,8,11235," 5,364,455 ",,,2,8,1,5,5,1,1,8,31
86DR3C36V,蛟のん,F4NM3PE3X,学級委員,491,0,11236," 5,362,770 ",,,1,1,1,1,3,1,1,1,10
K4P5W59YE,リゾネ,TBKWAPY0R,ノットドドド,957,4,11237," 5,361,422 ",,,1,4,1,5,5,1,6,4,27
M87NLLA1X,ノブ,69LBVUA8R,姫芽、さやか推し,491,0,11238," 5,360,610 ",,,6,7,4,5,5,1,4,10,42
VH0UPQ9IE,まっつん,KB5BFK7J6,おはめぐ党本部,1126,4,11239," 5,360,424 ",,,7,8,5,5,7,3,7,5,47
LRJTGVTXK,Sig,AF1RTGH2W,ぼっち丸,953,7,11240," 5,359,980 "," 37,396,534 ",4090,1,4,4,5,5,1,5,6,31
EBTLF1JEV,テト,K7LC46V5M,Link！ラ部,847,2,11241," 5,358,898 ",,,5,7,8,1,8,1,7,4,41
D0AU0EUV2,MT,T4WY63DB9,ういのま,1056,0,11242," 5,358,721 ",,,5,5,5,7,8,1,5,4,40
F905EDYBK,ハチゴ,9RYR14H9L,ソロマターリ,835,0,11243," 5,357,710 ",,,2,7,4,7,4,1,5,7,37
11PRRU15W,mmm8989,TWJ862EPN,こにゃとも,531,0,11244," 5,356,511 ",,,2,2,1,4,3,1,1,2,16
O0FGAJTG8,ゆうき,1G66NAH8J,蓮ノ彼方,786,2,11245," 5,356,385 ",,,1,1,1,2,1,1,1,1,9
B01W37CLA,にーくら,,,216,0,11246," 5,355,769 ",,,1,2,2,1,2,1,2,2,13
N10GRPL6W,月神蒼夜,CML0G54D5,イベント用,820,2,11247," 5,355,685 ",,,6,6,5,1,4,2,7,6,37
