player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,吟子,花帆,小铃,さやか,姬芽,瑠璃乃,塞拉斯,泉,季度等级,104季度等级
4M7NBKFMB,ｷｭﾍﾞﾚｲ,MTBP3B4GM,ふらわーすきすき,3,13642,9916150,4,7,4,4,4,4,7,5,39,27
LJ1U0JNJ8,chaso,38JXMDXBT,蓮ノ空WATCH,3,13643,9912700,1,1,8,1,1,1,1,4,18,13
AXTR1MF99,サンズ,W189BP629,みんなのみかん畑,6,13644,9912410,1,1,1,1,1,1,2,2,10,6
K4P5W59YE,リゾネ,TBKWAPY0R,ノットドドド,4,13645,9910400,4,4,1,1,1,1,7,5,24,12
GKE1DXWUD,ともぞー,6H800PBV7,新鮮館,3,13646,9909950,1,4,1,1,1,1,7,4,20,9
T7GJ7X75E,ととのぶん,R1RM3X0WV,後方腕組みオタク,0,13647,9904795,4,6,1,1,4,1,6,4,27,17
7RWNNK31V,おっくー,,,2,13648,9900800,2,5,4,4,4,1,5,4,29,20
2XC5U9CZN,へなちょこ,8ALENKXH5,さーくるりん,0,13649,9900750,2,4,4,1,1,1,7,4,24,13
E0KAE81AJ,はらしょー,N1JAJ83CA,蓮ノ空園芸部,0,13650,9899662,1,4,1,4,2,4,7,4,27,16
Y71Y5EUC9,pollos,,,0,13651,9898600,1,3,1,1,1,1,1,1,10,8
1XX18CGSW,kei,DFFYFJ2B6,つづさや好き過ぎ,9,13652,9894550,1,5,1,1,1,1,6,5,21,10
P8VNMLGW2,こんぱん,UX96YX4T1,『位置について』,0,13653,9892135,1,2,1,2,1,4,2,2,15,11
8RCAU6DWV,K,K3LMN5JHH,金沢カレーの皿,0,13654,9890300,4,5,1,3,1,2,6,5,27,16
CMR09RUG6,らめ,,,1,13655,9889850,2,1,1,1,1,1,4,5,16,7
OHQ0W366D,あき,YVV9CMBLW,東京公演で沼落ち,2,13656,9889400,1,4,1,1,2,1,5,6,21,10
R3VTZW2I7,フェニックス,Y7KJ3PM8P,蓮すきすき同好会,3,13657,9887530,4,6,4,4,4,4,4,9,39,26
IY9X6SM13,nossaw,XYJTVGG52,蓮ノ空いかだ部,0,13658,9881505,2,1,4,1,1,1,7,4,21,10
JN2SO5GNA,うまのひと,J5FJNX88N,無言,0,13659,9879270,1,6,1,4,1,2,6,4,25,15
6OCY0UBIR,見習い探偵,JA2C658FW,さや綴理の村人,3,13660,9879150,4,4,1,4,1,1,9,7,31,15
03BRG5W78,icona,E12PR824F,ゆるっと蓮ノ空,0,13661,9877300,2,5,1,4,2,2,10,5,31,16
3FH0AF5BB,綾園,J0N1E3Y09,月火水木金土日,1,13662,9877261,4,4,4,4,5,3,5,4,33,24
DL2XCYFP7,しあん,424NLTEE8,無言な異次元部屋,0,13663,9875975,6,4,2,3,1,1,7,4,28,17
Y5RTHZ7EV,幸せの青い手拭い,5YXVKDEKV,サークル(仮),0,13664,9873900,1,4,1,1,1,1,6,4,19,9
51L3W9DU7,うり,TM19BMU7C,ソロプレイヤーズ,0,13665,9873085,1,1,1,1,1,1,5,1,12,6
1DYMRUR51,7chi,,,1,13666,9871750,5,5,1,1,1,1,1,1,16,14
R9HM1M4TY,星の梦,DUK0X7DB1,中国愛蓮同好会,1,13667,9870600,1,1,1,1,1,1,7,4,17,6
UEHS8GPM9,フブ,MVRFVTGU6,無言&出入り自由,2,13668,9870300,1,4,1,2,3,1,4,6,22,12
JB8G29FJL,愛美,Y5J5Y90CD,まるまるサークル,5,13669,9870000,1,1,1,1,1,1,1,1,8,6
VG3QY59G3,こまつな,W26TRPM1R,めぐ党藤島派,12,13670,9868511,1,1,1,1,4,1,7,4,20,9
0H607FX2X,三月色,BELCUYCMH,蓮hkg香港分部,0,13671,9868424,5,5,5,6,5,5,7,6,44,31
8G4DCK2B6,しゃちくにーと,J5CKL5YPX,ログイン勢かもん,2,13672,9864135,1,2,2,1,2,3,7,1,19,11
V2PGA5RJT,ALBON,WLBYGHXPD,大天使村野さやか,4,13673,9860350,1,1,1,1,3,3,9,2,21,10
E5RG33I4D,雷,FD24TD6C5,泥人,3,13674,9858925,1,4,3,4,1,4,4,4,25,17
GFDG5R8YX,蓮ノ休息,JD1PFYJWE,瑞蓮隊(無言OK,0,13675,9858870,1,1,1,1,1,1,8,1,15,6
LWUGUNGYN,Hasusuki,3YWMY4JVN,82プロ,0,13676,9857485,1,8,1,2,1,1,1,1,16,14
22YV4LCC1,ユウ,FC8NBAJBT,ラー麺二郎金沢店,4,13677,9856700,1,2,1,4,1,3,1,1,14,12
BUN4HR1DW,CVA-64,H1G4CDT6C,無言自由,0,13678,9855645,1,4,1,1,1,1,5,4,18,9
2WVNF1XD0,まみー,JY79RPB1D,リンクラゆる部,2,13679,9855580,2,1,2,2,1,5,1,2,16,13
9WTPCG72H,Felho,RXXUPMWB9,待機室跡地観測所,1,13680,9855287,1,4,1,4,1,1,7,4,23,12
BXHAYO7HG,リンゴ,A3472CNJE,ハントン✿ライス,11,13681,9854347,4,8,4,4,4,4,4,4,36,28
FUWKK2F57,T橋,LLDLG20UU,UR取り隊,2,13682,9853875,1,1,1,1,1,1,1,1,8,6
9BN8RC8H9,わなげチョコ,PPAHU1TNY,蓮ノ空のんびり部,2,13683,9850550,1,1,1,2,1,1,3,3,13,7
P89042FA6,ゆー,TKY73B47T,ソロ,2,13684,9849550,2,1,1,1,2,5,1,1,14,12
TNF32G80P,ゆゆゆ,6KUYCDLGR,かよちんは宇宙,1,13685,9849100,4,5,4,4,4,4,8,6,39,25
XC7JJJPLH,しらほ,BY5NV4UU8,トライファイター,1,13686,9847550,4,1,4,2,4,1,1,4,21,16
N66YUC4UA,HiRoKing,M8FM7P139,蓮ノ空ひとり旅部,7,13687,9847392,4,1,1,1,1,1,4,4,17,9
F30C1LL30,生涯めぐ党,GK7JNB0NW,参加賞取り隊,2,13688,9846305,4,7,1,2,1,2,8,4,29,17
VRUZTLDUG,あめ,73N4AB3LR,かほ子のイオン,3,13689,9845200,1,1,1,1,1,1,9,1,16,6
MVD3JUMPA,黒の皇帝,P2J37FNLG,乙宗先生指導会,0,13690,9844685,5,5,4,4,4,4,8,4,38,26
OJRB4HK3W,沢田セブン,A8BJ5V3ET,はすのそら,2,13691,9844430,1,5,2,1,4,4,5,4,26,17
DA22K6K54,ミツキ,M44P06CH5,つづさや見守り隊,0,13692,9842550,1,1,1,1,4,1,5,5,19,9
YB53XC7A8,よち,16N3APL33,Dreamers,4,13693,9842200,1,1,1,1,2,1,9,3,19,7
HR9LXDXPF,&U,GPKTRBCTT,騎空団蓮ノ空支部,0,13694,9841555,1,6,1,4,1,5,4,1,23,18
J4MCX1VK1,SDIAFOOT,N7GLY2RUW,百生銀行,8,13695,9841299,1,1,1,2,1,1,1,5,13,7
2U669D9U4,れむ,HRTGYAN3N,3度の飯より睡眠,2,13696,9841211,1,4,1,4,1,1,7,4,23,12
JEH4KUBUA,ゆゆみか,3F0M4HXJE,蓮ノ空まったり部,2,13697,9838900,4,1,1,1,2,1,4,4,18,10
8A2KJKQN4,そねっぷ,22KJV2PUP,他人任せじゃダメ,9,13698,9838375,1,1,1,1,3,1,7,4,19,8
FYRAJCYTH,まんじゅう,6LUGL17X5,HCSK寮,0,13699,9837405,1,7,1,6,1,1,7,3,27,17
VRLB6LKOI,もんますぱ,WBW66DMUB,るりめぐ研究所,1,13700,9836500,1,1,1,1,2,1,1,1,9,7
A0EBKT11T,アゲハ,9UKKACGDU,蓮っ子CLUB,2,13701,9834550,1,5,1,1,4,1,7,4,24,13
KGMXT2D5Y,Ikra,VNEY6C9BE,スリーマーメイド,2,13702,9831675,1,4,1,4,4,2,5,1,22,16
F84F5VM55,君色なっつなっつ,9GDHWXGVG,ルリと花咲く毎日,12,13703,9831324,2,3,1,2,1,1,9,4,23,10
N5J8CEVKL,うなぎう,GVT61ATX0,なのだけれど,0,13704,9828850,4,5,1,1,1,2,5,4,23,14
LNJ8BYKNG,はいで,J5CKL5YPX,ログイン勢かもん,0,13705,9827900,3,6,3,6,3,5,7,3,36,26
WLL0V9N6Z,ところてん,2KJ2UEC3P,ういちゅけクラブ,3,13706,9827100,1,5,1,4,2,4,5,4,26,17
G4B7NWB61,大きな翼,LT9K2FP23,いな民リンクラ部,1,13707,9826390,4,5,1,3,6,5,7,4,35,24
FACXNTRM7,Anemone,7XH3K4GBT,LLP,8,13708,9824324,4,5,1,4,1,4,5,1,25,19
UKA2K44XM,ぱる。,FJMA5BPPE,蓮ノ空すきすき部,2,13709,9823915,7,10,7,6,7,6,3,1,47,43
F150480VG,べす,XEENRBXCG,蓮ノ空休日クラブ,2,13710,9821065,1,4,4,4,1,1,7,5,27,15
AP9LAYBNJ,ミルクがぶ飲み,,,0,13711,9817300,2,4,4,3,1,2,7,4,27,16
ER58XY2KD,花宮初奈,4YTFBJAMP,HanaHana,0,13712,9816100,1,9,1,1,3,1,1,1,18,16
7BTBPKZWH,ホノカグツチ,WAT20PN3Y,こな党,4,13713,9815100,1,4,1,1,1,1,8,5,22,9
RM6L6BRKP,あなた,56CP8P7MF,ボクら,0,13714,9809750,1,4,1,1,1,1,7,4,20,9
ARH598RWP,p珍,FE282F3VH,天悶部,1,13715,9806970,1,1,1,1,1,1,2,1,9,6
VWZ428C1W,りょうちゃん,ERED0W3TV,はこおし,5,13716,9800100,1,5,4,4,1,2,6,4,27,17
GATNR1L35,かどちゃん,R9T0YKDW8,かちまち応援隊,1,13717,9799250,1,1,5,1,1,1,5,1,16,10
2K2WMKT1B,たっつ,2U4GLJXLJ,泥の中の養分,0,13718,9796295,1,1,2,1,1,1,5,5,17,7
U386RNFJY,くらいつ,J62DRC7J5,蓮ノ空好き好き会,0,13719,9796125,1,1,1,1,1,1,1,3,10,6
BH72RJ8M3,ハル,9RYR14H9L,ソロマターリ,0,13720,9795899,4,1,1,4,1,4,4,1,20,15
BTG5L6FWC,ta,A7WWE0463,蓮ノ空初心者部,0,13721,9794800,1,4,1,1,1,4,5,4,21,12
93HW2J7GH,アイス,T48KV9EP2,無言ぱーく,0,13722,9794300,4,6,1,1,1,1,7,6,27,14
CGAZXRHJA,うそ。,C003CD1RW,☆蓮ノ空クラブ☆,4,13723,9793580,4,4,4,1,4,1,6,4,28,18
C5DREU10F,乙丁,KULVP7FDR,アニマル分室,0,13724,9790725,6,5,5,7,5,5,7,5,45,33
R65RPMDFT,センター,T56X6LP0L,光の海,2,13725,9790615,1,7,1,3,1,3,1,1,18,16
YLBYPNKNR,りなりー,DHKUGEWBJ,めぐ党虹ヶ咲支部,2,13726,9785950,4,1,4,1,4,1,1,1,17,15
GBW6XWS26,なごの,GH8KWPU3G,ngn,0,13727,9784370,4,5,2,1,1,1,10,6,30,14
FZOBJ7M16,★星☆,5YC6VF1VM,じゆうだぁー,1,13728,9783100,1,10,1,1,2,1,4,6,26,16
PH0FYAGD5,ろん,KXB93FVTR,フラワーガーデン,2,13729,9782470,4,1,6,6,7,6,4,4,38,30
I3RVB9FP6,紅葉ネコ,TCGHNV5LY,ロト6,2,13730,9780780,1,2,1,9,1,1,9,1,25,15
25BANM91H,赤い炊飯のジャー,GYJ3C6TKR,綴理先輩好き好き,7,13731,9778150,4,5,1,1,1,1,5,4,22,13
7DLK4XUGH,スターライト,,,0,13732,9777735,1,5,1,2,1,1,1,3,15,11
PVFM567VP,すかっしゃー,U98UKD6RY,異次元フェスP,7,13733,9776987,6,6,6,6,6,6,9,6,51,36
FGH309JBB,Faiz49,KGDNX3EF3,ENcircle,2,13734,9774925,1,5,4,1,1,1,1,1,15,13
P62JP3082,れもん,XEENRBXCG,蓮ノ空休日クラブ,0,13735,9771210,2,1,9,1,2,1,1,1,18,16
46XV076UA,さいとぅ,X8YD59KBX,16代目いぶき組,2,13736,9771040,3,5,1,2,1,1,10,10,33,13
80SG6N2KL,かのかのことこと,YNR28303K,りんくらぶ,2,13737,9768300,1,4,1,2,1,2,5,1,17,11
HZUH1X5Q9,光章生,71U58RMK3,蓮ノ空長野支部,7,13738,9767115,1,1,1,1,7,1,7,1,20,12
KJBKR1TYM,レイヴン,VXDPPJJL1,蓮ノ空リボ課金部,2,13739,9766100,1,1,1,1,1,2,1,1,9,7
2T9FX5BE3,Pazuru9,M206VENTF,蓮紺の会,0,13740,9765800,1,1,2,1,2,1,8,1,17,8
PBM47LVAP,ちぇほん,EE4BKR0AR,まったりプレイ,4,13741,9765350,4,1,1,1,3,1,8,5,24,11
YFSEFHR7E,フユ仙人,GYH0B7CVU,瑠璃乃推し大阪,0,13742,9763615,3,1,9,1,1,2,8,1,26,17
BCXY9W7W7,MD,ULUELCJ7T,なるようになる？,7,13743,9763425,1,1,1,1,1,1,7,4,17,6
ETR8EC497,nagcgy,AWFDLJ1HC,小蓮花（重生版x,4,13744,9762550,4,1,1,1,1,1,4,4,17,9
1VCLBY8VV,naoki,PWK02KG0F,メメントの森公園,1,13745,9761730,1,7,1,1,1,1,1,1,14,12
D0E3UL134,ひろひろ,YCY3A9106,つづ党募集中！,0,13746,9761505,1,4,1,2,1,1,5,1,16,10
QEPKHF6ZU,あずき,8WRERP3MJ,ゆっくりよわよわ,0,13747,9760675,4,5,4,4,4,1,4,4,30,22
5RR480B4E,らび,,,10,13748,9759450,1,1,1,1,1,1,7,6,19,6
7GNTRL8NY,リンカー,0YLUK30K6,蓮っコの集い,0,13749,9758980,1,2,1,7,1,1,7,1,21,13
8ERC32BWE,もか,GK7JNB0NW,参加賞取り隊,0,13750,9752570,1,4,1,1,1,1,4,4,17,9
4G837JYY3,ボルロス,DBHVM0X7P,ガンフィンガー村,2,13750,9752570,4,1,1,1,1,1,7,7,23,9
K32KRCHPP,❀近江彼方❀,M3D7Y6B1H,深海水族館,0,13752,9750950,4,5,1,4,1,4,1,1,21,19
LD8BDW7P3,8192,8JMW9G2XW,僕らのリンクラ！,2,13753,9750400,1,1,1,1,1,1,1,1,8,6
T667M6HQA,Rine,BK8AXMYGC,いってらっしゃい,2,13754,9749700,1,4,1,1,1,7,4,2,21,15
97GLFJXLM,そうけん,CXG25026E,泥のみんなS,4,13755,9747815,1,4,1,1,1,1,7,1,17,9
ES005O930,ゆー,TX92H9GBV,アフターが見たい,0,13756,9747515,1,4,1,1,1,1,6,5,20,9
3EDFR7GQA,かんかん,MVMP6NNXD,空き時間らくがき,8,13757,9746930,1,5,1,1,1,1,5,1,16,10
TBJBAPHB2,ゆちは,T2XRMGEAE,蓮根無言会,0,13758,9746650,1,1,1,1,1,1,1,1,8,6
7ABXWU6L5,ユミ,KA3D805XV,綴理の寝顔守り隊,2,13759,9746540,2,2,1,7,1,1,5,1,20,14
7D61FD718,もも,TBX7N9RK5,つよつよなLH,0,13760,9746175,1,1,1,1,1,1,4,4,14,6
0X1JUTHDE,みわぽよ,VN1LXEHLR,綴理、愛,0,13761,9745180,1,1,1,1,1,1,1,1,8,6
M2LWKGT6R,ホリー,D4T08RK91,リンクラ同好会✿,0,13762,9742100,1,2,2,3,1,1,4,4,18,10
3R3L9FVAD,しお,R3UE4PGCE,うさぎ小屋,0,13763,9741000,1,2,1,1,10,3,10,1,29,18
C3L3H6DYZ,¥,M77891D78,星罪の塔,7,13764,9739505,2,2,1,2,1,1,8,4,21,9
E1DJ823CT,ナオ,R9TC4WP0R,月夜見くらぶ＾～,0,13765,9736950,1,1,1,1,2,1,10,1,18,7
NC3YR41B5,洩矢神蓬莱,XTMGPY62U,スクステ初心者,2,13766,9735185,1,4,1,1,1,1,5,4,18,9
BY1HH19XT,TOSHI,X87KNX4N3,蓮ノ流星群,3,13767,9734700,1,5,1,1,1,1,7,5,22,10
MK1UPG0J6,Cooper,DHKUGEWBJ,めぐ党虹ヶ咲支部,2,13768,9733149,4,5,1,4,3,1,7,4,29,18
5LUBJ3V2P,若葉そよ,,,13,13769,9733110,1,1,1,8,2,1,1,1,16,14
NNB55XACG,ぱーらい,W3UUXHMDV,水彩ブーケ,1,13770,9730710,1,7,1,1,1,1,7,4,23,12
ED3EM7U91,ランタン,PRY4573W6,報酬用,1,13771,9728015,1,5,1,2,1,1,7,5,23,11
BK3YJ70CX,しょれべー,5L9GNT78V,叶え！私達の◯◯,1,13772,9725265,9,1,3,2,2,1,4,1,23,18
KVA687BHK,しょーたろー,EWM0GK62C,誰でもどうぞ,0,13773,9724815,1,4,1,4,1,4,4,1,20,15
LGBNRE1C7,よしのちゃん,0YLUK30K6,蓮っコの集い,0,13774,9723520,7,7,3,4,4,2,8,1,36,27
F8I6LI9R4,ゆうなぎ むつき,YLJ2PP4X4,全日本謝罪同好会,11,13775,9721975,5,5,6,4,5,4,8,7,44,29
TAN5180UF,ガガギゴ,1R10PD8UT,オールマインド,4,13776,9720235,1,1,1,1,1,2,5,1,13,7
OYWNRPJ6I,イチロー,,,5,13777,9717485,1,1,1,1,1,1,1,1,8,6
HYMPX4WTX,yuuki,R181MKNX1,みらくらは人生！,2,13778,9716300,6,6,6,10,6,6,8,5,53,40
CRA1TB8RB,PlaSu,VLY5JDKCV,新規なのだけれど,0,13779,9715715,4,4,1,1,1,1,7,4,23,12
AGBCJ664P,TK,57UT319NN,蓮ノ空同好会,0,13780,9714603,1,1,1,2,1,1,1,1,9,7
BO5YPBKBH,ショーゴ,,,14,13781,9714074,7,5,5,5,10,5,9,5,51,37
T0NTEGKY3,コズまげ,KFC62L0FV,ねるねる同好会,4,13782,9713127,1,1,1,2,1,1,1,4,12,7
1G39WUKBY,ザッキー,1AK9VTG3W,ドルケスキスキ部,0,13783,9711600,1,1,1,1,1,1,1,1,8,6
G7TU6BACU,おきと,,,0,13784,9710630,5,7,2,4,2,1,8,4,33,21
KLX4BNHBU,ぜろ,K7JJTMPXB,チケキャン,2,13785,9710445,1,1,1,1,1,1,8,4,18,6
1E72AGWV2,靖（やす）,KBJ2P8T0Y,人見知りの集い,5,13786,9709100,5,4,5,7,5,5,5,5,41,31
N94V4KMPR,朱夏人生,P3T2T39HF,新川地区ノ空,0,13787,9708570,1,1,1,1,1,1,1,1,8,6
AKDKCBM7H,フルーツぽんち,7W4PB2VDR,N国党,0,13788,9707150,1,4,1,2,4,1,5,4,22,13
42YO8ZOH5,魚板,GG56G6WKD,FF43企鵝冰屋,9,13789,9706510,1,5,7,1,4,8,7,7,40,26
N8BPYDGMN,サイコロジー,DUK0X7DB1,中国愛蓮同好会,0,13790,9705810,1,1,1,1,1,1,3,1,10,6
42DMELU7X,ちゅけ様,9TF5YDRFL,蓮空山岡家同好会,0,13791,9705230,1,1,1,1,1,1,1,3,10,6
HG33VF5J0,hyuna,9XNH0HDBN,蓮ノ空∞園芸部,0,13792,9704425,1,4,1,1,1,1,5,5,19,9
E2EJB7R0L,冷奴,8M6UDX260,ぽけもん好き,2,13793,9703345,1,1,1,2,1,1,1,1,9,7
98H7WGF1E,銀太郎,ABALH0AL3,楽園計画,3,13794,9702524,2,5,1,3,1,1,8,4,25,13
VJN3JCAA6,-幽-（ゆう）,LY0XPW7NL,元カノ概念強火派,0,13795,9701785,1,1,1,1,1,1,1,1,8,6
GPJ7YTM67,ssu,W2HEPMM2A,無言。ぼっち。,2,13796,9700150,1,6,1,1,1,1,1,3,15,11
MTJL5MUAX,池田屋,,,0,13797,9696090,5,7,5,5,5,3,6,3,39,30
VRWX6G4KW,詩穂,N1DJVPGP8,いつでも咲けるよ,0,13798,9694870,1,1,1,1,1,1,1,1,8,6
63N7DNJ8D,ガチャ回すな,FV38N1J23,イベント用,9,13799,9694650,1,5,1,1,1,1,7,1,18,10
DERUA8GMG,yosha,0UTVRAKFL,平穏無言,12,13800,9693762,4,6,4,4,4,4,8,5,39,26
G753RE72V,クラフト,MVMP6NNXD,空き時間らくがき,4,13801,9691625,2,2,1,1,1,3,7,5,22,10
EX0LHW4R7,ｿｻ,J62DRC7J5,蓮ノ空好き好き会,0,13802,9691500,1,1,1,2,1,2,1,3,12,8
6CP4AALAR,織戸恭弥,EUXKJKXP9,ボンゴレ,0,13803,9691305,2,1,1,1,1,1,2,1,10,7
N10GRPL6W,月神蒼夜,CML0G54D5,イベント用,2,13804,9689050,4,5,1,2,1,1,7,4,25,14
MU2PEV7E4,Hutena,8MDA3A0AK,イベント用,0,13805,9688205,1,1,1,2,1,1,1,1,9,7
WLH7IIMER,矢澤としたい津島,J800VVPTN,Aqours,8,13806,9688050,4,1,4,1,4,5,5,4,28,19
HNT0XP519,お昼寝マン,F5F1K66RR,さーくる,0,13807,9687985,2,2,1,1,1,1,4,4,16,8
VYTQG4QZI,あみじゃが,KB5BFK7J6,おはめぐ党本部,0,13808,9687205,4,3,2,3,5,5,7,2,31,22
YGCTBWJKR,kanade,2B97MH4YA,同じ話し何回も…,0,13809,9687075,1,5,1,2,1,4,4,1,19,14
W64R58L66,つっち,W9V6VTXAN,梢先輩の歌声好き,1,13810,9686600,10,1,1,6,1,2,9,3,33,21
W2EVU7WKM,gsjie,2JK7E4115,ラ！推し,0,13811,9686130,1,2,1,3,1,1,1,1,11,9
1XTW1QPXY,謎の勢力,89K9Y7MX7,初心者歓迎,0,13812,9683035,1,2,2,1,1,1,4,3,15,8
A8T03RX0U,若,JE7V5MM31,蓮ノ沼に沈んだ泥,4,13813,9680600,1,5,1,4,1,1,4,1,18,13
RWJLT2NF6,サワデー,N94LEWF2D,無言よわよわの会,0,13814,9680105,1,4,1,1,1,1,6,6,21,9
YUB3EPGGE,HiRo,0CCFXC2HF,Ricebird,2,13815,9679715,2,2,2,1,3,2,10,1,23,12
9XA0JRFN9,宮里,,,0,13816,9679000,1,1,2,4,1,1,3,1,14,10
YM3J4UVWX,チン君,M67ACEP3M,オーバーブースト,2,13817,9678400,1,1,1,1,1,2,9,5,21,7
BTTH210TN,sky,8MGJB6FMW,Lotus,0,13818,9678170,2,1,1,1,1,1,1,1,9,7
VDWM9J87Y,マスター,WM6VLG32E,ツナガルソラ,6,13819,9677350,2,1,3,1,8,1,10,10,36,16
OBWKL34UC,ハルたろ,UVN7G4X3A,闇のルビィ団,4,13820,9677324,1,4,1,4,1,1,7,4,23,12
NCML607KY,おらす,B2VJACB1N,梢先輩の後輩,1,13821,9675339,2,1,1,2,1,1,1,1,10,8
8ER3MJ1DD,のもー,0DT3GEJ6C,BBF 金沢支社,0,13822,9673360,1,2,1,1,1,1,1,1,9,7
3B64Y2X7Q,ときや,,,0,13823,9672835,2,3,3,1,2,1,5,1,18,12
A04C21DT0,北京・ダック,8K30KYNP1,チェス党,2,13824,9671670,4,4,1,1,1,1,5,4,21,12
8BFB3KRE1,ヒデユキ,1EBG7YUTL,菅！CAN！叶！,0,13825,9671220,1,1,1,1,1,1,1,1,8,6
BUD2V4U3Y,ぎゃるかん,LV51699A1,餃子の満州,0,13826,9671080,1,4,2,1,1,1,5,4,19,10
6H3XG7GOY,紗耶,KT4P0CHHC,ゆったり同好会,7,13827,9671000,1,2,1,1,2,5,8,1,21,12
W56JDCYWY,Kzm,C003CD1RW,☆蓮ノ空クラブ☆,0,13828,9670955,4,2,1,4,1,1,1,1,15,13
MKXL7E1SC,アヤカル,G76W0MVXF,つづこずめぐすき,1,13829,9670446,1,1,1,1,1,1,4,4,14,6
YZ0L62QGW,はるにゃ,APD9U5CFA,立ノ空スクステ部,1,13830,9669755,1,5,4,1,1,4,6,5,27,16
2DCMBG988,ソウ,08DDCV5JN,黒ねこのしっぽ,0,13831,9669700,1,1,1,1,1,1,1,4,11,6
UEXY7Y4VO,にゃー,WNA5GTJPP,蓮ノ空百合クラブ,0,13832,9667205,1,1,1,4,1,1,4,4,17,9
T83K0V662,siho♪,N0EXH1CM1,ぱちぱち徒町,0,13833,9666650,1,1,1,1,1,1,1,1,8,6
TKGCHB9Y7,Crane,,,0,13834,9666040,1,5,1,1,2,1,4,4,19,11
NNE2KBAL5,はまぐり,8FR866PRY,蓮っ子みらくラブ,0,13835,9665463,1,1,1,2,4,4,5,1,19,13
YGNUV1PJ2,sea,EU9T3G22H,そらいろ,0,13836,9664010,1,4,1,2,1,1,4,4,18,10
C3R6RZFEM,Deva,1XX6FWJRB,オートスキップ団,2,13837,9663960,5,7,4,5,4,5,9,7,46,30
U8ULGMPDO,タロー,3FF3NB77X,せーはす愛好会,0,13838,9663850,4,4,1,1,1,1,7,4,23,12
5JE839UNF,あさぎり,DV6G6KB75,あ,0,13839,9662275,3,5,1,3,3,1,6,5,27,16
TXRPKC2HY,田村源三,0PU7WB54E,キング観光柳橋店,1,13840,9662190,1,1,1,2,1,3,1,1,11,9
H2XO8F0GJ,あおぽん,73N4AB3LR,かほ子のイオン,7,13841,9661035,8,4,5,1,5,1,7,4,35,24
HNNUGYT3W,う,V8XX999F6,卍蓮村幼稚園卍,0,13842,9660261,1,1,3,1,1,1,1,1,10,8
Y07LIFXRD,ねみん,424NLTEE8,無言な異次元部屋,8,13843,9659900,4,7,4,6,4,4,6,5,40,29
XXXUHTWGD,ヴェツ~,,,0,13844,9658140,2,1,2,1,1,1,1,3,12,8
YP1GI2Q10,さるる,L2FNUE45V,雰囲気でやる,3,13845,9657250,1,4,1,1,4,2,7,5,25,13
L871ZIGOX,花宮初奈❤️,4WRYNBWU1,小さな蓮ノ空,1,13846,9655345,1,2,1,1,1,1,5,5,17,7
CMH3C794R,COA,AHE0E3JND,ありがと！にひっ,0,13847,9654850,3,4,1,1,1,1,5,4,20,11
YE0B0XUE5,アヒ,L6MF2MPBN,みらくらぱーく党,1,13848,9654805,2,2,2,2,5,1,5,6,25,14
6P91XG3HG,まちや,KGY709ULG,蓮の花束,0,13849,9650811,1,1,4,4,4,1,4,4,23,15
QXUY100AW,SUPER-G,3LPBPHL3V,壁の民の伝説,8,13850,9647010,4,7,1,4,1,1,7,3,28,18
DRJPHRETP,lokii,V3FAH8CM4,初心者の会,0,13851,9644835,1,6,1,6,1,4,1,1,21,19
9E5DDVUL2,ナガリス,NLTAB4BLF,蓮ノ空ゆる活動部,0,13852,9644456,1,2,1,3,5,1,5,2,20,13
HVVUYJHJ7,大地,XE8513HNP,喫茶カワウ空✨,0,13853,9644400,1,6,1,6,1,1,5,3,24,16
C5DDC238H,れん,N1JAJ83CA,蓮ノ空園芸部,2,13854,9644055,2,1,3,1,1,2,1,3,14,10
FGKDF3EUA,ゼロ,W09WBG3HY,どろんちゅ,0,13855,9643960,3,4,4,6,2,4,8,4,35,23
W53V29J5M,zen,37N3TNTVB,推しを布教する処,0,13856,9642960,3,3,2,5,1,1,2,2,19,15
GN2C7CE7G,夜凪,,,0,13857,9642909,3,4,1,3,1,3,1,2,18,15
16FH628KS,MA☆SA,HN1MGGXRJ,蓮ノ空 応援団,6,13858,9641750,1,1,1,1,1,1,1,1,8,6
Z0HGOUZK9,ラルカ,9YAHUCY7J,ハルカ,0,13859,9640695,1,4,4,3,4,1,8,2,27,17
EQN26HUTB,ヤマパパ,MV95R5E0Y,まるさんかく,6,13860,9640689,1,1,1,1,1,1,1,2,9,6
CA1FBC0AF,三玖,5RE5JHHAE,デスティニー,0,13861,9639975,4,5,4,5,4,4,6,4,36,26
7ECVY18NW,BB,9XNH0HDBN,蓮ノ空∞園芸部,0,13862,9639155,1,1,1,1,1,3,10,7,25,8
7EY21NHBD,にゃんさん,YNR28303K,りんくらぶ,0,13863,9637785,1,1,1,1,1,1,1,1,8,6
73MD83B04,干潟デス,PV0H53DEC,Leave me,0,13864,9637370,1,3,1,2,1,1,4,4,17,9
Y1VR6NVBH,黒狸,DG6AG5T15,シンデレラ倶楽部,0,13865,9637142,2,3,1,4,2,3,1,3,19,15
K2FKE2DGG,ぱん,,,0,13866,9633783,1,1,1,2,1,1,2,1,10,7
7EJ44U2TI,キャタピー,HH93ADAW3,無言自由。,2,13867,9632365,4,5,4,3,5,3,6,5,35,24
LJAPKYAF0,つきは,,,0,13868,9631725,1,1,1,1,1,1,1,1,8,6
