player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,grade pt,塞拉斯,泉,花帆,姬芽,小铃,瑠璃乃,さやか,吟子,季度等级,104季度等级
2RM9M70KE,さくらもち,427WENUC4,心の癒し～蓮ノ空,1,13795,22075372,3057,4,1,4,1,1,1,5,1,18,13
DK70VB0FN,はっしー,,,0,13796,22075011,3057,5,5,1,1,2,1,2,1,18,8
B3NJGJE4G,堕天使よしりこ,,,0,13797,22074994, ,1,7,1,1,2,1,1,2,16,8
2UC3L0X7W,いたるなんぼう,15UKCFG7X,ろーたすぺたる！,2,13798,22074483, ,5,3,4,1,1,1,1,1,17,9
L6CNYBPW3,door,,,0,13799,22072683,3057,5,7,4,2,1,1,4,3,27,15
UE1UCCPNF,Repulsor,N6LR8C7AE,泥の民,0,13800,22071262,3057,4,4,1,2,1,1,1,1,15,7
3WT609D1Z,可姬双推人,U8LHYPLV9,蓮蓮人中国同好会,0,13801,22071246,3057,7,1,5,3,1,2,4,1,24,16
689QHHXO4,あんな,,,0,13802,22070567,3057,1,3,1,2,1,2,4,1,15,11
H41PW644N,もぺぺ,,,0,13803,22068369,3057,4,1,4,1,1,1,1,1,14,9
F86TD5QFI,ほし,,,1,13804,22068149,3057,1,1,5,1,1,1,5,1,16,14
F2JU56BMB,chori,WNMCNJ62M,チームまったり,0,13805,22068009,3057,1,3,1,3,1,1,1,1,12,8
N6B1E99NB,コリラ,9AYD3XJ2D,ぺんぎん隊,0,13806,22067218,3057,1,1,1,1,2,2,2,10,20,18
BNUWVMEMY,てっちり,6H800PBV7,新鮮館,0,13807,22067132, ,1,1,4,1,1,1,1,4,14,12
G0PMM65JB,あかり,KXB93FVTR,フラワーガーデン,0,13808,22065987,3057,1,1,7,6,1,2,1,1,20,18
X6JYRDVGH,じゃが,2UKNVBMBU,梢ちゃん同好会,1,13809,22065454,3057,1,10,2,1,2,1,2,2,21,10
G2NJ8V2QJ,とみ,31A7JKC69,蓮好きの巣窟,2,13810,22063619,3057,10,1,3,1,1,1,2,1,20,9
3PDB69RE8,いろはす,W2HEPMM2A,無言。ぼっち。,1,13811,22062048,3057,5,4,4,1,1,1,1,1,18,9
G2QPXXKXG,TKM,GNYPXJ2BU,プライズ,2,13812,22061295,3057,9,1,1,1,1,1,2,1,17,7
52TTHRVEN,240329,F1MKFU63C,temp,0,13813,22061181,3057,1,1,2,1,1,1,1,1,9,7
1639FF2N7,色なし鉛筆,,,0,13814,22060194,3057,4,1,1,1,1,1,1,2,12,7
X1UAMARJK,なっくれ,PEKGX9FL5,283プロ金沢,0,13815,22059346,3057,3,4,4,2,4,1,1,3,22,15
H8FK3WF4N,サチト,,,0,13816,22058191,3057,4,2,2,2,1,1,2,2,16,10
PEHPDWDX0,seritaso,NGFXVPCGX,うさぎのしっぽ,4,13817,22058084,3057,8,1,1,1,1,1,1,1,15,6
55CWAFUAN,まぬ,HK0E91U71,放課後写真部,0,13818,22057307,3057,7,3,4,1,2,8,1,4,30,20
BPCBNOX70,風祭,NP57JXPBD,音乃木坂学院,0,13819,22056993,3057,4,1,1,1,1,1,1,4,14,9
MM8FV633D,シカ乃川,BYRXBABPB,福音のめぐレシア,4,13820,22056709,3057,4,3,1,1,1,5,1,1,17,10
UTXNF1TUP,A教授の研究室,,,1,13821,22056708,3057,4,1,4,1,1,3,2,1,17,12
3MFBR2NHN,能登,RKT7BC4F6,人形浄瑠璃乃,2,13822,22055918,3057,5,1,1,1,1,1,4,4,18,12
YAWWYUKNM,えりーちか,33020862K,かしこいかわいい,0,13823,22055063,3057,1,4,1,1,1,1,3,1,13,8
DJ1K834GL,流矢,,,0,13824,22054690,3057,3,3,1,1,3,1,3,1,16,10
A2JVY6TP7,MANA,R7U6GPD97,夜民,0,13825,22054101,3057,1,1,1,2,3,1,4,2,15,13
7D7P2M9FC,レイトン,,,2,13826,22052921,3057,5,1,1,1,2,1,2,2,15,9
2RB81C33D,りょうま,06DCWC1RE,とりあえず参戦用,0,13827,22051244,3057,1,1,5,1,1,1,1,1,12,10
EWILPGQRY,みんかな,GN9EEL045,きらくに,0,13828,22050719,3057,4,4,4,4,5,6,4,4,35,27
RLLK0FRL5,プリウス,9D722M8KC,蓮ノ空同好会,0,13829,22048560,3057,1,2,1,1,1,3,2,2,13,10
P6M9B5NHQ,奇跡,W2HEPMM2A,無言。ぼっち。,0,13830,22048249, ,1,1,1,1,1,2,1,1,9,7
K41PLWG66,gra,0FMM30LCA,無言,0,13831,22046347,3057,7,3,5,4,2,2,4,2,29,19
8GDNW22J7,ちゅんちゅん丸○,14UC9ML0N,ゆるり,1,13832,22046160, ,4,3,4,2,1,1,2,2,19,12
RFGOB7E3D,25&445,JPNNY7W5F,ログイン勢,0,13833,22046073,3057,1,1,2,1,1,1,9,1,17,15
1NJE09LZ7,おさかな天国,,,4,13834,22045424, ,1,1,1,1,1,1,1,1,8,6
E8TJL925D,くるーく,BRXWKVG6W,くるくる,0,13835,22045019,3057,2,1,2,1,1,1,2,1,11,8
V4KUA5YPU,穂文,,,0,13836,22044845,3057,1,1,4,1,1,2,4,1,15,13
BJN55V8AV,ヒナタ,,,0,13837,22044785,3057,4,1,1,1,1,1,2,1,12,7
URRY11NTE,さばかん,M6UPWJ6DU,蓮結ぶ虹と星の音,0,13838,22044284,3057,4,4,1,1,1,1,2,1,15,7
NAM00CFTQ,すだれ,JDAUTGR5N,花帆ウサギ,1,13839,22043589,3057,9,1,1,1,2,1,1,2,18,8
DYN7XRV0F,チヤガ,CCACL2CMM,青い監獄,0,13840,22043527, ,2,9,2,1,1,1,3,1,20,9
5AGKUKXBL,かき,HDD9DJVTB,Lotusky,0,13841,22042454,3057,3,1,1,1,1,1,1,1,10,6
IQUYQ2D23,たくみ,,,0,13842,22042285,3057,1,1,2,1,2,1,1,1,10,8
BD84TW4T0,ななしの,,,0,13843,22041554,3057,4,4,5,1,1,4,4,2,25,17
XFU9CRBB1,afterpau,MCFN901TJ,蓮沼のドロゴン,0,13844,22040374,3057,3,1,1,1,1,1,3,1,12,8
PSU9IV7R8,エコー,VWE2WNWWM,金沢市民の会,2,13845,22039489,3057,7,5,4,2,1,3,2,1,25,13
HHPMABN6I,seth,RM7N1JDB5,無言推奨不干渉会,0,13846,22039236,3057,1,1,1,2,1,1,1,1,9,7
F9B1GU589,一日三円,9E910GGD2,蓮ノ空給湯室,0,13847,22038914, ,1,1,1,1,1,1,1,1,8,6
LMBDY3Y1L,ときめきタロウ,C9DAJ6YFV,のんびり,0,13848,22038861,3057,1,2,7,1,2,2,1,2,18,15
7BRV8TYL4,あさしん,,,0,13849,22035763,3057,5,4,4,1,1,1,1,3,20,11
K0584Y2WH,Dapper谷ー,TFGKYEY98,LLP JR,0,13850,22035516,3057,3,3,1,3,1,1,1,2,15,9
3E3BWPWHA,カモメ,E1HVJ71JR,ご自由にどうぞ,0,13851,22034660,3057,5,4,4,1,1,1,1,1,18,9
HVQMRY352,のそのそ,,,0,13852,22033533,3057,7,4,5,4,4,1,1,1,27,16
FX9WZSPDO,うみにん,XL91F26YU,ですわのよ亭,0,13853,22033001,3057,4,1,1,1,1,1,1,4,14,9
045261KDL,loid,V3FAH8CM4,初心者の会,0,13854,22032757,3057,1,1,1,1,1,1,1,1,8,6
4DDKE2M16,ゆう。@もずく。,,,0,13855,22030339,3057,4,4,1,1,1,1,1,1,14,6
RKJ2TPAUC,神崎葵,43HRXMXWA,無言OKクラブ,0,13856,22029339,3057,1,1,1,3,2,2,3,2,15,13
HT4PYUDEC,カルロス,54JWUD9X0,異次元からの者,0,13857,22028400,3057,1,1,1,1,1,1,1,1,8,6
XW9KGL7LP,kacal,FJMA5BPPE,蓮ノ空すきすき部,0,13858,22025322,3057,1,1,1,1,1,2,7,1,15,13
LCVMIX1QI,げっと,L0DUDXTUT,アレ,3,13859,22024928,3057,2,2,1,1,2,2,2,1,13,9
MD4MMH90Y,シュウ,9D722M8KC,蓮ノ空同好会,0,13860,22023012,3057,1,1,1,1,1,1,2,1,9,7
FSGJ3D2GD,若,KULVP7FDR,アニマル分室,0,13861,22022986, ,5,4,1,1,1,1,2,1,16,7
9LDMFT73G,すこしのたこ,TBX7N9RK5,つよつよなLH,2,13862,22020569,3057,10,1,1,1,1,1,1,1,17,6
5KOHTFWUT,ＢＢＳ,BEAJP9KLV,B-LAGOON,0,13863,22020154,3057,1,1,1,1,3,1,1,3,12,10
1YCWMTE6F,レクト,ACH6PMHX4,まったり塔,0,13864,22018728,3057,5,1,1,2,2,2,6,2,21,15
PRKC8T3H0,NKTIDKSG,DNLYBK66L,お　ま　た　せ,0,13865,22018023,3057,6,7,1,1,1,1,1,1,19,6
J2L5H32VN,マダムーチョ,18YYNRFGA,LotusSky,4,13866,22017849,3057,4,4,10,4,5,10,10,3,50,42
5L5K6NYJH,ただのジョージ,NB0HX9KP8,かほてぃあん,2,13867,22017748,3057,6,4,5,2,1,1,1,1,21,11
AGD26AAWB,珠希,UV8K777HN,そらまめ,0,13868,22017455,3057,8,4,1,1,1,1,1,3,20,8
R04VA5GR6,jokeryot,ULN89J855,イ尔女馬,0,13869,22016891,3056,1,1,3,1,1,1,1,1,10,8
38C08KYV7,瑠璃介,HBK6KCRPP,無言でおけ,3,13870,22016507,3056,6,3,7,1,1,1,1,1,21,12
H14IA2HZ6,藤町翔,HMBW9DXY2,蓮好き皆あつまれ,0,13871,22015729,3056,1,2,1,1,1,4,1,4,15,12
TVPWVP81C,しずく,RWDWD9PP6,乙宗家の屋敷妖精,1,13872,22015306,3056,1,1,1,1,1,1,1,1,8,6
C605021TK,LYN,HDD9DJVTB,Lotusky,0,13873,22014704,3056,7,5,2,1,3,2,2,2,24,12
A0XCL01B3,kiaa,,,0,13874,22014198, ,1,3,2,4,2,3,3,1,19,15
6KT8BCNW4,トノ　オカザキ,,,0,13875,22012998,3056,5,4,4,1,1,1,1,1,18,9
2WH3ZMKG7,クレイキ,Y63R69N41,泥沼,0,13876,22012561,3056,1,1,1,1,1,2,1,1,9,7
4LYYP7RSK,準ちょこ,,,0,13877,22012003,3056,1,1,1,1,1,1,1,1,8,6
68CY4ANVP,悸动战士,M08GKL70U,ららマジ難民の会,0,13878,22011165,3056,1,1,4,1,1,1,1,1,11,9
WC0WZE3YT,夜桜,MWT91W455,つづこず大好き部,0,13879,22010432,3056,1,1,4,1,4,1,3,1,16,14
YF31FFLY6,ローナ,JD1PFYJWE,瑞蓮隊(無言OK,0,13880,22009927,3056,4,2,1,1,4,1,2,1,16,10
7J31IQP6U,へぎそば,G6EH0KHT7,なんもわからん,2,13881,22009909,3056,1,1,1,1,1,1,1,1,8,6
HW4A5DLHN,キョウスケ,,,0,13882,22008323,3056,1,1,1,1,1,1,1,1,8,6
41X3KLFKM,ノア,KJU0BU77M,無言交流なし,0,13883,22008218, ,1,1,1,1,2,1,1,1,9,7
RTRLF6UAP,yuko4920,BELCUYCMH,蓮hkg香港分部,0,13884,22008134, ,1,1,1,1,1,1,1,1,8,6
5SQQB020D,らっこ,KCDM7GKM3,能京カバディ部,0,13885,22007997,3056,1,1,1,1,1,1,1,1,8,6
LBK6M349C,三里,1BVNBYTVC,咕咕王国,0,13886,22006754,3056,5,4,3,2,1,2,6,2,25,16
6LTFULP1E,Myu13,LTAG28AVM,蓮ノ空同好会,10,13887,22004807,3056,4,4,5,1,1,4,4,4,27,19
JHHHCGZAB,TIM,VUY2B6P0F,エンジョイ,1,13888,22003451,3056,2,2,4,1,2,1,1,4,17,13
YJUNJFLX1,take,,,0,13889,22002846,3056,2,1,1,4,2,2,1,3,16,13
0ED8UJT9T,calsonse,6MWHCNJE8,蓮之空小賣部,0,13890,22001550,3056,1,1,1,4,1,9,2,1,20,18
POHBEJMMB,多難,KX8G69G6H,自由,0,13891,22001335,3056,4,1,4,2,1,2,1,1,16,11
0PF51HYU2,てん,281AVFPPX,蓮ノ空過食クラブ,2,13892,22000397,3056,8,1,4,1,1,1,1,9,26,17
7GPBN9Y6T,さくら,FG4170141,♪さやか愛好会♪,0,13893,21999146,3056,1,1,1,1,1,1,1,1,8,6
51YMLBRP7,tom-hawk,N1JM7M3YC,丘側,2,13894,21998158,3056,7,4,5,4,1,2,1,2,26,15
UK2PG7Z0A,なすか,N2KCENRKH,猫＆旅大好き部,2,13895,21997405, ,5,4,4,1,1,1,1,1,18,9
NE2BZPNFY,楓,60D1TTYTV,無言自由会,0,13896,21997252, ,1,1,1,1,1,1,1,1,8,6
72SBKXSBN,show,UJJ4KVDMV,水彩世界は正座,4,13897,21996495,3056,8,5,5,1,1,1,1,1,23,10
NEMNU0WTU,マックイーン,,,0,13898,21995931,3056,1,1,4,1,2,2,2,1,14,12
48U2ADFYE,ラプラス,N6T2MVATD,まったりサークル,0,13899,21995902,3056,1,1,7,1,2,1,2,1,16,14
AENHBWVKL,こざかな,,,0,13900,21995844,3056,4,4,5,3,1,1,2,1,21,13
3XH3EC1K9,ちょこみんと,BPHHYC793,ソロ専の集い,2,13901,21994739,3056,1,1,1,1,1,1,1,4,11,9
51Y7X39KT,白川章明,XL1M7KUPL,始めたばかりです,0,13902,21993983,3056,5,5,1,1,1,4,1,1,19,9
VH2JWDMJV,アニ好き,,,0,13903,21993592,3056,1,3,2,1,2,1,3,1,14,10
9BHFE79JR,SONIG,08825LEVF,ソロ用,0,13904,21993582,3056,4,1,3,2,2,2,8,1,23,18
E4WGAL9YY,牙雨流,60D1TTYTV,無言自由会,0,13905,21992982, ,6,4,4,1,1,1,2,1,20,10
VQK0DZ8TA,鉄也(テツヤ),E050K9859,蓮党,5,13906,21992573,3056,8,3,1,1,2,1,3,2,21,10
F72XG123C,Mel,GHP9942F3,御徒町,0,13907,21988811,3056,1,1,1,1,1,1,1,1,8,6
DDN93AHDB,kono,,,0,13908,21987402,3056,1,1,3,1,1,1,1,1,10,8
DG1CJYP8B,はくてゐ,G1HBGEKAL,みらぱは飛び道具,2,13909,21986675,3056,10,7,4,4,4,1,1,4,35,18
Z7P5PQCWL,ZEN,X784G0GKM,異次元から来た,0,13910,21986147,3056,4,1,1,2,1,4,2,1,16,11
PYFYGXG2N,あお,,,0,13911,21986094,3056,4,1,1,1,1,1,2,2,13,8
1G0EGVDJJ,楠木しき,,,0,13912,21985767,3056,1,1,5,2,1,1,2,1,14,12
VURJPDMAQ,若紫,H6CCL64P9,NATTO,1,13913,21984032,3056,8,1,1,1,1,2,1,1,16,7
XV208K8K9,rin0808,,,0,13914,21982843,3056,1,1,1,1,1,1,1,4,11,9
KLLL2A5T5,三宅長盛,,,0,13915,21981467,3056,1,1,1,1,1,4,5,1,15,13
9MP8LVELK,のんこ,,,0,13916,21979786,3056,4,4,1,1,3,2,2,2,19,11
Z0FD9KZQ6,摩理,JULNW7X13,ロータス,0,13917,21979781,3056,1,1,1,1,1,1,1,1,8,6
DT3TGJ0HX,ゆう,XR2P2LDY3,蓮ノ空さいきょー,0,13918,21979517,3056,1,1,1,1,1,1,1,1,8,6
ENC2E07TG,らい,8MLVA67AK,聖ミリオン女学園,0,13919,21978074,3056,5,4,5,1,1,1,1,1,19,10
1745NY8MH,コウ,MUXWTW1GV,蓮の空見守り隊,0,13920,21977814,3056,1,1,1,1,1,1,1,1,8,6
LMUQ225LD,タピオカ半太郎,XPRA8TRVE,蓮ノ空ロボット部,0,13921,21977057, ,1,1,1,1,1,1,1,1,8,6
UPJYJ5DX5,どえむ,WLLWJ8ADP,乙宗筋肉サークル,1,13922,21976672, ,1,1,1,1,1,1,1,1,8,6
U5V3KVL7E,晴奈,M67ACEP3M,オーバーブースト,2,13923,21976669,3056,9,1,1,4,1,3,4,1,24,14
319U70GUU,神薙ユウ,HWWRP6K2J,家に猫がいます,1,13924,21975901, ,5,4,4,1,1,1,1,1,18,9
NPYW5424G,さゆ,LB7PPTFAP,ねこ,0,13925,21975594,3056,1,1,2,3,1,1,1,1,11,9
5CP9E9F9C,あ,F90XW14UP,のんびりプレイ,0,13926,21974398,3056,1,9,1,4,1,4,4,1,25,15
WAHXA697P,彩瀬,AYDP5L9V4,乙宗梢好き好き部,0,13927,21973235,3056,1,1,2,2,3,2,3,1,15,13
9XEKFTWH6,ヒソウ,YH0KU24PK,スプーン一杯,0,13928,21970930,3056,4,4,1,1,1,1,1,1,14,6
ZBK6F3A6G,えんちゃん,,,0,13929,21967944,3056,6,4,4,1,1,1,1,1,19,9
LL2VKFPC0,つばさ,3194B9E93,初心者寄り合い所,0,13930,21967809,3056,1,1,4,1,1,1,1,4,14,12
JL57GVK07,くるん,NLTAB4BLF,蓮ノ空ゆる活動部,0,13931,21967699,3056,4,1,4,1,1,3,2,2,18,13
YJVAUFV5G,漬けまぐろ,TBX7N9RK5,つよつよなLH,0,13932,21966129, ,4,5,1,1,1,1,1,1,15,6
J4AZ2TS4P,かっこう,,,0,13933,21965883, ,3,1,2,3,1,1,2,2,15,11
XAMP2SUER,だっくす,,,0,13934,21964364,3056,2,1,2,2,1,1,1,1,11,8
MN4QJ3RVD,ミリッツ,6YTAMD33M,リリエンフェル党,0,13935,21964331,3056,8,1,2,1,2,2,2,1,19,10
N9Q7VW6KF,HN未設定,UVN7G4X3A,闇のルビィ団,0,13936,21964127,3056,4,3,4,1,1,1,1,2,17,10
70PN1Y510,うるひ,,,0,13937,21962807,3056,1,2,6,5,4,4,5,5,32,29
EFQTOKBP6,らいあん,4874GTTJD,ヘリできた,0,13938,21962321,3056,2,1,3,1,1,1,2,1,12,9
WHDEJZSL2,ころぽっくる,KWGW754YF,蓮の空北海道支部,0,13939,21961544,3056,1,1,1,2,2,1,1,2,11,9
M5272G0WF,めぐめぐ。,VNEJ2RNW0,まったりんくら,0,13940,21961419,3056,1,1,1,1,1,1,1,2,9,7
LUOB2LWQN,あき,,,0,13941,21960300,3056,5,4,3,1,1,1,1,4,20,11
C20D43PKJ,はりまろん,PD80VCP5N,虹ヶ咲学園,0,13942,21955567, ,4,4,1,1,1,1,1,1,14,6
44VLUVKTB,紫藍蘭,AE3L01V24,LOVEミラクラ,0,13943,21955195,3056,1,1,4,1,1,1,1,1,11,9
SXGYMNCGT,なぎこ,K2L5DCVNR,REAL,0,13944,21954650, ,1,3,1,1,1,2,2,1,12,8
0XTFA9UD3,num,,,0,13945,21952185,3056,1,1,1,1,1,1,1,1,8,6
VMP8P09AW,もとめ,1UBNNHVLG,蓮箱推し（仮）,0,13946,21951172,3055,6,5,7,1,1,3,1,1,25,14
TN5LOW0HY,おくたびあ,3BE2RELRC,見晴台,6,13947,21950603,3055,1,2,7,1,1,4,4,1,21,18
3L9XN3EE0,けろん,HXXWV79PL,nitkc,3,13948,21950000,3055,5,5,1,4,1,1,1,1,19,9
IN5GCNNWW,かえで,VNGFF4PY9,ねずみね！,1,13949,21947359,3055,5,4,4,1,4,1,1,1,21,12
EGO4SROOR,Max,3BE2RELRC,見晴台,0,13950,21946463,3055,5,3,5,1,1,1,1,2,19,11
XDJNPX82Y,пандусий,9B5T9416J,365 Days,0,13951,21944308,3055,2,2,1,1,2,9,3,1,21,17
UA9EXPW24,いなづき,PYFV3GWNV,異次元P,0,13952,21939264,3055,6,4,4,3,1,3,6,1,28,18
VXND15WW9,無月,,,0,13953,21938167,3055,5,5,7,4,3,3,5,4,36,26
O0S789LQX,ダイオウイカ,B40B2MX04,Zero_One,0,13954,21936274,3055,4,4,2,2,1,1,3,3,20,12
8DUYB2E00,chiyo,T2XRMGEAE,蓮根無言会,0,13955,21930389,3055,1,1,2,1,2,1,2,1,11,9
6R97BN7AW,うなこ,BY88H1W9J,吟!!蓮女塾,2,13956,21925580,3055,7,2,10,4,1,5,5,4,38,29
EPR3VDBNG,哈小黄,HDKRUM2YD,中山大学南校园,0,13957,21921943,3055,4,2,3,4,1,2,5,1,22,16
MBGA844P1,栞桜,NU7DWEYT5,海猫亭,0,13958,21918831,3055,1,2,1,1,1,1,1,1,9,6
RDM513RPR,マメ,VLY5JDKCV,新規なのだけれど,0,13959,21917613,3055,3,3,9,1,1,1,2,2,22,16
T79FD8K0A,ひとなみ,BWD9U1EJ2,蓮之空中国同好会,2,13960,21915641,3055,1,7,1,1,1,1,3,2,17,9
ZJ7LK3VTO,おちゃ,57UT319NN,蓮ノ空同好会,0,13961,21903377,3055,1,1,1,4,1,4,1,1,14,12
DDC6WEVB8,トントン,LJNCAEVAP,蓮ノ空さやか研,0,13962,21899710,3055,5,4,2,1,2,2,1,1,18,9
1XY84CF8V,AAA,KBJ2P8T0Y,人見知りの集い,0,13963,21899587,3055,10,5,3,3,6,3,3,3,36,21
2V34AAC6Y,あとり,,,0,13964,21898401,3055,7,5,6,1,2,3,3,3,30,18
58M075XAP,ＹＳテリー,,,0,13965,21897047,3055,1,4,5,2,1,3,5,4,25,20
F679PACHN,大角豆,,,0,13966,21894538,3055,5,4,6,1,1,1,1,1,20,11
HXT4T7Y5T,ぢっかー,,,0,13967,21892350,3055,5,4,5,1,1,1,2,4,23,14
SVQD5RMO7,モモコ,0CLBM36V7,ひとりぼっち,0,13968,21892017,3055,1,1,1,3,1,2,2,1,12,10
5NC7C4XX5,白米,PLBBEX019,待機室目指し隊,1,13969,21891105,3055,4,1,5,4,1,4,4,1,24,19
21900CHMX,isao,639NXLKJ5,Lotusky,0,13970,21881000,3055,4,2,4,1,5,1,1,4,22,16
X5LCETKEL,せつりる,W189BP629,みんなのみかん畑,3,13971,21880846,3055,4,6,1,1,1,1,1,1,16,6
YXUC46JNB,さくまる,W3F0URUJC,梢先輩応援団,1,13972,21879410,3055,9,1,2,10,2,1,3,1,29,19
H357DF31H,やもくん,UMNEWH0FP,退避,0,13973,21879155,3055,4,4,1,1,1,1,1,4,17,9
7DLK4XUGH,スターライト,,,0,13974,21868123,3055,1,3,5,1,1,1,2,1,15,11
EAKGR37F2,Rayoco,7XH3K4GBT,LLP,0,13975,21863488,3055,2,4,2,1,1,1,1,1,13,7
2K681WWLJ,レン,,,0,13976,21858909,3055,4,2,4,3,1,1,2,1,18,12
JLN3X8FA6,Azuki,HXVYGL96H,初々しい対抗戦,0,13977,21854294, ,1,4,1,1,1,1,1,1,11,6
701KY8A5F,Lily,C68491XHB,みらくらぽーく！,2,13978,21851214,3055,7,4,1,1,2,1,4,4,24,13
UVJ4X6YV7,まさまさ,407VAU0TT,ログボ勢の集い,0,13979,21850965,3055,4,1,1,1,1,2,1,1,12,7
7ATXHLH3F,だいこんおろし,B1KYU3XF8,LG lotus,4,13980,21849205,3055,10,5,5,1,1,1,2,1,26,11
BCETCVFN6,夜煌権,XLBU65J86,花の壁飾りクラブ,0,13981,21849116,3055,5,4,4,1,1,1,1,2,19,10
B138PCVAY,空ノ桜,,,2,13982,21847473,3055,6,1,1,1,1,1,1,3,15,8
N7JU2ZUOA,ザベちゃん,JE7V5MM31,蓮ノ沼に沈んだ泥,12,13983,21846506,3055,5,6,2,5,4,1,2,1,26,15
Z7QWUTUGS,も。,9YG7C0VM7,綴理と無言で昼寝,0,13984,21844910,3055,1,9,1,1,1,1,1,2,17,7
DDEEYHBMP,すずや,K8C99H42D,ルリと喜ド！愛楽,2,13985,21833017,3055,7,1,1,4,1,1,4,4,23,15
LWLV14J0R,ペン木,E49YWK5YC,酢蓮根,0,13986,21826862,3055,5,1,2,1,2,5,1,1,18,12
F8I6LI9R4,ゆうなぎ むつき,YLJ2PP4X4,全日本謝罪同好会,11,13987,21826789,3055,8,7,5,5,6,4,4,5,44,29
KOAMUJBVG,てる,2L8R7GAV6,大賀美組,2,13988,21818474,3055,7,1,4,1,2,2,2,1,20,12
TV6UHR0FF,cing,PHMJLJY5E,ラブライブ愛好家,4,13989,21814904,3055,4,3,9,1,1,1,1,1,21,14
FNE1HNYTU,そら,,,0,13990,21804188,3055,9,1,1,1,1,2,1,3,19,9
ACY5VL4T0,乃刃,72J5PWU5K,ライグラ待機室,12,13991,21803715,3055,7,5,6,5,5,5,5,5,43,31
4DKYW3E7E,芽吹,J0N1E3Y09,月火水木金土日,2,13992,21801040, ,4,4,1,1,4,1,1,1,17,9
VW7Q0XZGT,yousolo,,,0,13993,21791682,3055,5,4,1,2,2,1,1,1,17,8
W53V29J5M,zen,37N3TNTVB,推しを布教する処,0,13994,21787800,3055,3,2,5,1,2,3,5,3,24,19
9UHH675CC,ななぴょん,RM7N1JDB5,無言推奨不干渉会,5,13995,21781955,3055,9,8,5,5,5,5,5,5,47,30
UHA511CC3,ヒープリ,976BY5JWK,ハルカカナタ,0,13996,21778350,3055,7,4,4,2,1,4,5,6,33,22
E53QIZ30T,ばし,J62DRC7J5,蓮ノ空好き好き会,4,13997,21774589,3055,5,4,5,1,1,4,1,1,22,13
AP85CY3HB,わてちゃん,578YG6EAT,桜桃花束愛聴会,0,13998,21771001,3055,5,5,2,1,5,1,10,1,30,20
CECKUEWHT,すまい,4NDAG5E9N,国産牛のにげあし,0,13999,21770378,3055,3,1,1,1,2,2,2,1,13,9
A7RUBXEMB,しゃこ,T48KV9EP2,無言ぱーく,0,14000,21766545,3055,7,4,5,1,1,1,1,1,21,10
WTV5WXVY2,ニラレバ,6R5WAYC4D,どら,0,14001,21765303,3055,1,1,2,2,1,1,4,1,13,11
E5Y0X0GHC,オガ,0NLHKATWL,生きてるだけ偉い,0,14002,21761864,3055,9,5,2,4,1,1,1,1,24,10
YBEH5L13A,NT,HR8X5DVLG,緊急テレポート,1,14003,21761110,3055,4,2,4,2,5,1,2,2,22,16
MUEC2QKLO,シルバー,,,0,14004,21753043,3055,1,1,4,3,1,3,1,3,17,15
M6CDPH74H,アステル,,,0,14005,21750316,3055,5,4,5,1,1,1,1,1,19,10
UPGXXWLLP,すず,T48KV9EP2,無言ぱーく,0,14006,21746585,3055,1,1,1,1,1,1,1,1,8,6
VXEP1BTFT,わたわた,6KXM0CLTJ,新入生,0,14007,21743582,3055,1,2,4,1,1,5,3,1,18,15
1YUEFPJR4,りゅー,CTW8DKV5P,まったり,8,14008,21742100, ,7,4,5,1,1,1,1,1,21,10
8M2Y1YUD3,kazuto,PHEKJB75C,乙宗四季恋愛㌠,0,14009,21741858,3055,4,5,2,1,1,4,1,1,19,10
KDALR902C,KMR,EMAVTJ4G4,あるはらぱーく！,0,14010,21739884,3055,1,1,6,3,1,1,2,1,16,14
H78DVTFC6,ひでじん,JRAC1HYUD,SPHS-MMT,2,14011,21737562,3055,4,1,5,1,4,4,2,1,22,17
LC65M61TA,蓮ノ空一番大好き,ELDXGWNA6,○サークル,2,14012,21735485,3055,1,1,1,2,1,2,1,3,12,10
NTMV2E0XC,スー,E7DC3WM28,あ,3,14013,21732660,3055,2,3,1,3,1,2,2,1,15,10
DDNAV94LA,DGriphon,,,0,14014,21723255,3055,7,1,5,4,2,2,4,2,27,19
9IUNUBQPL,あ,YDYH4VRRP,レンクウ,9,14015,21722549,3055,8,4,4,4,4,4,5,4,37,25
U02UCGO83,キットカット,GT92VYGBA,ラベルレベル,2,14016,21717780,3055,8,1,2,1,1,1,1,3,18,9
TEJ8KU2DF,シャドー,JU476V6K9,ポチッ！,0,14017,21713850,3055,6,5,6,5,5,5,5,5,42,31
NWKMW5Y10,多乃,714X39PEL,金蔓,2,14018,21712393, ,9,7,5,2,1,1,1,2,28,12
MJKWHNRAD,純,N1DJVPGP8,いつでも咲けるよ,1,14019,21711900,3055,8,5,7,6,1,6,5,3,41,28
UHL2YXLC2,あお,EECF9C0N3,蓮ノ空　茨城分校,0,14020,21707594,3055,4,4,1,1,1,1,1,1,14,6
KFPTE0Y4D,なさ,YM72HRVCF,ワンニャン部,0,14021,21706961,3055,1,3,4,1,1,3,4,1,18,14
MRFNU8UFP,じょじょざっく,,,0,14022,21705600,3055,6,5,4,2,1,1,1,2,22,11
1YVEBCYMR,木野,JU476V6K9,ポチッ！,0,14023,21702227,3054,3,1,1,3,1,2,1,1,13,9
