player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,塞拉斯,花帆,姬芽,瑠璃乃,吟子,小铃,泉,さやか,季度等级
VYKR7E102,ハ〜ル,WJ7GF9WVV,愛と想いやり,2,11307,4661380,3,1,1,1,1,1,3,1,12
LF4JHYRDK,ハム,,,0,11307,4661380,2,3,1,1,2,1,6,4,20
VVDCT8UJP,小泉璃埜しぃネ,AJRNP2E93,北陸製菓ビーバー,0,11309,4661375,1,1,1,1,1,1,1,1,8
CYMGVYQFZ,えくる,HH93ADAW3,無言自由。,2,11310,4661370,1,1,1,1,1,1,1,5,12
3R5DR8ANB,みずたま,5L9GNT78V,叶え！私達の◯◯,1,11311,4661335,1,1,1,1,1,1,1,1,8
4GK496UTY,Virginia,8MDA3A0AK,イベント用,0,11311,4661335,4,1,1,1,1,1,4,7,20
8MSLP7GUN,senna,FNHT9JFY4,リンクラ楽しむ隊,0,11311,4661335,2,1,1,1,1,1,1,1,9
M0K7NMT71,り,RKT7BC4F6,人形浄瑠璃乃,0,11314,4661295,1,1,1,1,1,1,1,1,8
LMW6LMG8G,Dagu,279NUYU7C,れんこん,0,11315,4661265,1,1,1,1,1,1,1,1,8
9RFDDTDV1,tk2,JWUL2T36L,チーム初心者,0,11315,4661265,1,1,5,4,1,1,1,1,15
M2H7RVRP4,恣音,,,0,11315,4661265,1,1,1,1,4,1,1,1,11
8D3960ULY,こまちん,JU476V6K9,ポチッ！,1,11315,4661265,6,2,1,1,1,1,1,1,14
E5L0427X6,さっと時々ちっと,W9V6VTXAN,梢先輩の歌声好き,0,11319,4661225,4,1,1,1,1,1,4,1,14
XV208K8K9,rin0808,,,0,11320,4661205,1,1,1,1,4,1,1,1,11
ZB0799HYU,ジュン,J5CKL5YPX,ログイン勢かもん,0,11321,4661195,1,4,4,1,5,1,1,4,21
W2YNCNM05,おもち,JWUL2T36L,チーム初心者,0,11322,4661185,1,1,1,1,1,4,1,1,11
1AE1W2F9P,告白剣日和,Y2P9LABR2,スクステ同好会③,3,11322,4661185,4,1,1,1,1,1,4,1,14
YXME2EXS3,モーニング塩辛,8M6UDX260,ぽけもん好き,1,11324,4661180,4,1,1,1,1,1,4,1,14
VKGW8T1JY,◎,,,0,11324,4661180,1,2,1,1,1,1,9,1,17
RPLLA25BM,pstrl,4URND90YY,参加賞狙い,0,11326,4661135,1,1,5,1,1,1,1,1,12
BLR1B1HRY,布朗尼,TX85TKW7A,蓮ノ空女子部,0,11327,4661120,1,1,1,1,1,1,1,1,8
DVJMH6KVP,ややなみ,48Y0H3H61,ヒトリダケナンテ,0,11327,4661120,3,2,1,2,1,3,3,3,18
JJ302XL1M,takaun,,,0,11329,4661100,1,4,1,1,4,1,1,1,14
4WFNGG8RK,Dori,TFGKYEY98,LLP JR,2,11330,4661065,1,1,1,1,1,1,1,9,16
YKG4H1YA7,剣崎シュン,HBD61R6WC,梢先輩すきすき部,0,11331,4661055,6,1,1,1,1,1,5,1,17
WEAHMDACX,青川昼,M4Y87W0E5,KemoClub,0,11331,4661055,4,1,1,1,1,1,4,1,14
HVLY4MXC4,はすにゃん,XPX36F6JX,無言初心者お試し,0,11333,4661035,4,2,1,1,1,1,4,1,15
747EZ5LI2,フィオレ,WN3LHKX0L,レンコンおいしい,0,11334,4661010,1,1,2,1,1,2,2,1,11
GNR0XVMU3,海月,TTW02P5K1,はすのこ,1,11335,4660985,6,1,1,1,1,1,1,1,13
3P7GLLUM4,さくらもち,LEHXHMR8N,みらぱ全力待機部,1,11336,4660980,4,1,4,1,4,4,4,1,23
BVSEYY9R5,ちょごり,HBCC35887,そりゃー!!!,2,11337,4660965,1,1,1,1,1,1,1,2,9
CFM13D599,ゆー,9AYD3XJ2D,ぺんぎん隊,2,11338,4660960,4,1,1,1,1,1,4,1,14
C6P2HB862,Prism,,,0,11339,4660945,5,5,5,4,4,2,4,3,32
DBVBAJRVT,クライン,639NXLKJ5,Lotusky,0,11339,4660945,1,1,1,1,1,1,1,1,8
03EEBC39S,悠,9YG7C0VM7,綴理と無言で昼寝,0,11341,4660940,4,1,1,1,1,2,4,1,15
EJRR9EYW4,梓,BELCUYCMH,蓮hkg香港分部,0,11342,4660925,1,1,1,1,1,1,1,1,8
26TMLXUHY,竜彦,,,0,11343,4660915,5,1,1,1,1,1,5,1,16
5L5K6NYJH,ただのジョージ,NB0HX9KP8,かほてぃあん,2,11344,4660890,4,1,1,1,1,1,4,1,14
U8M0WAQEE,みかん凹,VLY036Y5B,アフター気になる,0,11345,4660860,1,1,1,1,1,5,1,1,12
LECXU8C4L,savan,A84BK7PL4,ゆるっとホリディ,0,11345,4660860,1,1,1,1,1,1,1,1,8
E3H7JW62G,スナルシア,YK0X6N2HN,無言OK出入自由,6,11347,4660820,4,1,1,1,1,1,4,1,14
PSY3BSUAU,ちりめんじゃこ,NFMEGRJ45,社畜無言サークル,2,11347,4660820,5,2,1,1,4,1,5,1,20
JHBBZR61I,さやまやか,APD9U5CFA,立ノ空スクステ部,1,11349,4660815,4,1,2,1,4,1,4,1,18
TG4FNTABV,えむむ,4EEENDTTW,みらくるすぱーく,2,11350,4660765,1,2,1,5,1,1,1,1,13
80D02LGRK,約翰,7X71T9R7J,憩いの場所,1,11351,4660760,1,3,9,1,1,1,1,1,18
3MTJ23EJK,リューマ,VLPNE6K2U,仮,0,11352,4660745,4,4,1,1,1,1,4,1,17
JOV4VHZY9,ムスカリーノ大佐,RFY8A88VC,長老連合,0,11352,4660745,1,1,1,2,1,1,3,1,11
CT6A06GX5,Yuki,P4R4EHPK7,南十字星を望む島,0,11354,4660735,1,1,1,1,1,1,1,1,8
V6W1WDJB5,凛,LLDLG20UU,UR取り隊,0,11355,4660685,1,1,1,1,1,1,1,1,8
TXTL4DBV6,まる,EFYYG9TAY,ご隠居様方の集い,0,11356,4660675,5,2,1,1,1,1,4,3,18
8UCRB9NKT,ぴよくまちゅけ,GN9EEL045,きらくに,0,11357,4660665,1,1,1,1,1,1,1,1,8
8MLE59DRL,霽月,4RATY4E84,DC大好きクラブ,0,11358,4660655,1,1,2,1,1,1,1,7,15
PZLKPWE09,「タク山」,LX25CP0TG,深夜の芋煮処,1,11359,4660645,1,1,1,1,4,1,1,1,11
TTF6UVTM4,タナユウ,,,0,11360,4660640,1,1,1,1,1,4,1,1,11
5E7KKJ37C,XENE,,,0,11361,4660615,4,2,1,4,2,1,4,2,20
CEMMXK8L4,ハカセ,G0WRCNRWK,県立沢庵図書館,0,11362,4660545,1,1,1,1,1,1,1,2,9
2ULKX6U2Y,でかぷよ@おな,8NF0R4W81,地下結社めぐ党会,0,11363,4660525,4,1,1,1,2,1,4,1,15
9N7LBXMGN,N,PHMJLJY5E,ラブライブ愛好家,2,11364,4660520,1,1,1,2,1,1,1,5,13
3WETYW8L6,GAT-X105,,,0,11365,4660510,1,1,1,1,1,1,1,1,8
BXMYL9XDH,snp,ADVUET564,設立しても一人,0,11365,4660510,4,1,1,1,1,1,1,4,14
FQL695XG6,ヒロユキ,T48KV9EP2,無言ぱーく,0,11367,4660470,4,1,1,1,1,1,4,1,14
WPBYCPLCT,初心者のミカ,3194B9E93,初心者寄り合い所,0,11368,4660455,1,5,1,1,1,1,1,1,12
8ANJKH75C,STACK,RBH0YM8P2,蓮ノ空ラーメン部,0,11369,4660445,4,3,1,3,1,3,5,1,21
7RP7XEQUC,あるた,,,0,11370,4660430,4,1,1,1,1,1,4,1,14
R2X0ARP3F,ころん,VLYHUUUNY,コッペ組,1,11370,4660430,4,1,1,1,1,1,4,1,14
A7G2UITBV,m,,,0,11372,4660410,1,1,1,5,1,1,1,1,12
WB45XP6CL,ムートン,M67ACEP3M,オーバーブースト,2,11372,4660410,4,5,1,1,1,1,1,1,15
JLAFBDVYH,国木田ダイゴ,,,1,11374,4660390,4,2,1,1,1,1,4,2,16
7MV9HF6L5,マジック,2PVYU5V33,ライブに行き隊,0,11375,4660385,4,1,1,1,1,1,4,1,14
42LT7XRTV,わかば,2AUM7L9BW,蓮初心者クラブ,0,11376,4660355,1,7,1,2,2,1,5,3,22
0CXAEN26D,きよと,8J1GJT2BC,近畿の大金沢,2,11377,4660340,1,1,1,1,1,1,1,1,8
WMCDBC3AJ,JoY,7X71T9R7J,憩いの場所,0,11378,4660300,1,1,1,1,1,1,1,1,8
DXAGU7AXU,ヒロト,,,0,11379,4660285,1,1,4,1,1,1,4,4,17
271MKYGM7,まひるま,9DKR4Y2CJ,蓮ノ空老人会,7,11380,4660225,4,1,1,1,1,1,4,1,14
UNCVPVFN6,白雪,89K9Y7MX7,初心者歓迎,0,11381,4660220,1,1,1,1,1,1,1,1,8
3X7KWXA38,Ericccc,,,0,11382,4660200,1,1,1,1,1,1,1,1,8
1G0EGVDJJ,楠木しき,,,0,11383,4660195,1,2,2,1,1,1,1,2,11
883379X1C,ミラン(・8・),,,0,11384,4660180,1,1,4,4,1,4,2,4,21
PT9UMTBHW,DISK,X2JG5XE0G,関東野菜連合,0,11385,4660170,1,1,1,1,1,1,1,1,8
LCU5XNPWP,チェルペル,,,0,11386,4660165,5,1,2,1,1,2,4,1,17
3UG6N0DKN,fmy,866DU609J,ラ！スレ@may,1,11387,4660155,2,1,1,1,1,1,1,1,9
PXAPZGYRH,テイオーテイオー,G7C4BPUBC,蓮ノ空すこすこ部,0,11388,4660150,1,3,1,2,3,2,2,4,18
AUMZ8B2VS,ちーちゃん,97BGFLKW9,◯◯◯,2,11389,4660145,4,1,4,1,4,4,4,1,23
9J9L99HRL,(o･ω･),PYFV3GWNV,異次元P,0,11390,4660140,4,1,1,2,1,1,4,1,15
IMNFTEZKA,ライ,V1NWJLRYR,蓮ノ空連合,5,11391,4660130,4,1,1,4,1,1,4,1,17
84WFPHPAD,きお。,WT275TUAT,ゆっきー組,0,11392,4660090,1,1,1,1,1,1,1,1,8
GTRFKHMJT,ミルク,KXB93FVTR,フラワーガーデン,0,11393,4660080,1,1,1,1,1,1,2,1,9
AMUEJPRVH,クロト,,,0,11394,4660075,5,4,4,2,2,2,5,5,29
PECHGVDK0,はねず,,,0,11395,4660065,1,1,1,1,1,1,1,2,9
UOYDWJJLJ,キハ58,GLP0WPDRM,イベント用の泥,1,11396,4660055,1,1,1,1,4,4,1,1,14
2F9N19ECM,ゆうすけ,U8GLCJVJP,コミュ障用誰でも,0,11397,4660040,4,1,1,1,1,1,4,4,17
NV409330Z,芽女花結,LUDNM40F8,ふくふく無言OK,7,11398,4660025,5,1,1,1,1,1,6,1,17
BEGUUP7AU,ひろと,YVF1V2AH6,蓮ノ空全共闘,0,11399,4660020,8,1,1,1,1,1,1,4,18
7X3J3J6LH,銀灰,EWM0GK62C,誰でもどうぞ,0,11400,4660015,1,1,1,2,9,1,1,1,17
7VN9YEEN4,葉月ニナ,KBJ2P8T0Y,人見知りの集い,7,11401,4659995,4,1,1,1,1,1,4,1,14
ABMWB60BF,十夜,JH5FX56N2,のんびり,0,11402,4659980,2,1,1,1,1,1,1,2,10
V56MFNKXV,いずみん,WLBYGHXPD,大天使村野さやか,0,11403,4659970,1,1,1,1,1,1,1,2,9
UUUMPKHAR,ちゃみ,AXG81GPMP,蓮ノ空マタギ部,0,11404,4659945,4,1,1,3,4,1,4,1,19
2UKKHDLJC,Wuxua,,,0,11405,4659935,1,1,1,9,1,1,1,1,16
ETL09OAGP,かいかい,3BDTCERX6,打ち返した流れ星,0,11406,4659915,1,1,1,1,1,1,1,1,8
TDF0YPK8Y,てつしみ,3LPBPHL3V,壁の民の伝説,0,11407,4659895,1,1,1,1,1,1,1,1,8
FURE9JONM,TERIA,FHN78V2DJ,無言でどうぞ,0,11408,4659880,1,2,1,1,1,1,1,2,10
K939XNDLK,さゆーす,43HRXMXWA,無言OKクラブ,0,11409,4659865,1,1,1,1,1,1,1,1,8
PER4R0346,ETO,T03T2W3UX,N.K@,3,11410,4659845,4,1,1,1,1,1,5,4,18
03L0F7F0T,めぐ党,,,0,11411,4659830,4,1,1,1,1,1,4,1,14
3UK7F74B3,慕蓉秋,414CEUPEH,アフター見よう！,0,11412,4659825,1,1,1,1,1,1,1,2,9
HX37TV2WY,鈴鳴,,,0,11413,4659820,1,1,1,1,1,1,1,1,8
M289GFECK,fumiyan,CWJJA5DPU,まるいものが好き,0,11414,4659815,4,1,1,1,1,1,4,1,14
NCFJADTNT,1stzero,B4B2VE0F5,気楽サークル,0,11415,4659795,1,1,1,1,1,1,1,3,10
9XWLXXP8L,E.V.,TK9E1BB1P,無言で自由,0,11416,4659785,1,1,4,4,1,1,1,1,14
MS0FEJ2HP,余白,C2XLWUTL1,夕霧綴理親衛隊,3,11417,4659770,4,1,1,1,1,1,1,1,11
2JHGHA509,LIS,5JJKPNN2W,めぐ党韓国支部,0,11418,4659740,1,1,1,1,1,1,1,1,8
K229981A3,963,J5CKL5YPX,ログイン勢かもん,0,11418,4659740,1,1,1,1,1,1,1,1,8
U68277NF9,ゆいな,X87KNX4N3,蓮ノ流星群,0,11420,4659735,1,1,1,1,1,1,7,1,14
GICQS06HO,のび,8M2MFU9U0,リンクライブ,2,11421,4659725,2,1,1,1,1,1,1,1,9
PUX8PR8N1,了祭,0BG1G97XU,まるまるサークル,0,11422,4659720,4,1,1,1,1,1,4,1,14
B8BR7NDM3,鮎,96LWYJ3Y6,無言絡みなし,0,11423,4659700,4,1,1,1,4,1,5,2,19
PYDK1B0YX,ビッグC,,,0,11424,4659695,5,1,1,1,4,1,5,1,19
3XH3EC1K9,ちょこみんと,BPHHYC793,ソロ専の集い,2,11425,4659665,1,1,1,1,4,1,1,1,11
1ATG4LHNR,霞ヶ丘かすみ,CT8XW752X,蓮ノ空写真部,0,11426,4659660,1,1,1,1,2,1,1,1,9
278VKD5F4,SeaNa,,,0,11427,4659655,5,5,5,5,5,5,5,5,40
OI7FD35Q8,まわたルビィ,DKNHY5HH6,なす料理研究会,0,11428,4659650,4,4,1,4,2,1,4,4,24
KTFHW339M,伏路火,,,0,11429,4659615,1,1,4,1,1,1,1,1,11
LH3WNJ3ES,TIGER,RY7B87YA4,Tsuzu○,0,11430,4659605,1,1,1,1,1,1,1,1,8
HKEV2N0EV,toto,T56X6LP0L,光の海,0,11431,4659600,1,1,1,1,1,1,1,1,8
F8RLN8PH9,Harumi,,,0,11432,4659585,2,2,1,2,1,1,1,1,11
3RRM7UNPX,マサムネ,B6KWXGHWH,蓮ノ空SIFC,5,11433,4659565,1,1,4,4,1,1,1,1,14
PJVN2MY45,だびで,NGFXVPCGX,うさぎのしっぽ,0,11434,4659555,1,1,1,1,2,1,1,2,10
CQA1NF4EU,ばーさっかん,,,1,11434,4659555,7,1,1,1,2,1,1,1,15
PMC022PY2,dekopon,,,0,11436,4659550,4,1,1,1,1,1,4,2,15
GVUND03R0,okomeshi,PEGCK7VY3,コツメ,0,11437,4659545,1,1,1,1,1,4,1,1,11
LCI8A9V61,黑澤曜,R9NGK6L48,のんびりサークル,0,11438,4659525,1,1,1,1,1,1,1,1,8
UKUYJUHKM,かりん,1G89KTD5X,サークルひとり,2,11439,4659510,4,1,1,4,1,1,4,1,17
2K9GFWF8R,黒羽育,TK9E1BB1P,無言で自由,0,11440,4659500,1,1,1,2,2,1,1,1,10
CAVJVXUEG,くりぼー,TTDBXERCU,蓮ノ空 全力応援,0,11441,4659490,1,1,1,1,1,1,1,1,8
BDEGL2NTE,1103,,,0,11442,4659485,1,1,1,1,1,1,1,1,8
ME7LLT5YV,かわうそくん,PD1NC98YM,今日から蓮の空,0,11443,4659465,1,1,1,1,5,1,1,1,12
50SPKC7CX,りら,WBM6R0WVJ,蓮ノ空生花クラブ,0,11444,4659460,2,1,1,1,1,1,1,1,9
5BW43JEKT,あいまさ,1618JMRED,リンクラ自習室,0,11445,4659380,1,1,1,1,1,1,1,1,8
CH9GDDJMA,エク,,,1,11446,4659375,5,1,1,1,1,1,1,1,12
63M1CIZZL,NCR,,,0,11447,4659340,4,1,1,1,1,1,4,4,17
DXHXVDTEH,ありか,28XJ8NK4L,蓮ノ空まったり部,2,11447,4659340,1,1,1,1,1,1,1,1,8
QACAH8V3J,あす,UCF93JAPM,スワンプマン,4,11449,4659330,4,1,1,1,1,1,4,1,14
RJ84205D2,元輝,2HEFYHN82,異次元フェスから,0,11449,4659330,1,1,1,1,1,1,1,1,8
KLPLWKHT5,うんわるい,,,0,11451,4659315,1,1,1,1,1,1,1,2,9
0DHV6HV3H,mable,LRP7AHW5N,ゆるはす,0,11452,4659310,3,2,2,3,1,1,3,3,18
EMC386AX6,尊,0AYJF4RJ6,無言,0,11452,4659310,4,1,1,1,1,1,4,1,14
TY1GUKPK5,しゅぶんてつ,,,0,11454,4659290,4,1,1,1,1,1,4,1,14
02CVPCCM1,Pata,,,0,11455,4659285,1,2,1,1,1,1,1,1,9
37TMUMBGV,うどん,GWGDMA3YC,初心者無言自由だ,0,11456,4659270,1,1,1,1,1,1,1,1,8
0WH9FGDDG,たか4,,,0,11457,4659250,1,1,1,1,1,1,1,1,8
6RGDPC00N,らび@,4URND90YY,参加賞狙い,2,11458,4659235,1,1,1,1,1,1,2,4,12
OP6RBIDH7,みほこま,RXXUPMWB9,待機室跡地観測所,1,11459,4659220,1,1,1,1,1,1,1,1,8
PYFYGXG2N,あお,,,0,11460,4659200,4,1,1,1,1,1,1,1,11
6ALRGE0B2,スピカ,DFXN9DB2H,どんぐり共和国,0,11461,4659190,8,1,1,1,1,1,1,1,15
APHJQ7NPO,自販機18号,63AKA05VR,まったりGngy,0,11462,4659155,4,1,1,1,1,1,4,1,14
VTMNFLPE6,Keica’,K25DPPGT9,圧倒的にまったり,0,11463,4659150,1,1,1,1,1,1,1,1,8
CMRXLC8LY,らいだー,2B97MH4YA,同じ話し何回も…,0,11463,4659150,5,1,1,1,1,1,1,1,12
VMK0MWFY9,なな,A86FEX2JC,おやさいさん,0,11465,4659115,1,1,4,4,1,4,1,1,17
M5DC7Z49K,Eos,EEP20F2M8,綴理の綴り,0,11466,4659070,1,1,4,1,1,1,1,1,11
55732TNWP,コーラうめぇ,AW470U964,ボッチ会,0,11467,4659030,1,2,2,1,1,1,2,1,11
D4LPQFSBH,ロックハート,43HRXMXWA,無言OKクラブ,1,11468,4659025,5,1,1,1,1,1,4,1,15
9PGCHLVTH,みきを,,,0,11469,4659020,2,1,1,1,1,1,1,1,9
FN4BOAOEJ,松任 かがみ,FMX18M4EL,はすの,2,11470,4659015,4,1,1,1,2,2,4,1,16
UFXJ6V7KD,まる,5W9UK1KAL,蓮ノ空数学部,0,11471,4659010,4,1,1,1,1,1,4,1,14
U5AJVPKLG,でぃぐらー,,,0,11472,4659005,2,1,1,1,1,1,1,2,10
1DTV6F32X,うどん,8GAY2WBT6,(・8・),0,11473,4658965,1,1,1,1,1,1,1,1,8
5MNWNG8HX,タルンダ,,,0,11473,4658965,4,1,2,4,1,1,1,1,15
J2WBDJNUJ,そうちゃん,F53AELUNC,ソロっと倶楽部,0,11475,4658960,7,1,1,1,1,1,1,1,14
NPDBR79GT,たまごサンド,,,0,11476,4658920,1,2,1,1,5,1,1,1,13
EWDV662X8,アデス,DF7FA982P,蓮ノ空百合部,4,11477,4658915,1,1,1,1,1,1,2,1,9
CCG86YFX4,K,6KUYCDLGR,かよちんは宇宙,0,11478,4658905,4,1,1,1,1,1,4,1,14
YLUH19M01,ふれ,L1V12WNE5,蓮ノ空温活部,2,11479,4658890,1,1,2,5,1,1,1,1,13
PXD7DWWMD,ゆんゆん,PR2BGEK5K,パッショーネ,0,11480,4658865,1,1,1,1,2,1,1,1,9
Y1YAVL10C,リック,,,0,11480,4658865,4,1,1,1,1,1,4,1,14
4DDKE2M16,ゆう。@もずく。,,,0,11482,4658860,4,1,1,1,1,1,4,1,14
BI4HTTDLG,紅玉翡翠,,,5,11482,4658860,1,1,1,4,2,1,1,1,12
24HH69FA9,meme,,,0,11484,4658855,4,1,1,1,1,1,4,1,14
WB9P6HIGD,Aqua,,,0,11485,4658835,1,5,1,1,1,1,1,1,12
JVA1WUVD1,Elayna,,,0,11486,4658825,1,1,1,1,1,1,1,1,8
U50JMJLKM,ボロネーゼ,,,0,11487,4658810,1,1,1,1,1,1,1,1,8
07HPCWK26,ねん,,,0,11488,4658780,1,1,4,1,5,4,4,1,21
4QZHTJCQ5,ぺち,CP3KWKH07,まったり社会人部,0,11489,4658770,4,1,1,1,1,1,4,1,14
0AN42EYY8,梢せんぱぁ～い,H6JWBBGCG,蓮天・乙宗一心流,0,11490,4658745,5,1,1,1,1,1,1,2,13
J6YE83P40,Pino,CVM9F36FC,fullmoon,1,11491,4658720,4,1,1,1,1,1,4,1,14
6XVWJA67R,LiMA,G4Y7CDPCB,高音質世界混沌,0,11492,4658710,4,1,1,1,1,1,1,1,11
3H194PDB0,俺の最高道化,F8XF0EV8X,ORDER,0,11493,4658700,1,1,1,1,1,1,1,1,8
4ABYKW6WA,涼涼,J83JWJ028,大ㄇㄚˊ露營區,0,11494,4658690,1,1,1,1,1,1,1,1,8
RB7DTH86F,夜天の空,JD1PFYJWE,瑞蓮隊(無言OK,0,11495,4658685,1,1,1,1,1,1,1,1,8
PG0PL3K8D,円マドカまどか,6BFC4G5YG,蓮ノ空足湯同好会,2,11496,4658650,1,1,1,1,1,1,1,1,8
K7VE1XVL4,エクバード,AR9HR528A,いろいろ実況,1,11497,4658625,5,8,1,2,1,1,1,1,20
7T5AMLALR,小贱,,,0,11498,4658610,1,4,1,1,1,1,1,4,14
HT7G1W2TW,hozumi,54JWUD9X0,異次元からの者,0,11499,4658605,1,1,1,1,1,1,1,1,8
0D07C73S0,もりりん,,,0,11500,4658560,4,1,1,1,1,1,4,1,14
WR6LP12TP,斑鳩,,,0,11501,4658535,1,2,1,1,1,2,1,2,11
M7B5SDHOZ,シロン,MYBMY3EC4,まったり,0,11501,4658535,4,1,1,1,1,1,1,1,11
2A02U5DGU,レスト,,,0,11503,4658530,4,1,1,1,1,1,4,1,14
17D5N3V2M,40ZORA,UPUVA9UT3,酒ーくる,0,11504,4658510,4,1,1,1,1,1,4,1,14
UKQYOTVWA,はーちゃん,6LJMPLM0V,蓮が大好きクラブ,0,11505,4658475,4,1,1,1,1,1,1,1,11
WEIMCN528,いなみかん,G8EE23LB9,虹ノ空クラブ,0,11506,4658465,1,1,1,1,1,1,1,1,8
FX0L3Y4XY,ひろ,KULVP7FDR,アニマル分室,0,11507,4658460,4,1,1,1,2,1,9,2,21
UPM48C99A,o-mgm,YADX9DY49,ﾊｽﾉｿﾗｰ,0,11508,4658455,1,1,1,1,1,1,1,1,8
ITF1IHC09,ヘアン・ナツミ,69PA9MXRL,バースデー料理部,2,11509,4658450,4,1,1,1,1,1,4,1,14
A0RWYN7H0,砂糖,J5CKL5YPX,ログイン勢かもん,0,11510,4658425,1,1,1,1,1,1,1,1,8
XVYIJ9LNI,ハーミン,K2L5DCVNR,REAL,5,11510,4658425,4,1,1,1,1,1,4,2,15
3PYRAVHFV,キレネンコ,BHW3RTLYB,カワウソ小屋,2,11512,4658410,1,1,1,1,1,4,1,1,11
H8T4TYY4D,シカゴピザ,,,0,11513,4658405,1,1,1,1,1,1,1,1,8
DWU6SVG4S,熊猫,,,1,11514,4658395,6,2,3,1,1,1,1,1,16
K1FF6602R,ama,F6H7917TW,サークル,0,11515,4658390,4,1,1,2,1,1,4,1,15
MLVJB386A,3代目A,23PGPJ3NV,蓮ビギナーの集い,1,11516,4658375,4,1,1,1,2,1,4,1,15
HGP8X2JY6,しーにゃ,NFMEGRJ45,社畜無言サークル,0,11517,4658360,3,1,1,1,1,1,1,2,11
7GYCNKNBX,ミチノ,X642BX99H,レウレリア,1,11518,4658310,4,1,1,1,4,1,4,2,18
KJSNTLS7Y,花沢あかり,DFFYFJ2B6,つづさや好き過ぎ,3,11519,4658295,4,1,1,1,4,1,4,1,17
N0ZUB1OGD,シャア・蓮ナブル,,,0,11520,4658270,1,1,1,1,1,1,1,1,8
5BEN21C5B,ダイヤル,YAY2UK2CT,蓮の空研究部,0,11521,4658265,4,1,1,1,1,7,4,1,20
4FM75TUUP,花満正麦,,,0,11522,4658255,1,1,1,1,1,1,1,1,8
6ZMW0GB50,まいき,,,1,11523,4658250,1,1,1,1,1,1,2,1,9
RTRLF6UAP,yuko4920,BELCUYCMH,蓮hkg香港分部,0,11524,4658230,1,1,1,1,1,1,1,1,8
RDC9KKMKE,Bew,,,0,11525,4658215,3,1,1,1,1,1,3,1,12
5011G8FPR,ドラキー,F6JMFHJK4,猫神教meow派,0,11526,4658195,5,1,1,1,1,1,4,1,15
J8C67GL82,准夏,,,0,11527,4658160,4,1,1,1,1,1,4,1,14
MLNDBLGHD,courage,0AYJF4RJ6,無言,0,11528,4658155,1,1,1,1,1,1,1,1,8
BHC1Q5Z6U,ゆる,9147HWMAR,誰でも大好き,4,11528,4658155,2,3,4,4,1,1,3,4,22
UPJYJ5DX5,どえむ,WLLWJ8ADP,乙宗筋肉サークル,1,11530,4658140,1,1,1,1,1,1,1,1,8
0FUSCI3MU,イナモン,HWMV33W7Y,フラワー泥民館,1,11531,4658135,4,1,1,1,1,1,4,1,14
HNM6FPT98,syo_GF,,,0,11532,4658075,4,1,1,1,1,1,4,1,14
49EVRRHC6,マロザキ,PU3A1Y7UA,MIY4 F4M,0,11533,4658065,4,1,1,1,1,1,4,2,15
D3PGCD3YK,トラン,9VDEWVP01,瑠璃乃の集い,0,11534,4658025,2,1,2,2,1,2,1,3,14
LQFV13U5Z,ハスちく,RAP9FVR3B,あばうといち,0,11535,4658010,1,1,1,1,1,1,1,1,8
46LPUE1C1,ノブtzw,30W3RA65G,蓮ノ空自由クラブ,0,11535,4658010,1,1,1,1,1,1,1,1,8
UNVTAAUMC,7歳さん,,,0,11537,4657985,1,1,1,1,1,1,1,1,8
1DYBH9UFV,tomiい,8ARWEB67F,蓮ノ空れぎゃ米部,0,11538,4657945,4,2,1,2,2,1,4,2,18
TK001VF4J,まつ,HKETDDCK6,ぼっちざ蓮!!,2,11539,4657910,1,1,1,1,1,1,1,4,11
GZC7W79ZY,陽丸,JHTULVV5P,故に瑠璃乃推し,0,11539,4657910,1,1,2,9,1,1,1,1,17
0V6FYABJ8,ポポ,3JDDUYURT,無言,2,11541,4657900,4,1,4,1,4,4,4,1,23
DMR4XJE9G,かまけん,8TNGLVAHN,北の辱め,3,11542,4657890,5,1,1,1,1,1,5,4,19
C2F9TU8FA,ネコマター,C2XLWUTL1,夕霧綴理親衛隊,0,11543,4657855,1,8,1,1,1,1,1,4,18
VJGX9JRWJ,中野はやて,YXKR0GGM4,蓮ノ空好き好き,0,11544,4657840,2,1,1,4,1,1,4,1,15
BTWWAU29C,ぐっさん,,,0,11545,4657830,5,1,1,1,1,1,1,1,12
5NW5285LP,いろはす,E49YWK5YC,酢蓮根,0,11546,4657820,1,1,1,1,1,1,1,1,8
7LAJFURE3,ちんさく,7LGA1X6LA,クルーゼ隊,0,11547,4657805,1,1,1,1,1,1,1,2,9
UV0K7U4LR,ゆーきゃん,0JY7F3EKU,さやか愛でる会,0,11548,4657790,1,1,1,1,1,1,6,1,13
J46BPXG20,あいゆる,,,0,11549,4657785,4,1,1,1,1,1,4,1,14
02NDMLRA6,ティム,L28X4MDJN,アフター観たいぞ,3,11550,4657775,5,1,1,1,3,3,5,1,20
09ET80CAJ,キクコリス,,,0,11551,4657770,1,1,1,1,1,1,1,1,8
7MJ97LAWD,織卜,U8GLCJVJP,コミュ障用誰でも,0,11552,4657750,1,1,1,1,1,2,1,1,9
X18XC6WB8,フレイン,,,0,11553,4657715,1,1,4,1,1,4,3,1,16
1MEMYYEMN,桐星光太,,,0,11554,4657685,2,1,1,1,1,1,1,1,9
R45TK7B3P,ゆず,E1HVJ71JR,ご自由にどうぞ,0,11555,4657680,1,1,1,1,1,1,1,1,8
