player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,花帆,小铃,さやか,瑠璃乃,姬芽,吟子,泉,塞拉斯,季度等级,104季度等级
GHU4PLA7E,りゅうと,RGUTEMEH7,花鳥風月,0,12247,18955440,6,1,3,1,2,4,1,4,22,17
1E668TTNH,あずき,W96XUVRRY,北陸広域鉄道部,4,12248,18955160,4,1,1,1,1,4,5,5,22,12
HRYLDGN5A,紅河,MVRFVTGU6,無言&出入り自由,0,12249,18955010,4,1,1,1,2,1,4,5,19,10
X303WYJE6,ゆめ,6B79AJXNY,こんめぐこんこず,0,12250,18953325,4,1,4,4,2,1,4,7,27,16
24NZAIJGF,花帆の大フラワー,0XUV5025C,めぐめぐバブり隊,12,12251,18953075,4,1,1,1,1,4,4,5,21,12
4523S78IN,ヤス,3JDDUYURT,無言,4,12252,18951655,3,4,5,4,4,3,3,9,35,23
6972YXGGN,アリアトあした,,,0,12253,18950565,1,1,1,1,1,1,1,1,8,6
RJ6N0E6DV,のどっち,R7VEXFUBP,蓮ノ空応援クラブ,2,12254,18949950,2,2,2,2,2,2,4,5,21,12
G7G2JPHB8,柳葉魚,26JDLMBLN,徒町は強く生きる,0,12255,18949800,4,4,5,5,3,4,6,10,41,25
9YEPFGQO6,ポキ,GB13WCFU9,のんちゅ警察署,0,12256,18949710,4,1,1,1,1,5,4,7,24,13
JBXA92YDT,もも,W3F0URUJC,梢先輩応援団,2,12257,18947215,10,4,5,4,5,5,4,5,42,33
49NDU37TY,ゆいと,NB0HX9KP8,かほてぃあん,13,12258,18947055,1,1,1,1,1,1,2,3,11,6
6U3GRQW0R,こたつまじん,85BT3MB4A,こたつ,0,12259,18946714,1,1,2,1,1,1,1,1,9,7
1KLC8PAHK,はる,FNMV166UY,蓮ノ空喫茶部,4,12260,18946175,6,5,2,2,5,4,4,7,35,24
JKJ9MLXH0,ともか,WN3LHKX0L,レンコンおいしい,4,12261,18944125,2,1,1,1,1,6,4,8,24,12
6N5456B15,にゃるかな,0JY7F3EKU,さやか愛でる会,2,12262,18943655,1,1,1,1,1,1,4,9,19,6
89FE8DY4C,サンパウロ,,,1,12263,18942875,2,1,2,1,2,1,1,1,11,9
3Y0ULUE2W,あちゅ,9EYH317R8,イカトンブライ部,0,12264,18941405,1,1,1,1,1,2,4,8,19,7
B3XUDAE3D,熊熊,H1LTYMK0B,花帆が可愛いの会,1,12265,18940790,10,1,1,1,1,1,1,1,17,15
ANYHB29V0,しおりんご,37N3TNTVB,推しを布教する処,1,12266,18940050,7,1,1,9,1,4,1,3,27,23
OKEKGUHV9,ほすす,0YLUK30K6,蓮っコの集い,2,12267,18938424,1,1,1,1,1,1,9,3,18,6
8V75ET4GQ,もえ,BT3GEWM5L,ささやか村の集い,0,12268,18937015,2,2,9,1,1,3,1,2,21,18
5C1REGW3K,青昊,427WENUC4,心の癒し～蓮ノ空,0,12269,18935198,1,1,1,3,1,1,3,1,12,8
R4YYO1MV6,伊達男,PULJ8VCHJ,蓮ノ空を推す会,2,12270,18935062,1,1,4,1,1,6,1,1,16,14
K1N40BZO7,ぴぴ,M44P06CH5,つづさや見守り隊,0,12271,18934105,1,9,2,4,2,2,1,1,22,20
FJW0766WH,ラムネムネ,NB0HX9KP8,かほてぃあん,3,12272,18928615,1,1,1,2,1,1,4,1,12,7
994MPGRMV,KiNA,DFXEH0E0B,香港の初心者♪,4,12273,18926770,2,1,7,1,1,1,1,1,15,13
FHCEH629A,稚茗奈柚子,GVNKNN878,Aqours,6,12274,18925490,1,1,3,1,2,2,1,1,12,10
XBKD9YY1V,かまぼこ,FR5PDRB5Y,株式会社つづさや,0,12275,18925450,1,1,2,1,1,1,1,1,9,7
MD9NVKB3T,もじゃ猫,E12PR824F,ゆるっと蓮ノ空,1,12276,18924085,9,2,1,1,1,2,1,5,22,16
5QG33GHHD,烏龍茶,M49MMBK4F,スリーズパーク,8,12277,18920850,5,1,3,1,1,3,6,8,28,14
VZRH6QQL3,うぃすてりあ,6GG41GREU,5度目の桜,7,12278,18919294,6,6,6,7,6,6,5,7,49,37
496K561PD,ふう,3FF3NB77X,せーはす愛好会,2,12279,18917500,4,1,1,1,1,4,4,5,21,12
0AF6NRVW0,ソラミ,2JVBK752G,卍愛蓮説卍,3,12280,18915615,7,6,5,4,7,8,4,7,48,37
KAMTT0WNJ,夏メキペイント,GLP0WPDRM,イベント用の泥,2,12281,18915021,1,1,3,1,1,1,1,1,10,8
9BQEG1K4X,ジョージ,GUB0YLPWA,料亭「さち処」,0,12282,18912649,1,1,1,1,1,1,4,4,14,6
BWTPVGLGC,DETR,8M6UDX260,ぽけもん好き,0,12283,18912635,7,1,5,4,3,1,1,1,23,21
NJV304XIX,差浜@ぜのぷろ,0FC29NV4L,flourish,0,12284,18912395,5,2,3,2,2,1,5,7,27,15
0TV1FRN83,Miror,2B97MH4YA,同じ話し何回も…,0,12285,18912175,6,4,3,3,3,3,3,7,32,22
0WMHG7J5U,みふくざわ,1EL57CDR0,なんもわからん,0,12286,18910430,4,1,3,1,1,2,4,7,23,12
R4ABWEUT8,ゆみちゅん,FLP972WR3,練習中,2,12287,18907045,5,1,4,1,2,1,1,4,19,14
VUJLGLPG6,アクト,5YXVKDEKV,サークル(仮),4,12288,18906712,2,1,1,1,1,1,3,2,12,7
LB4K1G7OU,一心L教,T60EGV8J7,一心L教,2,12289,18904812,1,1,1,1,1,1,1,7,14,6
4UL0VYVYJ,ベル,9JG01D3T2,京大百合文研,2,12290,18904800,10,2,9,10,2,2,2,8,45,35
2AE2FB765,560660,U1X8XUL9G,イベント用？,5,12291,18904185,10,7,1,7,1,1,1,5,33,27
A4T2NN526,ひ！,V33FGRFC4,1限目に遅刻ラブ,0,12292,18903060,1,1,1,1,1,1,1,1,8,6
DQ2KGAKKF,夜空 ましろ,BXJ6WV4TB,中国club,4,12293,18900310,4,1,1,1,1,4,4,7,23,12
VG8ZMSLND,DiMO,279NUYU7C,れんこん,1,12294,18896795,1,1,1,1,4,1,5,8,22,9
231U4VT6U,Helao,7KLYLRUDK,蓮ノ空水族館,0,12295,18896510,4,1,1,1,1,1,1,4,14,9
4DMD9L7GF,R,A86FEX2JC,おやさいさん,2,12296,18893365,1,1,1,5,1,1,1,1,12,10
PE2K0ELPU,つぐオジ,MYTCXJ12B,つーりすと@蓮部,0,12297,18892585,1,1,1,2,1,4,1,1,12,10
H8DUFRYF6,ナベ,4KRBU0KFF,ノーチャン会,0,12298,18892298,1,1,5,1,1,1,1,1,12,10
LJM5BV47M,きりんランドリー,0B8RTHY4D,のんびり屋さん,1,12299,18890085,1,1,1,1,4,1,4,8,21,9
K1PDC3C94,n01e0,8WAXGK70P,CANARiA,0,12300,18889975,2,1,1,1,3,2,1,3,14,10
TGFDPK87V,とろ,25NBRL7Y9,蓮沼,0,12301,18889880,2,1,1,1,1,3,1,9,19,9
8B4K786FG,ankoro,,,1,12302,18887910,1,1,1,1,1,1,1,7,14,6
PL6JF2FHR,みた,38KAJGDGU,異次元シャニP,0,12303,18886769,9,3,1,1,1,1,1,4,21,16
J9RXUB3MN,ショートケーキ,M08GKL70U,ららマジ難民の会,0,12304,18885724,4,1,1,1,1,1,4,5,18,9
WT6EA0XW8,野菜,3HDDYR4FU,旅人,2,12305,18885640,4,1,4,1,1,1,5,7,24,12
V44E4HJ1X,詩羽,0YLUK30K6,蓮っコの集い,1,12306,18881100,3,2,5,3,2,4,6,3,28,19
C4DVF93XA,ゆき,8M6UDX260,ぽけもん好き,2,12307,18880989,4,2,4,3,1,4,1,4,23,18
6PFP8556Q,ヤナギク,TM19BMU7C,ソロプレイヤーズ,12,12308,18877640,1,5,1,1,5,2,3,7,25,15
LPHMIH2TR,柊かがみ,DKNHY5HH6,なす料理研究会,12,12309,18875850,1,4,1,1,4,1,4,9,25,12
XB6RJBL35,モコスケマータ,DFXN9DB2H,どんぐり共和国,1,12310,18873524,7,1,4,4,1,1,4,7,29,18
5AR03C7DT,いっちゃん,AR9HR528A,いろいろ実況,2,12311,18872974,6,1,1,2,1,4,4,4,23,15
TDRFHD38T,mh,,,0,12312,18872872,4,1,2,1,2,1,4,6,21,11
32ADK4H3A,たーくん,NKD13JE25,繚乱蓮ノ空,0,12313,18872560,1,1,5,1,1,4,3,4,20,13
LWLD2L7NN,ヒロ,,,0,12314,18870535,1,1,3,1,1,1,2,9,19,8
226A8TKXY,ぱも,1DU9LCND7,蓮ノ空すこやか部,2,12315,18868410,4,1,1,1,1,1,2,10,21,9
7F4Y7WA5Y,ぽてち,5L9GNT78V,叶え！私達の◯◯,0,12316,18867315,2,1,1,1,3,3,1,1,13,11
DKXPRFRGH,M3NB4L,GPKTRBCTT,騎空団蓮ノ空支部,0,12317,18866990,5,1,1,1,1,1,4,6,20,10
2ENT5J29X,niN,,,0,12318,18866090,4,5,3,1,4,4,1,4,26,21
1LWEEFUTJ,ck16,N34LHVJKN,のんびり堂,1,12319,18865165,5,1,1,1,5,1,1,1,16,14
N84B7WPW4,青い梅,NLTAB4BLF,蓮ノ空ゆる活動部,0,12320,18861975,1,1,2,1,1,1,6,7,20,7
7FD2PJM37,みやぽ,,,0,12321,18861480,10,1,1,1,1,1,3,5,23,15
FJXNK1TFR,KENTAR,VK4MUJ16V,鉄製ダンボール,1,12322,18861230,4,4,4,1,4,1,3,7,28,18
K19124KGJ,真希,6BFC4G5YG,蓮ノ空足湯同好会,0,12323,18860007,1,1,1,1,1,1,1,1,8,6
NBSRNBJIF,ギルバート,HXVYGL96H,初々しい対抗戦,0,12324,18859505,2,1,1,2,2,1,4,4,17,9
RB1NLFH48,ツマヨウ寺,AVX749PPB,姫芽ちゃん親衛隊,0,12325,18859470,1,1,1,1,2,1,2,10,19,7
MC0SGNWFF,I♡MEGUMI,J05PKV648,Hasucord,2,12326,18857640,5,4,5,5,4,5,4,8,40,28
21C7LWRKF,HoRo774,0CCFXC2HF,Ricebird,2,12327,18856390,4,1,1,1,4,2,2,10,25,13
5R50K78UM,りり,PB3TBGV6N,いちご大福,8,12328,18856136,8,4,1,1,1,1,10,10,36,16
F5BZAT7DU,美兎子,PY0XLC3J1,蓮ノ空城郭研究会,2,12329,18855145,4,1,1,1,1,1,4,6,19,9
3RFQOVAIL,両手にあいす,V7768X8AC,せーので！,3,12330,18853940,1,1,1,1,1,1,5,9,20,6
S6PKFUKQ8,マス。,73CBYJYB0,"oNM,",3,12331,18853893,2,1,1,1,1,1,1,1,9,7
VDIJHU0DN,a君,7UX6117P2,重曹圖書館,0,12332,18853620,1,1,1,1,1,1,1,1,8,6
W3U49X1PS,おたま,75UJ5RB97,蓮ノ空雪野球部,7,12333,18852524,4,2,1,2,1,1,4,5,20,11
R39JVEN3F,スナシロップ,HE0GK3EPE,瑞蓮プロカ倶楽部,0,12334,18846585,7,5,6,4,5,3,5,8,43,30
G1MKA9PX6,ヒトカゲ,DULFP3TRN,めぐ党員の部屋,0,12335,18844870,3,2,5,4,6,1,3,5,29,21
MREWWU37Z,ロートス,AXRGG8G9H,三角形,0,12336,18844295,5,3,3,3,3,2,6,4,29,19
7132BK059,Stellaps,WLFW6UCX5,無敵級ビリーバー,3,12337,18840745,1,1,2,1,1,2,4,10,22,8
45PMB0UNU,フジサト,3BE2RELRC,見晴台,0,12338,18839465,4,1,1,1,1,1,1,5,15,9
GJYTSRBIE,キイロイトリ,PPAHU1TNY,蓮ノ空のんびり部,2,12339,18838400,5,4,4,1,4,4,4,7,33,22
RD5277HR8,なぴ,K25DPPGT9,圧倒的にまったり,0,12340,18837743,4,1,1,1,1,2,1,5,16,10
UYU1074N4,ひめ,,,0,12341,18836811,4,1,2,1,2,1,4,5,20,11
DH1UX5234,たっくん,674VE1D6X,身内,0,12342,18835725,4,2,4,2,5,5,1,1,24,22
TMETRRNJ7,あまぜん,EMAVTJ4G4,あるはらぱーく！,0,12343,18835155,1,1,1,1,1,1,4,8,18,6
2C6G4KUW1,まつかぜあきら,,,0,12344,18834245,5,1,2,1,2,4,5,6,26,15
C71MGECBH,がぶがぶ,BWM63NDR4,蓮之空学园同好会,0,12345,18833800,6,4,4,4,4,5,4,7,38,27
3PTGGD9W8,橙汁汁O.o,X19MP0NTT,蓮之空河豚养殖場,1,12346,18832785,1,1,1,1,1,1,1,1,8,6
ZIXTBBXK2,テラス,ACN9XERAU,スリブファン,1,12347,18830270,9,3,6,3,2,1,8,10,42,24
HRBE5IPTH,もぶ,58FD7UF8J,としとしサークル,2,12348,18828785,1,2,1,2,2,4,3,6,21,12
KS8UEN4LF,Kron,414CEUPEH,アフター見よう！,1,12349,18828195,4,1,1,1,4,2,4,5,22,13
FBYAS83ZO,そーすい,YLJ2PP4X4,全日本謝罪同好会,1,12350,18824287,1,1,2,1,1,4,5,5,20,10
D066M2TMI,はちみっつ,0CBM28JP6,ほうき星,4,12351,18823890,1,1,1,1,3,1,7,8,23,8
LGP4PTHPV,雪景色,HY3FWX1GL,ラブライブ初心者,0,12352,18823415,2,1,1,1,1,1,1,1,9,7
G19L8LK3L,ねんね,321FF56TK,リンクラ芸楽部,0,12353,18823400,4,1,1,1,2,1,5,7,22,10
5AFL9L3HN,かつかつ,,,0,12354,18822930,1,1,2,1,1,1,2,2,11,7
BYJOHXWWU,Lyc,4C2W8V139,自由なめぐ党さん,2,12355,18820560,1,1,9,1,2,1,1,1,17,15
FCYW2R6JL,TON,,,0,12356,18819150,7,1,5,4,1,3,4,8,33,21
0A97B3FJ0,ぽんゆる,,,2,12357,18814675,1,1,3,2,1,1,1,1,11,9
6W2P8FUGA,しきちゃん,Y6KN85L5P,孤独の村人,0,12358,18814570,9,1,2,1,1,1,1,3,19,15
W435R1NBA,テルル,XLBU65J86,花の壁飾りクラブ,0,12359,18810940,4,2,3,2,2,3,4,6,26,16
RHRYOUYPM,Y@S,YAY2UK2CT,蓮の空研究部,1,12360,18810385,4,1,2,4,1,1,5,7,25,13
APUEVNBHX,木ッシー,68D85ENKD,せーので蓮ノ空！,3,12361,18809985,1,1,1,1,1,1,1,3,10,6
D6D0Y3A08,あおいそうま,RBH0YM8P2,蓮ノ空ラーメン部,5,12362,18808120,1,1,1,1,1,1,4,7,17,6
6ALRGE0B2,スピカ,DFXN9DB2H,どんぐり共和国,0,12363,18807935,1,1,2,1,4,1,1,8,19,10
0DD13D7H2,ryudai,HT155PUA0,影ノ休日,0,12364,18804940,1,1,4,1,3,1,1,2,14,11
SFFMEZZK5,まりてぃ,N6T2MVATD,まったりサークル,0,12365,18803295,1,1,7,5,3,1,2,1,21,18
TK8B2X0AY,ざっきー,2J5W1LGR6,私の自由ダァー！,2,12366,18803011,1,2,2,1,1,3,10,10,30,10
6YY66HD9N,こまや,N7GLY2RUW,百生銀行,2,12367,18802871,1,2,1,1,1,1,2,1,10,7
DFVVT36FA,マカロン,RNJ306W6N,日曜日よりの使者,2,12368,18802350,6,2,4,3,2,2,4,5,28,19
5XC2TRUMH,でぐたま,NDGW77R2V,こず花帆尊い,0,12369,18800430,2,1,2,1,2,1,3,1,13,9
KALPUPB0C,にんにく,9UKKACGDU,蓮っ子CLUB,0,12370,18798750,1,1,3,4,1,2,4,4,20,12
VDJNEZVVQ,ゆと,762FM3JV4,一蓮托生,0,12371,18798100,1,1,2,1,1,1,1,3,11,7
DAOQCOFMF,湊,976BY5JWK,ハルカカナタ,5,12372,18795780,9,1,1,3,3,2,1,6,26,19
LR1D06ZZF,さんむ,8UJNTV5BX,のんびりと部,0,12373,18794910,4,4,1,1,2,4,1,4,21,16
WCHNAZFHU,sus303,EX5LY4JRC,ハス,3,12374,18792880,1,1,4,4,4,1,4,4,23,15
979VNX7SK,因幡丸,3PRDF7JK9,カップリング部,0,12375,18788380,9,2,2,2,1,1,1,1,19,17
JN4VA7HHL,空気だからね,WLBYGHXPD,大天使村野さやか,2,12376,18788170,1,1,1,2,1,2,5,7,20,8
5YPNHJ8RG,花,D7UA5ER1E,UR報酬欲しい！,0,12377,18787752,4,2,4,1,1,5,2,6,25,17
1A1WW1XYV,kazu,,,0,12378,18785400,2,3,1,1,1,1,1,1,11,9
0E0CPPT1F,きむ,HH93ADAW3,無言自由。,2,12379,18785224,7,1,5,4,4,1,1,5,28,22
EPTHJHLFY,おにぎり,F08AHUJJ0,綴理のお世話係,5,12380,18784960,1,1,1,1,2,4,4,9,23,10
BHDGYJHGK,Star7231,5GLTCW4YR,102期生同窓会,0,12381,18782775,5,3,3,1,1,1,7,8,29,14
PRME37VDK,サム手羽,X56UR01P9,梢先輩を愛でる会,2,12382,18782115,5,1,1,4,1,1,5,7,25,13
SOUFE1XRT,ポチッコ,A8BJ5V3ET,はすのそら,1,12383,18781720,5,4,1,1,1,4,4,7,27,16
H2DP39FPV,ハル,E12PR824F,ゆるっと蓮ノ空,0,12384,18780240,1,4,1,1,1,2,1,1,12,10
TTS2QP9E2,シャワー,1UBNNHVLG,蓮箱推し（仮）,0,12385,18779395,5,1,4,1,1,1,4,8,25,13
ETPWUDNNT,唯一神,WLFW6UCX5,無敵級ビリーバー,4,12386,18776605,1,4,1,1,4,1,5,5,22,12
SC2IG8E2W,てきとう,,,0,12387,18770835,1,4,3,1,1,1,1,5,17,11
FCV8B4U8P,やみれ,AGJ215YND,蓮の空中國分校,2,12388,18770561,6,1,1,2,1,1,1,10,23,12
C37KYAN2L,LuXoN,,,0,12389,18768085,1,1,1,1,1,1,1,1,8,6
6VB3VFYKW,atsushi,C791XXLDF,つづさや会,3,12390,18762280,1,1,4,1,1,4,4,4,20,12
21DUUB9Y0,ジュリアン,,,0,12391,18761840,4,1,1,1,1,1,4,6,19,9
PXG2M83TG,うじきん,,,0,12392,18761460,1,1,1,1,1,1,1,1,8,6
1B08ISZAY,羽,CT8XW752X,蓮ノ空写真部,2,12393,18759825,1,1,4,1,4,3,3,1,18,14
FJ0RXVPW8,単純細胞,ABALH0AL3,楽園計画,0,12394,18758815,6,4,4,4,4,5,5,6,38,27
T32AV692P,あ,A7WWE0463,蓮ノ空初心者部,1,12395,18758045,3,3,3,1,1,2,4,7,24,13
8M2ALTG95,我才是人人心,3F0M4HXJE,蓮ノ空まったり部,0,12396,18757920,6,1,2,1,1,3,1,4,19,14
6XLM89XDB,ぽーやん,GN9EEL045,きらくに,1,12397,18756810,9,1,7,4,6,9,5,6,47,36
KMVGW5O0O,シノ,0VEMMV8E2,スリブとまったり,0,12398,18754870,4,6,4,3,5,5,2,1,30,27
GNIHHLKT5,ケン,WPG6BCG83,基本無言,1,12399,18754570,4,1,1,1,2,1,5,6,21,10
2R5BUM4JW,戒斗,W9V6VTXAN,梢先輩の歌声好き,0,12400,18753610,4,1,3,1,1,2,4,2,18,12
BU3BTBG24,てる,8MTLYLH9F,木星月華黄金宮,1,12401,18753115,5,2,4,1,1,1,1,5,20,14
J2G6REFRA,雨音,KFC62L0FV,ねるねる同好会,7,12402,18751755,6,1,6,6,4,3,6,8,40,26
3M39KVXW0,KAZU,3N7FL0U6U,destiny,1,12403,18749855,7,5,4,4,4,4,5,9,42,28
X71A9KRYB,きりたんぽ,X87KNX4N3,蓮ノ流星群,0,12404,18747275,4,4,3,1,2,2,4,7,27,16
FHD7YEXXH,風天老師かまやつ,U6JNH87HG,スパイダース,0,12405,18746630,7,1,6,4,2,3,1,4,28,23
T5KCWI6UR,子猫,CHYNT48H6,蓮ノ空新聞部,7,12406,18745305,1,1,1,2,1,1,2,4,13,7
U1RT2PTRM,むー,HKETDDCK6,ぼっちざ蓮!!,3,12407,18744815,1,1,1,1,1,1,1,1,8,6
E535GSQ3P,ちはや,762FM3JV4,一蓮托生,0,12408,18744415,6,2,2,3,1,1,5,5,25,15
SR2DK4X6Y,マーステル,6HV2RH6TU,イベント用、無言,1,12409,18743755,4,4,1,1,1,1,4,6,22,12
T7IBKC9ZY,るみな,JE7V5MM31,蓮ノ沼に沈んだ泥,8,12409,18743755,4,4,1,1,1,1,2,5,19,12
DE1NXN9K9,ヨコダイ,HBD61R6WC,梢先輩すきすき部,2,12411,18742940,1,1,1,1,4,1,1,1,11,9
DAU8VFBNZ,光速ペンペン,GLP0WPDRM,イベント用の泥,2,12412,18740330,4,1,1,1,1,1,1,1,11,9
37N112ME1,深海,424NLTEE8,無言な異次元部屋,2,12413,18739315,5,1,1,2,1,1,3,7,21,11
T7FTCEEE1,セラスUENO,5XDKV30X2,ジャンボリー,0,12414,18737625,4,1,4,3,2,4,5,7,30,18
TQGKKQYGE,葦乃有楽斎,WX1DYC9Y1,ラナンキュラス,7,12415,18737561,4,1,2,2,1,5,5,6,26,15
C6HX1Y3CC,わっとる,AXG81GPMP,蓮ノ空マタギ部,2,12416,18736425,4,4,4,4,1,1,1,4,23,18
1PHMX41B0,ふるたんℋˢ,BPFAT416J,さやかわいい,4,12417,18735535,2,1,1,1,1,3,3,4,16,9
U6L8MF89X,p103,D075KXX86,花うさぎ,2,12418,18735235,1,1,4,1,1,4,1,7,20,12
6J0NK5FNQ,黒咲,3BE2RELRC,見晴台,0,12419,18734575,1,1,1,2,1,1,1,1,9,7
V44B03KGJ,蒼天,Y7KJ3PM8P,蓮すきすき同好会,2,12420,18734540,1,1,5,1,1,1,1,1,12,10
4TY00AVZ1,Day,HCFG1U7RV,ひとりくらぶ,1,12421,18732705,6,1,5,3,5,3,3,6,32,23
1067BIVOV,np,A6XF7K90J,EN▶こ.こ.こ,2,12422,18732062,1,1,1,2,1,2,7,8,23,8
AYCK81UBO,ティーク,P551DMBA3,すずはら家非公式,1,12423,18730740,3,2,1,2,7,5,1,7,28,20
OTDAQOXIM,nyochio,MWT91W455,つづこず大好き部,1,12424,18729445,1,4,1,1,1,4,1,1,14,12
26NFI9EEQ,もりな,9T4VJXJ01,おためし,0,12425,18728650,4,1,4,4,2,1,1,4,21,16
XBZ636NJI,ひろまる,BE349FEW8,いい声の蓮ノ空会,4,12426,18728012,1,1,2,2,1,1,4,8,20,8
8W3WJJJXY,ゆるゆる,,,0,12427,18727915,6,3,7,9,4,3,1,4,37,32
WHUDCVNAA,ホルネフ,MMPD4E61U,ライグラ用,0,12428,18726625,5,1,1,1,1,2,1,4,16,11
BL6A5A2X6,みつ,,,0,12429,18726087,5,1,6,1,4,2,4,4,27,19
ZTX0FLGTP,Rai7,,,0,12430,18724985,1,4,2,1,6,4,1,1,20,18
PE49KXJLG,みっしい,,,0,12431,18724500,1,1,1,1,2,1,1,4,12,7
Q0ODM6C94,てんぷらうどん,,,1,12432,18721462,1,1,1,1,1,1,4,9,19,6
ERF6PVLA5,M.I.L.K.,,,0,12433,18720020,5,1,2,2,1,1,4,6,22,12
TW5VHU48J,べーまる,85D411XNB,蓮っ子の集い,0,12434,18718290,1,1,1,1,2,1,2,2,11,7
NPVNNEC9D,ウィン,387J15240,蓮ノ空登山部,0,12435,18714415,1,4,1,1,4,5,4,4,24,16
GABYU4P79,tan,AND13836G,乙宗梢親衛隊,0,12436,18713630,2,1,2,3,4,1,3,3,19,13
CEFW2GM0T,しゅうへい,JD1PFYJWE,瑞蓮隊(無言OK,0,12437,18713390,4,1,4,10,1,2,5,10,37,22
D945H5QD4,ヒロ,6FWRD1K40,いちじょ海賊団,1,12438,18713295,4,1,1,2,1,4,4,6,23,13
5NVX0OV2F,ハクオロ,37DB0U3WN,のんびり,0,12439,18712735,2,1,1,1,1,2,2,1,11,8
WL5WLVW8N,がみそ,RM7N1JDB5,無言推奨不干渉会,3,12440,18710820,2,1,1,1,1,1,3,3,13,7
HUNWMNRTX,ゾエP,M6UPWJ6DU,蓮結ぶ虹と星の音,2,12441,18710160,4,1,1,1,1,1,5,7,21,9
M5CHAKK49,miribit,CBJ6YLG5N,ゆるケストラ部,1,12442,18709285,5,2,4,1,2,2,4,8,28,16
9XX2VT6R6,koncin,N83DW3NYG,†極最強倶楽部†,0,12443,18708615,3,3,3,3,4,3,5,5,29,19
XC4USCM5E,イケデ,T0XP8PFYU,兼六園と私,1,12444,18708435,2,1,2,1,1,3,6,7,23,10
B6M64PHPR,たけつき,9DKR4Y2CJ,蓮ノ空老人会,0,12445,18707835,4,1,1,1,1,2,4,7,21,10
1MAP45P84,tubaki,6BFC4G5YG,蓮ノ空足湯同好会,7,12446,18706935,1,1,1,1,1,1,10,8,24,6
S2B6AMP7F,くろねこ,66BTJEEV6,ほりでぃぱーく!,0,12447,18706560,2,2,2,2,1,9,1,1,20,18
OELGRFDKD,ゆきのり,R7VEXFUBP,蓮ノ空応援クラブ,1,12448,18706050,1,1,2,1,2,2,7,8,24,9
D8HBW2R30,とぅら太郎,LY0XPW7NL,元カノ概念強火派,0,12449,18705810,1,2,2,1,1,2,1,3,13,9
K87HLW5DT,しんご,5W8RPRVUA,ド！ド！泥！,3,12450,18704985,1,1,1,1,2,1,1,8,16,7
X1R6CY22X,TAKUYA,BPG4D3VMA,不明,1,12451,18704980,1,1,1,1,1,2,1,1,9,7
OVHHRZW3X,まぐろ,3FX6FXA5T,さかばんばすぴす,4,12452,18704420,1,1,7,1,1,1,2,4,18,12
PTNXKQL6I,JaCHer,MU7PDY9K4,ぬるくやる,0,12453,18702465,2,1,3,2,1,1,3,8,21,10
3J9H8VGJA,Reo,HJ2UUBCPB,English!,0,12454,18700800,4,1,1,3,4,1,5,5,24,14
3TNMTJKYG,グゼ,MYTCXJ12B,つーりすと@蓮部,0,12455,18700060,7,4,2,1,2,1,4,5,26,17
72XWHFNBA,えむまる,D7UA5ER1E,UR報酬欲しい！,2,12456,18699474,5,1,5,6,1,1,1,1,21,19
QUEPN0NJ7,てんてん,A73H7ENN2,エロマンガ同好会,0,12457,18698095,1,1,1,1,1,1,1,8,15,6
3NI8NK9IH,ユーディーン,68JHFM1EM,Spiw,0,12458,18697695,2,1,1,1,1,1,1,2,10,7
M79AU5PKC,よしむら,C021HVB2B,第3芸能科,2,12459,18697425,6,5,5,6,5,5,5,6,43,32
LDUO0VZCJ,ふぃむ,0DT3GEJ6C,BBF 金沢支社,1,12460,18697030,7,1,1,4,2,1,4,7,27,16
K8HVW2QYI,カズハナ,AEPTBPJTD,サークル加入用,2,12461,18697000,2,1,1,1,3,1,1,1,11,9
NP4P5DPIP,井崎,CJ398GJAT,バッグクロージャ,2,12462,18696905,4,1,1,1,1,4,4,7,23,12
97MMUVGXG,eth11,JKAYY0KXL,自由！開心！,0,12463,18694365,1,1,1,1,1,6,4,7,22,11
NS9CQ3G2L,ゆう,9WJB6YPPN,温室花畑,1,12464,18693270,4,1,1,1,1,2,6,8,24,10
EVG38HL46,ちょす,JY79RPB1D,リンクラゆる部,1,12465,18690735,1,1,2,1,2,1,7,1,16,8
8B33JUG5J,ヒロ,,,0,12466,18690555,2,4,1,1,1,1,4,4,18,10
2B700JHYC,しゅぅくりぃむ,,,0,12467,18688960,3,1,2,1,1,7,1,4,20,15
P1MIBP1SY,リョウとゾンビ,8HNWFP5VL,沼,0,12468,18688680,2,1,2,2,1,1,3,3,15,9
SF65HAGUO,キャメロン,XE8513HNP,喫茶カワウ空✨,7,12469,18687885,1,1,1,5,1,3,8,10,30,12
B33BWICPF,Kryptos,9LHUMBEJ7,イベ用,0,12470,18687460,5,1,4,4,2,1,3,5,25,17
C5HVGAN03,ねぎとろ大福,MEUR21TPK,梢先輩に踏まれ隊,0,12471,18686895,5,1,1,1,1,2,6,9,26,11
JM2AUYPTJ,FLOWER,TD87P23DJ,黄昏の旅団,2,12472,18686860,5,3,5,1,1,2,1,5,23,17
WA17C5DAA,つーかさー,FHN78V2DJ,無言でどうぞ,0,12473,18686470,1,2,2,2,2,2,4,5,20,11
6MXLTG839,ペンギンつづ,VN1LXEHLR,綴理、愛,4,12474,18685400,1,1,1,1,1,1,1,4,11,6
6WCVA9HWL,しずなみ,FFMGXLUAA,蓮ノ空鉄道研究会,0,12475,18684700,1,1,1,1,2,1,5,7,19,7
