player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,A分数,A rank,B分数,B rank,C分数,C rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级,104季度等级
2NXT8CE1N,しろいの,BPFAT416J,さやかわいい,0,11648,1435740,2184091173.0,10516.0,761910473.0,10991.0,72873122109.0,9361.0,1,8,5,4,5,5,1,5,34,28
J51P6DXYU,メガネ(爆),U55TMKFLF,どんたく蓮ノ空店,2,11649,1435600,8298322254.0,9631.0,1810418488.0,10198.0,3683084739.0,11389.0,4,10,5,1,6,4,4,4,38,30
KKENBLUK2,吟子,MXRMXDY28,とし,0,11650,1435350,1748147860.0,10703.0,1253629844.0,10520.0,35726147327.0,9643.0,7,4,4,9,3,3,1,4,35,30
P64RB50PH,TkhrA4,NJBBTCY3A,かにかに！,4,11651,1435268,,,,,,,1,2,1,1,1,1,1,4,12,7
FKXBX9AK8,びわこちゃん可愛,P6GP69T18,居酒屋けんちゃん,7,11652,1434540,4317067066.0,10021.0,3835885529.0,9639.0,14300975835.0,10075.0,5,5,10,5,9,5,10,10,59,39
KEHETJTH8,すうぃんたろ,W8CJ1GB8K,LOVE,2,11653,1434330,2187182677.0,10513.0,4561644570.0,9539.0,26747137523.0,9777.0,9,8,10,7,5,3,1,5,48,42
3G9VKVJR0,アーク,DF7FA982P,蓮ノ空百合部,0,11654,1433822,1334205067.0,10928.0,936486623.0,10777.0,364571903918.0,8790.0,1,7,6,7,8,4,7,8,48,33
6NHWRK1NE,elichika,AAHB7C276,HaCordVN,13,11655,1433784,,,,,,,2,5,5,10,9,1,6,6,44,32
YP6CKFD1T,片瀬　凪,XYRA2MND0,蓮ノ空ゆっくり,0,11656,1433710,6282720880.0,9796.0,2636372880.0,9911.0,44705872589.0,9550.0,9,10,10,10,9,5,7,8,68,53
B27XW8EGP,KOL,TDHKGHFPA,無言参加○！,2,11657,1433490,8078605087.0,9641.0,953704758.0,10755.0,24245585877.0,9814.0,4,10,7,6,8,4,7,6,52,39
GPEMUW6DP,ほんだし,8JMW9G2XW,僕らのリンクラ！,1,11658,1433370,6972363565.0,9729.0,5239449997.0,9466.0,17923847917.0,9961.0,5,10,6,4,5,1,6,8,45,31
XLBUUJZNG,LINTOO,T7J89541B,日語漢語蓮愛団,1,11659,1432650,1600422408.0,10778.0,4030753268.0,9605.0,395704118420.0,8753.0,10,10,10,8,8,10,10,10,76,56
DISQRBW9M,Like,9DKR4Y2CJ,蓮ノ空老人会,1,11660,1432430,2158458895.0,10523.0,3994016458.0,9611.0,18355868348.0,9947.0,6,10,7,6,10,7,10,10,66,46
SA8BYVY47,ブラン,BXGNMY466,ライグラ用,7,11661,1432130,,,,,,,5,9,9,7,9,5,7,9,60,44
WRQOR4H0V,Rino,9DKR4Y2CJ,蓮ノ空老人会,7,11662,1431910,4871060345.0,9945.0,5034635412.0,9491.0,11439548154.0,10274.0,5,7,7,6,7,6,9,9,56,38
9ZMHXYDFR,ホヒ爺,NFMEGRJ45,社畜無言サークル,6,11663,1431902,12347847932.0,9419.0,4808833503.0,9515.0,9085340236.0,10514.0,3,6,8,7,6,1,6,9,46,31
3U9ON7UUC,さとさと,W2HEPMM2A,無言。ぼっち。,0,11664,1431898,378996873.0,12020.0,361595593.0,11733.0,7101868148.0,10778.0,6,6,2,4,6,5,4,5,38,29
3KVRTPKJ9,TK,UHF5Y8PEF,さやちゃん倶楽部,2,11665,1431840,3788683275.0,10106.0,3701490698.0,9661.0,21384502995.0,9873.0,5,10,9,7,10,1,2,10,54,42
RL0JBFD1M,こちら,EFYYG9TAY,ご隠居さーくる,2,11666,1431616,,,,,,,9,9,7,5,7,6,7,10,60,43
6DHWB7F9J,大幸奈緒,2DYYAPFVN,蓮っ子村,0,11667,1431480,2771627081.0,10332.0,1265920464.0,10510.0,91820842945.0,9278.0,4,2,2,3,1,4,2,4,22,16
EGRNDP8B0,ポントス,3FF3NB77X,せーはす愛好会,2,11668,1430870,3209846435.0,10221.0,907703430.0,10811.0,62947616313.0,9412.0,6,7,6,5,7,7,7,8,53,38
6FDFK7HV3,はろめぐ,3YWMY4JVN,82プロ,1,11669,1430634,5484217532.0,9876.0,1999682117.0,10121.0,1197595352273.0,8211.0,7,8,5,3,4,5,2,4,38,32
9FHOH0RER,悠,M44P06CH5,つづさや見守り隊,4,11670,1430324,1720384884.0,10721.0,5004471947.0,9496.0,12082163853.0,10216.0,7,7,4,6,7,6,6,1,44,37
LVP4D6FN6,phocidae,NLTAB4BLF,蓮ノ空ゆる活動部,0,11671,1430017,,,,,,,2,9,8,5,8,6,1,7,46,38
CT6A06GX5,Yuki,P4R4EHPK7,南十字星を望む島,0,11672,1430000,7304707760.0,9695.0,1092550595.0,10631.0,13968754565.0,10093.0,7,10,10,5,5,4,7,8,56,41
8K0Y5W34P,「斑鳩」,26JDLMBLN,徒町は強く生きる,1,11673,1429685,12233868287.0,9422.0,10070755960.0,9101.0,25201875385.0,9799.0,10,10,10,10,10,3,10,10,73,53
OJ60E1AKL,かな,A9MA307FX,楽しいが一番,2,11674,1429240,2407061024.0,10438.0,1568406159.0,10322.0,173491842300.0,9078.0,6,10,6,5,8,2,7,7,51,37
ENHRD474B,ききょう,9GDHWXGVG,ルリと花咲く毎日,1,11675,1429153,4875495824.0,9944.0,,,,,4,4,6,1,5,1,1,2,24,21
JEVNHA7FC,りんご,PB3TBGV6N,いちご大福,0,11676,1429104,7652644784.0,9668.0,44561710459.0,8534.0,50022182643.0,9505.0,4,6,2,2,1,2,7,7,31,17
JGBT0HE32,kirin,RKT7BC4F6,人形浄瑠璃乃,0,11677,1429025,279606471851.0,8060.0,232291237589.0,7806.0,5173872266.0,11096.0,8,10,9,9,7,5,8,6,62,48
J2OXR8SM2,ドガバキング,G6EH0KHT7,なんもわからん,2,11678,1428490,23256870746.0,9159.0,68256506464.0,8369.0,298743724358.0,8868.0,5,8,10,4,8,6,9,10,60,41
3X63CAAL3,OKP,2VJG66JTH,まったり,1,11679,1428167,1063001010.0,11118.0,7741276463.0,9239.0,9386957430.0,10478.0,5,7,4,4,4,2,1,2,29,26
9CVK5CW8M,エンデ,N94LEWF2D,無言よわよわの会,1,11680,1428080,8345647092.0,9630.0,3551238844.0,9687.0,40669092442.0,9590.0,7,8,2,5,8,5,6,8,49,35
B5Y97YKXB,AI,CP5JE6KFV,コイコイクラブ,0,11681,1427940,21483553182.0,9186.0,1934956383.0,10154.0,5090858869.0,11112.0,6,10,7,7,9,6,8,9,62,45
M298SPIY5,なつき,9U8KNU6U9,対抗戦用,0,11682,1427280,2360922441.0,10453.0,935902379.0,10778.0,15101918341.0,10047.0,7,7,8,8,8,6,7,9,60,44
K128QALXU,猋珈琲,XCVPUP28L,丑美津高校SI部,2,11683,1427210,2727982908.0,10352.0,1905246563.0,10163.0,78699413458.0,9335.0,8,10,7,10,8,1,8,10,62,44
DBF1YRV03,カイト,Y7KJ3PM8P,蓮すきすき同好会,0,11684,1427157,480546484.0,11849.0,257514770.0,12020.0,2005404219405.0,7911.0,5,10,4,1,2,3,5,1,31,25
B6M64PHPR,たけつき,9DKR4Y2CJ,蓮ノ空老人会,0,11685,1426840,3330946134.0,10199.0,3302929686.0,9748.0,14609027266.0,10060.0,6,8,5,9,8,6,7,8,57,42
BT6QEZRZ8,tachin,K06JT355N,明日ノ空,2,11686,1425700,7805930258.0,9660.0,1640835689.0,10285.0,23613602301.0,9832.0,4,9,4,6,7,5,7,9,51,35
SOUFE1XRT,ポチッコ,A8BJ5V3ET,はすのそら,1,11687,1424950,3773103291.0,10109.0,6119174564.0,9377.0,9815596753.0,10436.0,8,10,9,8,9,8,7,9,68,52
W935RCIT4,にぽぽる,424NLTEE8,無言な異次元部屋,2,11688,1424892,,,,,,,6,2,2,3,1,3,1,2,20,17
8PT6YN7A1,卒業生ぃ,28XJ8NK4L,蓮ノ空まったり部,4,11689,1424670,2715832158.0,10354.0,3387408992.0,9725.0,20048429953.0,9900.0,6,6,7,7,8,4,5,7,50,38
RB1NLFH48,ツマヨウ寺,AVX749PPB,姫芽ちゃん親衛隊,0,11690,1424636,1110918248.0,11080.0,1378335368.0,10443.0,90946951806.0,9282.0,1,6,4,5,6,10,8,10,50,32
EBY8WB0J5,弾幕系,L6KBD6DH4,弾幕系処理落ち,0,11691,1424438,6574644327.0,9768.0,16424559769.0,8869.0,32228179686.0,9696.0,7,8,7,6,8,4,7,8,55,40
J2G6REFRA,雨音,KFC62L0FV,ねるねる同好会,7,11692,1424240,1520638676.0,10812.0,6518311926.0,9340.0,24564446436.0,9807.0,6,9,8,6,7,8,6,9,59,44
D516H96GL,かまぼこ伯爵,Y4G0KF6NB,無言でやる会,0,11693,1423838,1536655072.0,10805.0,10901086133.0,9061.0,215552517847.0,8987.0,3,7,6,8,7,5,9,9,54,36
Y55M0MZD4,IRUKASHO,9YAV17UUR,のんびりスペース,0,11694,1423800,6303417994.0,9793.0,2987244980.0,9820.0,9870856322.0,10429.0,4,7,6,5,7,5,6,7,47,34
0R7KFWRF1,あこ,A56X45M2C,どんばる同盟,0,11695,1423520,6686901876.0,9758.0,4291810733.0,9575.0,6634597513.0,10855.0,6,5,6,8,5,7,9,2,48,37
EEVE9Y370,yumeno,AA74NLRYD,蓮ノ空高等科,8,11696,1423290,2331815063.0,10468.0,1302873780.0,10486.0,161630183347.0,9098.0,1,3,2,1,1,1,7,3,19,9
4PK6NCWIZ,マッサン,0CEA9XFKR,蓮ノ空の泥人会,1,11697,1423062,4821482073.0,9953.0,1453966055.0,10397.0,33179917561.0,9678.0,4,3,3,1,7,1,2,2,23,19
B9GKXQVQC,上野,F2M746D4B,頑張らないクラブ,0,11698,1422950,7121616253.0,9712.0,1583144606.0,10313.0,14951990274.0,10051.0,8,10,8,8,9,8,9,10,70,51
JIXRRKE06,神矢真,2L4HJXUUR,アマ研ガルパン班,1,11699,1422090,7075619920.0,9717.0,2422503431.0,9971.0,14688838324.0,10058.0,9,9,8,9,8,7,8,7,65,50
C9OCIE2KQ,北落師門,P551DMBA3,すずはら家非公式,6,11700,1421740,,,,,,,9,10,10,9,9,8,8,10,73,55
RJETWJD61,璃ellAKI,LFB48H6MU,超初心者の会,2,11701,1421659,973692703.0,11203.0,2638688868.0,9909.0,607474722545.0,8589.0,6,4,5,2,2,1,2,5,27,20
2U1VME6TU,うにたん,3LCTFNL70,さやカーディガン,5,11702,1421400,4135512713.0,10040.0,2079050024.0,10087.0,10750207383.0,10331.0,10,10,10,5,10,10,2,6,63,55
RDTMM1TXT,YOHEI,D883F4F9A,フラワー(仮),2,11703,1421289,,,,,,,4,4,5,2,4,1,4,10,34,20
C2F9TU8FA,ネコマター,C2XLWUTL1,夕霧綴理親衛隊,0,11704,1421090,2620200953.0,10380.0,1581069050.0,10316.0,28292974701.0,9755.0,5,7,6,7,5,7,7,9,53,37
1EN8WRYR6,紫亜,J39ENWXF4,百萬石公演,0,11705,1420690,,,,,,,10,10,9,10,10,7,9,10,75,56
3LJMHB2G3,ヨーソローちゅん,1AMPK2P36,めぐ党群馬支部,5,11706,1420202,4863151944.0,9946.0,12647590723.0,8996.0,6957716734.0,10798.0,3,2,3,6,1,2,1,3,21,17
UB9BP692L,ゆったん,36DAM7HBL,蓮隠れノ里,0,11707,1420200,7431567613.0,9681.0,,,,,4,5,4,4,5,4,4,4,34,26
24B2DCNFB,ふぉっくす,J0N1E3Y09,月火水木金土日,8,11708,1420180,4339503320.0,10015.0,7259784169.0,9279.0,17275862069.0,9976.0,6,7,9,7,9,7,5,9,59,45
HL7EDD94G,めるほあ,DC8VP5MAB,蓮ノ妹子,0,11709,1420152,6097343142.0,9815.0,17291743674.0,8845.0,61047122488.0,9427.0,7,10,7,8,9,5,8,8,62,46
F476VW5HX,和栗モンブラン,VLY5JDKCV,新規なのだけれど,2,11710,1420115,,,,,,,4,4,6,4,10,7,1,3,39,35
UY31HZ2CW,あおい,VGG1HM53K,のんのん日和,1,11711,1419583,152261484603.0,8418.0,171110558540.0,7977.0,2738915928.0,11633.0,2,8,6,2,4,1,4,5,32,23
6WCEHTLJ5,田中（輝）,3YPGAUM04,ゆのくに天門,4,11712,1419325,454899189.0,11894.0,706032277.0,11078.0,57060753508.0,9458.0,2,2,10,2,9,1,1,8,35,26
J6HYK985X,antmy,NVTUPU3N6,蓮ノ沼海浜公園,0,11713,1419002,4499223315.0,9994.0,6519312848.0,9339.0,9782801155.0,10443.0,5,6,2,4,5,1,5,5,33,23
HP0X6UNBV,幽霧（ユウギリ),H837E0M9R,沙知先輩大好き部,7,11714,1418954,2453663500.0,10421.0,1525737828.0,10357.0,12258616922.0,10206.0,6,8,8,6,10,5,10,10,63,43
CPYHDYHJT,よこやり,NGMU0511T,無言のお茶会,0,11715,1418725,,,,,,,5,8,7,4,8,2,6,7,47,34
CM1JJLBXF,アビー,0VEMMV8E2,スリブとまったり,6,11716,1418110,3116009012.0,10243.0,2289105594.0,10008.0,23916581232.0,9825.0,7,10,9,7,10,6,7,8,64,49
83R18REBE,小池徹平,5L9GNT78V,叶え！私達の◯◯,0,11717,1417805,,,,,,,6,6,3,10,5,4,9,7,50,34
LVUF6AS2F,アロー,KT4P0CHHC,ゆったり同好会,0,11718,1417800,8719688931.0,9601.0,5055955286.0,9489.0,7709620820.0,10687.0,10,10,9,8,7,9,9,8,70,53
9GBNL54OF,せつ,ETAMCYHME,蓮ノ空お昼寝部,2,11719,1417447,,,,,,,4,5,9,4,6,3,5,6,42,31
SOK8JIYII,menchi,9YG7C0VM7,綴理と無言で昼寝,5,11720,1417230,10447974175.0,9515.0,1751357708.0,10225.0,13876141669.0,10100.0,2,7,9,8,10,8,5,10,59,44
60MJ8U4W5,テヲドア,80NVTNUN1,bco,0,11721,1417130,499021542.0,11817.0,425084055.0,11563.0,298268723529.0,8871.0,7,5,5,4,4,6,4,4,39,31
3PTGGD9W8,橙汁汁O.o,X19MP0NTT,蓮之空河豚养殖場,1,11722,1417050,3223887916.0,10219.0,2136286810.0,10063.0,1570367838.0,11989.0,4,2,2,1,1,1,1,1,13,11
R9RUU3RT5,Iris,0L7A849RH,仮,7,11723,1416490,7463346280.0,9680.0,2222666082.0,10031.0,6741197080.0,10836.0,7,8,8,7,8,5,8,10,61,43
AA3M4FLUR,mariko08,WXKKXU0H0,無名,0,11724,1416440,9881884897.0,9541.0,19195914729.0,8808.0,38746639582.0,9608.0,9,8,7,5,4,3,5,5,46,36
NAPEDJY4J,あろま,CJWR9P8LM,花帆さん愛でる会,0,11725,1416360,12211782690.0,9424.0,2091791813.0,10083.0,3931685572.0,11338.0,5,9,5,6,8,5,6,8,52,38
BHQUITY8S,けんだら,PLBBEX019,待機室目指し隊,9,11726,1416161,,,,,,,1,3,2,1,4,1,2,2,16,12
J3K8L9SW1,たま,PY4Y88935,平日忙しい人たち,1,11727,1416050,2740686430.0,10348.0,4278197258.0,9578.0,11063179109.0,10300.0,1,2,1,1,1,1,1,1,9,7
U31PF35LD,ゆづき,VKW1GNAPL,伝統を守ろう,1,11728,1415850,2318026326.0,10473.0,7622587300.0,9245.0,13177505502.0,10147.0,5,6,8,10,9,5,9,10,62,43
M2LWKGT6R,ホリー,D4T08RK91,リンクラ同好会✿,0,11729,1415649,,,,,,,4,6,4,5,1,5,4,4,33,25
4OQIZK11Y,走れ！ぼっこみ,1AK9VTG3W,ドルケスキスキ部,1,11730,1415490,8410353785.0,9625.0,1916283803.0,10159.0,13837086896.0,10102.0,6,10,7,8,10,6,7,8,62,47
196S468J4,いぶき,4RY75CKM4,LLすこ部　メ募,9,11731,1414900,,,,,,,4,8,6,5,8,5,7,9,52,36
UWT4NBVEX,nr,96LWYJ3Y6,無言絡みなし,0,11732,1414857,,,,,,,4,6,6,5,7,1,7,7,43,29
ACKNN1LA0,西住流,G8EE23LB9,虹ノ空クラブ,4,11733,1414790,6843962368.0,9738.0,1006668173.0,10695.0,33831239435.0,9669.0,4,6,10,6,5,4,7,10,52,35
4DKYW3E7E,芽吹,J0N1E3Y09,月火水木金土日,2,11734,1414690,4716081829.0,9969.0,1391997605.0,10434.0,18850930698.0,9933.0,3,6,3,9,10,4,8,8,51,35
6O2YNN943,影市,WLLWJ8ADP,乙宗筋肉サークル,3,11735,1413880,2088136765.0,10551.0,4174793661.0,9587.0,11670410814.0,10250.0,4,7,3,4,8,5,8,8,47,31
NEQNNROBS,なかなか,ABALH0AL3,楽園計画,3,11736,1413570,297558548136.0,8015.0,117180450697.0,8148.0,343597662615.0,8807.0,5,6,8,7,5,2,5,2,40,33
ANYJAP53T,セイ,A9MA307FX,楽しいが一番,2,11737,1413457,,,,,,,5,9,10,8,9,8,8,9,66,49
UAN55ZHCX,水林清也,7MPNTWKTN,Dreamers,9,11738,1413440,,,,,,,9,10,8,7,9,5,8,10,66,48
PFF13LJED,みかづき,W09WBG3HY,どろんちゅ,2,11739,1413332,3212608307.0,10220.0,1311443618.0,10483.0,11992429736.0,10222.0,8,8,7,7,8,7,7,7,59,45
PDJLJ3MPF,ココ,89K9Y7MX7,初心者歓迎,2,11740,1413290,4478108930.0,9998.0,9516462236.0,9137.0,3041749841.0,11546.0,3,10,7,9,5,7,5,8,54,41
NH76ZMAQB,あいりん,5R6WFVMJ5,あいりん会,8,11741,1413100,2881988319.0,10300.0,2166077913.0,10053.0,19421255793.0,9918.0,8,10,9,5,6,6,8,9,61,44
H4U20JC1L,あけみ,XHJLF3R8H,ゆったりプレイ,2,11742,1412145,,,,,,,4,6,9,5,2,8,2,8,44,34
2HG6CA6XF,ハネジロちゃん,GW4CH70HK,TKG同好会,3,11743,1412037,2630095603.0,10377.0,8646448227.0,9180.0,1244277256.0,12086.0,4,10,7,8,8,5,2,10,54,42
4BGLJLTI8,アキ,G0J2F9NAL,さやさやさーくる,2,11744,1411999,12373283419.0,9418.0,6172565939.0,9370.0,11322687462.0,10284.0,9,6,9,4,4,7,8,4,51,39
T61I10GX7,まこと,FFEFNVBD1,AZUNAランド,1,11745,1411307,2647401841.0,10373.0,3504300928.0,9699.0,20056227177.0,9899.0,8,8,9,4,8,4,6,6,53,41
9DR8ED6AC,まんゆー,D7UA5ER1E,UR報酬欲しい！,2,11746,1411220,8231029395.0,9635.0,1794356056.0,10208.0,7578158118.0,10707.0,6,7,7,5,10,7,7,9,58,42
M4MNKLJ3T,たか,MG1G6F487,蓮ノ空無微課金部,0,11747,1411200,,,,,,,5,8,7,4,8,6,7,8,53,38
YUVYWEDLL,Masamune,762FM3JV4,一蓮托生,4,11748,1410900,,,,,,,2,5,2,1,9,4,4,4,31,23
89JBBZWYJ,しろもこ,HPTHY23VR,蓮ノ空文芸部,4,11749,1410864,26149418142.0,9115.0,683428599.0,11106.0,18728118899.0,9936.0,8,10,9,7,7,7,7,8,63,48
XXKP04PL3,ミラン,NA8FEYN0M,蓮ノ空飲酒クラブ,2,11750,1410800,107127965553.0,8576.0,424908464583.0,7443.0,156599935398.0,9110.0,1,8,6,6,7,5,4,9,46,33
85KBNW7N6,ゆう,E8K438RP1,リンクラ初心者部,0,11751,1410224,,,,,,,8,6,2,7,3,2,2,6,36,28
DP1K88NF8,ハル,57HNJ07NK,みらぱ推活最前列,1,11752,1409957,1103425625.0,11086.0,1544071099.0,10342.0,20823950512.0,9882.0,4,2,2,1,1,1,4,3,18,11
R3HYGCBB6,こと。,YD2XWWFA4,蓮好き好きクラブ,1,11753,1409860,889634552.0,11278.0,2200003511.0,10044.0,13931122538.0,10095.0,3,9,2,1,4,1,7,7,34,20
PB281L145,華久夜,8HUPBBHNC,蓮女「ぷりずん」,0,11754,1409550,4637768127.0,9982.0,3561717815.0,9685.0,7505338540.0,10720.0,8,9,9,6,8,5,7,8,60,45
PAA5X2V3X,うり,GBEJMUFWT,めぐちゃんズ(仮,3,11755,1409472,,,,,,,6,7,8,7,7,7,7,9,58,42
1L84V6MDN,シン,JNL5NM6EL,fyyy,0,11756,1409240,5944222587.0,9824.0,2139754360.0,10060.0,11943407929.0,10230.0,5,7,6,5,8,8,6,8,53,39
MW3FYL3OF,ニーケ,D0DP90JK1,のんびり,0,11757,1409170,4432258762.0,10005.0,1428025492.0,10412.0,30807146158.0,9711.0,7,8,8,7,7,8,7,8,60,45
SI8I8RWGV,fam,BW38LDPRF,蓮浦の星空,0,11758,1408920,8431864567.0,9624.0,984266293.0,10718.0,32624306836.0,9689.0,6,7,7,7,9,8,4,7,55,44
WMOSVOGS9,天使のララ,B08JAPP33,対抗戦したい,1,11759,1408600,4141293803.0,10038.0,3563210776.0,9684.0,9502839344.0,10470.0,8,10,4,7,5,7,8,9,58,41
CVMT2BG2B,レン,NFMEGRJ45,社畜無言サークル,0,11760,1408597,18408433591.0,9250.0,2914032399.0,9841.0,9163332702.0,10499.0,8,9,8,6,8,1,7,7,54,40
141TMWM0F,シロクマ,BUTB1MFNY,身内,1,11761,1408180,4793052671.0,9955.0,4031121443.0,9604.0,11945219295.0,10227.0,9,10,6,7,9,7,6,8,62,48
ZIXTBBXK2,テラス,ACN9XERAU,スリブファン,3,11762,1408010,5410467136.0,9882.0,1973329868.0,10134.0,16200732237.0,10010.0,10,10,10,10,10,10,10,10,80,60
X7OJBF9RZ,yoshy,YUVK7R51W,萌え萌え倶楽部,1,11763,1407805,2887749560.0,10297.0,1405577545.0,10424.0,35719939383.0,9644.0,4,7,6,2,1,2,1,1,24,22
QKDV7NJVW,まとい,C2XLWUTL1,夕霧綴理親衛隊,4,11764,1407140,2128754365.0,10534.0,2586088624.0,9924.0,31681168533.0,9703.0,5,8,4,4,4,2,1,1,29,27
VLNJH2SZK,ユウゴ,G2B2TC3PK,iLiFE!,2,11765,1407000,4759941770.0,9958.0,2297246404.0,10007.0,12264236862.0,10203.0,6,9,7,5,9,5,7,8,56,41
WZDBOSWF8,rr,VD7N7A4WH,氷青色,2,11766,1406863,37387529801.0,8971.0,37115040938.0,8595.0,75314695302.0,9351.0,4,10,3,3,10,5,4,3,42,35
WR8D966CD,リフィル,G8EE23LB9,虹ノ空クラブ,8,11767,1406486,9312006228.0,9566.0,1730458012.0,10235.0,11335838032.0,10283.0,6,10,10,8,7,7,8,10,66,48
8K26PWE5N,たくや,YVV9CMBLW,東京公演で沼落ち,0,11768,1406480,4720270234.0,9966.0,1192245016.0,10561.0,27118984811.0,9771.0,1,6,3,1,1,1,1,1,15,13
XZCIEKKZG,あなた,KHAKJKC0A,のんびりまったり,1,11769,1406120,2887299014.0,10298.0,2224788595.0,10029.0,25451714597.0,9797.0,4,7,6,8,8,5,7,9,54,38
9NWTRGFUA,ありふれた苗字,3U0J6E39X,泥人の沼,2,11770,1405630,,,,,,,4,9,8,7,4,2,2,2,38,34
7AEEL8RB9,kozuchan,CM5THHYHB,「」ノ空だけれど,4,11771,1405614,8447555826.0,9623.0,7886979870.0,9232.0,15154033651.0,10042.0,7,10,8,7,9,1,7,10,59,42
HD3XX4L9Y,ナルちゃん,F8MLHU2NV,乙宗梢様､､､,0,11772,1405190,,,,,,,7,3,5,4,2,5,7,4,37,26
P3NBQQVMZ,ぷちぐる命,424NLTEE8,無言な異次元部屋,1,11773,1405150,3228412358.0,10217.0,2721927506.0,9892.0,17876715582.0,9963.0,8,7,6,6,8,2,7,8,52,37
LKA0GK951,HIDEYAN,DF7FA982P,蓮ノ空百合部,3,11774,1405110,3192888250.0,10229.0,1890854385.0,10167.0,17921563111.0,9962.0,5,8,6,5,8,6,7,8,53,38
VTKUFLDRJ,まさてぃ〜,26JDLMBLN,徒町は強く生きる,0,11775,1404944,5395143281.0,9885.0,969339787.0,10735.0,8970049017.0,10525.0,10,10,6,4,9,2,4,7,52,41
H5CUXJD1Y,くつひも,U1X8XUL9G,イベント用？,3,11776,1404400,25558216167.0,9124.0,2394052069.0,9979.0,5893111737.0,10973.0,10,10,10,8,10,8,7,10,73,56
60WWCW3AR,なゆしき,JD1PFYJWE,瑞蓮隊(無言OK,0,11777,1404390,2236621049.0,10493.0,2210664769.0,10039.0,70196542206.0,9370.0,3,4,4,8,3,8,5,2,37,30
HN3KH2V3N,爆速の兄貴,WLLWJ8ADP,乙宗筋肉サークル,4,11778,1404140,,,,,,,6,10,8,4,10,7,8,10,63,45
1NJPHEN0K,ゆう,EECF9C0N3,蓮ノ空　茨城分校,0,11779,1404110,3914610596.0,10077.0,2750619552.0,9885.0,20557642578.0,9887.0,10,10,9,6,3,7,3,3,51,45
DDNAV94LA,DGriphon,A73H7ENN2,エロマンガ同好会,0,11780,1404070,4998996887.0,9929.0,2788572607.0,9875.0,6806054404.0,10825.0,9,10,9,10,10,9,9,9,75,57
NDP9R92MX,川口,VKNVG1K0B,おさかなサークル,0,11781,1403960,,,,,,,8,10,8,5,10,4,1,9,55,45
73ZGDEDLF,藤丸侑,EEP20F2M8,綴理の綴り,5,11782,1403690,6126729324.0,9809.0,2176369574.0,10049.0,10901428153.0,10322.0,6,10,9,5,8,5,9,10,62,43
YOPC2UHAH,月影　誠,K69M1X95F,アイリス,3,11783,1403510,2025794207.0,10594.0,3713661313.0,9659.0,29650563170.0,9730.0,7,9,7,6,9,6,8,8,60,44
T7F2PPCPA,まさはる,GK7LC4UWM,自由にやります,0,11784,1403138,,,,,,,4,8,7,5,9,4,7,9,53,37
NPDBR79GT,たまごサンド,TTN2V0W5L,ひとり,0,11785,1403100,1502046061.0,10822.0,983040374.0,10721.0,40993774603.0,9584.0,8,10,9,5,8,6,7,8,61,46
L7EBD7X9E,よう,XTJU04C0X,まるまるサークル,2,11786,1402850,3567464621.0,10146.0,4554535033.0,9542.0,9088850388.0,10513.0,4,3,4,3,1,2,4,1,22,17
9STYT1EVR,まつりばおじさん,AWD4726F0,スクスタ難民,0,11787,1402725,343378851.0,12098.0,9987721461.0,9111.0,18889536578.0,9932.0,2,4,2,1,2,1,1,3,16,12
A8464A88Y,Ben,F08AHUJJ0,綴理のお世話係,2,11788,1402280,3064737736.0,10256.0,5256392700.0,9463.0,6329425600.0,10898.0,9,10,8,6,7,6,5,7,58,46
DXKV1LRXY,シズアキ,E050K9859,蓮党,0,11789,1402138,1490891813.0,10830.0,1717107424.0,10247.0,6708601534.0,10840.0,9,10,8,7,7,4,9,9,63,45
L2RGJYGE3,John曉宸,T60EGV8J7,一心L教,6,11790,1401997,4875636502.0,9943.0,3669513541.0,9665.0,79500647843.0,9329.0,4,9,10,6,10,5,5,10,59,44
96VIZWZ23,ワセリン,XWNXDWJ5R,ふ〜ねちゃん,0,11791,1401180,2386218009.0,10446.0,3070979519.0,9801.0,23427716296.0,9836.0,9,9,8,8,8,5,7,8,62,47
B9EBAY2HL,なる,JD1PFYJWE,瑞蓮隊(無言OK,0,11792,1400719,,,,,,,9,9,7,6,5,1,6,7,50,37
R4YTRXW5R,すねひと,TPDYKTC2A,イベに参加したい,2,11793,1400330,1394945308.0,10883.0,16602792354.0,8865.0,7979774057.0,10662.0,4,6,4,6,5,4,8,8,45,29
9JQX7EZ44,潤子,1MHMKNGWE,硝子の花園,11,11794,1399545,771850768.0,11394.0,4011193430.0,9610.0,63893570145.0,9404.0,10,10,10,8,10,7,9,10,74,55
T7AL85DH9,あお,NMFBD39FM,蓮ノ空分室,0,11795,1399340,1601500914.0,10777.0,3332446449.0,9740.0,50371092043.0,9503.0,7,10,9,5,5,7,4,9,56,43
W50WNA5XA,いちご,7M20DPARM,みらぱ党,0,11796,1399214,1729509669.0,10713.0,626332325.0,11188.0,46712183848.0,9534.0,8,9,8,6,7,5,7,6,56,43
A04C21DT0,北京・ダック,8K30KYNP1,チェス党,2,11797,1398672,,,,,,,6,7,7,6,9,6,7,8,56,41
