player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,音游分数,音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
9NT7YU06E,青葉,FG5VFFNRK,蓮ノ空おじさん,914,6,1136,11625000,8362712190.0,631.0,10,10,10,10,10,10,10,10,80
X9735CYTG,ミレイユ,E5JKTW00K,蓮ノ空まったり部,1135,17,1137,11621000,8335395692.0,634.0,10,10,10,10,10,10,9,10,79
4CYM2JTJR,Impact,V6DV6KETG,梢好き好きクラブ,1307,9,1138,11620500,,,10,10,10,10,10,10,10,10,80
H827FHG5T,つな,FC8NBAJBT,ラー麺二郎金沢店,1515,16,1139,11618240,19214878062.0,334.0,10,10,10,10,10,10,10,10,80
WZ5XYVPP1,トイトイ,79C17CHA2,蓮ノ空出張部,1452,15,1140,11618000,,,10,10,10,10,10,10,10,10,80
BYRRG1MNM,のらっち,ABALH0AL3,楽園計画,1173,13,1141,11614000,10611410144.0,542.0,10,10,10,10,10,10,10,10,80
JE52769YD,0000,573J1JVVK,かほかほ,843,6,1142,11609000,8517577189.0,622.0,10,10,10,10,10,10,10,10,80
VH8JFBP48,freed,GWGDMA3YC,初心者無言自由だ,1320,13,1142,11609000,,,10,10,10,10,10,10,10,10,80
W3RBWWDYM,nano,RWARTHA1M,乙宗梢大好き部,1588,3,1144,11605200,,,10,10,10,10,10,10,10,10,80
XH9G72MU9,機械3号･~･,KBJ2P8T0Y,人見知りの集い,1338,16,1145,11603400,,,10,10,10,10,10,10,10,10,80
7W0EHYXWH,ニムカ,R181MKNX1,みらくらは人生！,1261,17,1146,11601000,,,10,10,10,10,10,10,10,10,80
WT4NZ287K,はなたば,KXU941RFJ,梢先輩おめでとう,1481,7,1146,11601000,,,10,10,10,10,10,10,10,10,80
29G2WBO7O,はっち。,V8XX999F6,卍蓮村幼稚園卍,1476,18,1148,11600000,,,10,10,10,10,10,10,10,10,80
6U5TF6C0W,タキホ,8M6UDX260,ぽけもん好き,1095,7,1149,11599000,1328086677.0,1329.0,10,10,10,10,10,10,10,10,80
0J9VGUGRR,TAKA,GN1798YEX,ド!ド!同好会,1418,18,1150,11596000,8204025088.0,643.0,10,10,10,10,10,10,10,10,80
ZBUDOU3B0,凸,N1JM7M3YC,丘側,1659,18,1150,11596000,,,10,10,10,10,10,10,10,10,80
NN1EGQEYN,射撃魔,2NY9H8BR9,乙宗紅茶館,1335,7,1152,11595000,,,10,10,10,10,10,10,10,10,80
MTAZVZYZQ,あかば,8R49BTWW6,蓮女お嬢様クラブ,1306,10,1153,11593000,,,10,10,10,10,10,10,10,10,80
O5F2U26VB,Amiz,9FF5JBNDF,めぐすきクラブ,1491,18,1154,11590000,10055385756.0,562.0,10,10,10,10,10,10,10,10,80
KAEXJ7XT6,実質徒町の兄,ABU58EVJ2,Quatuor,1201,14,1155,11583000,,,10,10,10,10,10,10,10,10,80
58LD8VV05,万有グラビティ,FMWNYA91A,夕霧鼓門0.17,718,3,1156,11580000,8432741332.0,627.0,10,10,10,10,10,10,10,10,80
CX5BX990E,フツ奴,WN5B7VKPU,きんぴられんこん,1266,13,1157,11579220,,,10,10,10,10,10,10,10,10,80
LG4WRR8XI,ともてんてー,FG5VFFNRK,蓮ノ空おじさん,1433,10,1158,11578000,,,10,10,10,10,10,10,10,10,80
9L8A47NPK,大坪あなご,FG5VFFNRK,蓮ノ空おじさん,1476,12,1159,11576000,,,10,10,10,10,10,10,10,10,80
KBDCCJVXX,TECHI,PLBBEX019,待機室目指し隊,1273,15,1160,11572000,9054324700.0,603.0,10,10,10,10,10,10,10,10,80
VWAM1LZVB,トメ,YCTM6RYDP,金沢おでん同好会,1484,17,1161,11561000,10988924603.0,530.0,10,10,10,10,10,10,10,10,80
UBDNAYCNL,ドヤ,26JDLMBLN,徒町は強く生きる,1046,6,1162,11560000,,,10,10,10,10,10,10,10,10,80
VHTVHM7LR,奶綠,YFADYJVW4,FPS好きクラブ,553,0,1163,11559000,7704277367.0,666.0,10,10,10,10,10,10,8,9,77
KEEKMXE23,ゆのし,GVT61ATX0,なのだけれど,1255,18,1164,11554000,9204741920.0,597.0,10,10,10,10,10,10,10,10,80
KFBI2VLIM,Jun,AND13836G,乙宗梢親衛隊,1494,18,1164,11554000,,,10,10,10,10,10,10,10,10,80
764KKEH5V,K,X7C21B7H7,泥,1193,9,1166,11553300,,,9,7,7,10,9,10,10,6,68
HRGE6XY4D,おかだ,6XX7GBM0K,ぷちぐる同好会,1261,5,1167,11551500,,,10,10,10,10,10,10,10,10,80
EAX8Z37EN,ななせ,M851LEV3N,なっす父兄,1467,18,1168,11548000,,,10,10,10,10,10,10,10,10,80
DTNPMVGB9,瑠璃乃推し,HKETDDCK6,ぼっちざ蓮!!,1195,18,1169,11544000,7685227127.0,667.0,10,10,10,10,10,10,10,10,80
X2ISOX2W3,LumiA,HBUK6F7CC,乙宗梢なりきり部,1341,4,1170,11542000,,,10,10,10,10,10,10,10,10,80
