player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
CVMX5AWXG,Yeah,F2CFWVMY9,藤島め組,6,17909,181877,2,1,4,4,5,1,1,5,23
3TX22QAEN,がちゃまら,EYEPHE14G,花上梢頭,0,17910,181610,2,1,2,1,1,1,1,1,10
H6AB9LVYX,しおちゃんまん,,,0,17911,181490,2,1,1,1,1,2,1,1,10
61FA5897F,ためにゃん,,,0,17912,181460,6,4,5,2,1,1,1,4,24
0LVHCR675,ミングク,H1G4CDT6C,無言自由,0,17913,181350,4,1,1,1,1,4,1,4,17
SFIXABQNM,NOBUYA偽物,934WPTP8R,ラウドロック好き,1,17914,181233,1,1,1,1,1,1,1,1,8
1MU6M8XLL,こと,,,0,17915,181210,1,2,2,1,1,1,1,1,10
FJTR1HJFF,まか,1D7T2UXC2,無言でのんびり,0,17916,181100,2,1,1,1,2,2,1,1,11
5MJ867HRF,ベロー,6KUYCDLGR,かよちんは宇宙,0,17917,181050,4,2,4,4,4,4,4,7,33
TABUD3LGE,だいこん,,,0,17918,181040,1,1,1,1,1,1,1,1,8
P01G81XBT,Riko,,,0,17919,180680,7,6,6,3,3,2,1,2,30
7G55M4F8J,ケン,YNR28303K,りんくらぶ,0,17920,180513,2,1,1,1,1,1,1,1,9
C5F1DB8U0,优木雪菜,,,0,17921,180304,4,4,4,3,1,2,1,1,20
YY14PCK65,リアミサ,21MGGRJEP,ポドとリフレク,0,17922,180300,1,1,1,1,1,1,1,1,8
VWNYVCWH2,ひの,,,0,17923,180280,1,3,4,1,4,1,1,4,19
PY1L4H2PA,やよい,YMKU30246,参加賞がほしい,0,17924,180250,1,2,2,1,1,2,1,7,17
UYTPP0A6U,莲之空招生部大手,,,0,17925,180057,6,5,4,4,2,4,1,1,27
YFUJRRA4N,宇治松,CY5794BMR,ボクの赤と緑,0,17926,180002,2,3,2,1,1,1,3,1,14
8PTKX8F9F,だしまき,,,0,17927,179960,1,1,1,1,1,1,1,1,8
NATY4DRYL,キンモクセイ,,,0,17928,179710,3,3,1,1,2,1,1,1,13
CEJJ93HKJ,do,,,0,17929,179600,1,1,1,4,7,1,4,5,24
EL6LJB137,りま,,,0,17930,179375,2,3,2,1,1,4,1,1,15
NPWDUT016,REN3,,,0,17931,178720,1,1,1,1,2,1,5,1,13
F95APKWWM,Makarl,,,0,17932,178630,5,5,4,4,5,4,1,2,30
NRVGHLXCE,So,,,0,17933,178600,2,2,3,1,1,3,1,2,15
DJH45WY4V,tak35,,,0,17934,178500,1,1,1,1,1,4,4,4,17
YDKKW5BRP,エハラミオリ,,,0,17935,178430,4,4,4,3,3,3,1,3,25
DMH4CT38G,ぐみ,,,0,17936,178281,1,1,1,1,2,2,1,1,10
04AGC5FBC,暦,,,0,17937,177952,1,1,1,1,1,1,1,1,8
T3T25Q30Y,とまずし,GCFA4WL28,乙宗梢を愛で隊,4,17938,177923,4,1,1,1,1,4,1,1,14
LCRLLMEYF,海老天,N1JAJ83CA,蓮ノ空園芸部,0,17939,177877,2,3,2,3,4,4,1,1,20
1X8B9APRH,歳納京子,46U7807DE,全力いけいけ隊,0,17940,177869,3,3,2,2,9,1,1,1,22
UMJGUF9JF,キョッピー,,,0,17941,177815,1,1,1,1,1,1,1,1,8
EPETHYCUU,Yuzumaru,,,0,17942,177759,1,3,2,2,1,3,1,2,15
E1H3LB8JP,ヒカル,,,0,17943,177187,1,1,4,2,1,3,1,1,14
9O7124WPU,ぶらすこ,YVF1V2AH6,蓮ノ空全共闘,3,17944,177183,2,1,1,1,1,1,1,1,9
LHVX7JAXM,みるく,,,0,17945,177048,3,3,2,2,2,4,1,1,18
9KWBG7DN3,しゃけ,,,0,17946,176968,3,1,1,1,1,1,1,1,10
18YWYT897,み,E58EXVMJU,ボクがんばる。,0,17947,176475,2,2,2,1,1,1,1,2,12
T42VK8JYR,かふ,,,0,17948,176284,3,3,2,1,1,1,2,1,14
RUVVLR5VX,くるみ,,,0,17949,175955,4,9,5,2,1,2,1,1,25
NN15LWE9P,ハオ,,,0,17950,175736,2,1,2,1,1,2,2,1,12
9URKXE4EY,ルト,,,3,17951,175656,5,1,5,1,1,1,1,6,21
8TR2XYHCL,るみぃ,1XX6FWJRB,オートスキップ団,3,17952,175494,3,1,1,1,1,4,2,2,15
2Y3CXXCP3,七華,PMME7169X,蓮っ子動物園,0,17953,175409,3,2,1,1,1,1,1,1,11
E81TMH2A9,Seiko,,,0,17954,175244,8,4,3,2,2,5,1,1,26
8JHGUM626,鷹見,,,0,17955,175190,6,7,4,3,4,3,4,2,33
CMYAXPXG1,しゅーまい*,,,0,17956,174807,1,2,2,1,2,2,1,1,12
HCDYFMR7X,だいだいメガネ,,,0,17957,174801,3,2,7,1,4,1,4,8,30
KUV6YWLWI,茶のみ,GBGFR3LVR,ココン東西南北,1,17958,174685,4,2,5,4,1,7,1,5,29
OYY5VMZ6O,巣鴨のピクセル,WX1DYC9Y1,ラナンキュラス,3,17959,174510,1,1,1,1,1,1,1,1,8
BFENK4C8G,もやし,MG3X118W7,大室家,0,17960,174177,2,1,1,1,1,1,5,4,16
F8OTTEPCA,kunai,J4LHP2V9X,蓮ノ空観測衛星,0,17961,174100,5,1,1,4,5,4,4,5,29
F1YHYK1FK,ライカ,R9T0YKDW8,かちまち応援隊,2,17962,173740,2,1,1,1,1,1,1,1,9
EMC386AX6,尊,0AYJF4RJ6,無言,0,17963,173713,4,5,4,2,1,1,1,1,19
RR6RMKEYH,わさび,58FD7UF8J,としとしサークル,2,17964,173670,2,1,1,1,1,1,1,1,9
FH985C4UR,hidehal,VXDPPJJL1,蓮ノ空リボ課金部,0,17965,173477,3,5,6,2,3,3,1,1,24
353AAV7CQ,ぷっち,,,0,17966,173358,1,1,1,1,1,1,1,1,8
RDMX9GUMV,Fornet,GN9EEL045,きらくに,2,17967,173300,3,2,1,1,1,5,2,6,21
L39M2A8N2,田中,CTW8DKV5P,まったり,5,17968,173250,6,5,5,6,9,7,5,9,52
K583G7CKY,Ace,,,0,17969,173057,3,5,5,2,1,3,1,1,21
4NX9MJDFJ,Корица,,,0,17970,172900,4,5,5,3,4,1,1,1,24
2YDMVL01L,ゆうき,,,0,17971,172838,3,2,2,3,3,3,1,1,18
84MB663CC,ss1919,,,0,17972,172445,4,6,5,1,2,5,1,2,26
P7KLEGQQ7,キャプテンぼっち,,,0,17973,172210,1,1,1,1,1,1,1,1,8
GEL10JFC8,とりいえ,PA9896VH8,ひとり,0,17974,172046,1,1,1,1,1,1,1,1,8
3D29V5EEW,阿僧祇,1YHDY3DR3,蓮の咲く池,0,17975,171608,1,1,1,1,1,1,1,2,9
47BG1MT13,ひびき,1KXG27N3V,のりたまだいすき,0,17976,171554,1,1,1,1,1,1,1,1,8
KBA7632K8,さくらもち,,,0,17977,171239,1,1,1,2,3,2,1,1,12
JYBY1BZRY,あびあす,M77891D78,星罪の塔,0,17978,170733,1,1,1,1,1,1,1,1,8
J32W459D5,たこの串焼き,,,0,17979,170460,4,3,3,3,2,2,1,1,19
H2GRF31OG,まんまる,8FR866PRY,蓮っ子みらくラブ,3,17980,169876,2,1,1,1,1,1,1,1,9
6WGWBH3B2,コンパクトD,NGMU0511T,無言のお茶会,0,17981,169665,5,3,4,4,4,4,4,5,33
6E430HB56,奏夢,,,0,17982,169446,4,3,4,3,1,1,1,2,19
WFUEH0ND4,雪,,,0,17983,169338,4,1,2,4,3,2,1,1,18
